X,Y,OBJECTID,Call_Taken,Community,Customer,Day,Latitude,Location,Longitude,Neighbohoo,Tow_Zone,Ward
-10377207.3845671,5617147.57994082,149,2020/02/10 00:00:00+00,University,Snow Emergency,1,44.97221,"2600 UNIVERSITY AVE SE,Minneapolis,MN",-93.22004,Prospect Park - East River Road,4,2
-10383146.2793678,5619810.38941897,150,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.98913,"602 1ST ST N ,Minneapolis,MN",-93.27339,North Loop,1,3
-10378508.7093581,5611055.34566319,151,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,1,44.93348,"3817 28th Ave S,Minneapolis,MN",-93.23173,Standish,6,12
-10383826.8866857,5616659.16870313,152,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.969106,"1382 LASALLE AVE ,Minneapolis,MN",-93.279504,Loring Park,3,7
-10383423.464868,5619874.92351993,153,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.98954,"721 1ST ST N ,Minneapolis,MN",-93.27588,North Loop,1,3
-10383826.8866857,5616659.16870313,154,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.969106,"1382 LASALLE AVE ,Minneapolis,MN",-93.279504,Loring Park,3,7
-10379507.8018098,5615873.89540021,155,2020/02/10 00:00:00+00,Longfellow,Snow Emergency,1,44.964115,"2200 9th st s,Minneapolis,MN",-93.240705,Seward,4,6
-10379512.8112177,5618560.72252868,156,2020/02/10 00:00:00+00,University,Snow Emergency,1,44.98119,"UNIVERSITY AVE & 11TH AVE SE,Minneapolis,MN",-93.24075,Marcy Holmes,4,3
-10377461.1929974,5605859.82437273,157,2020/02/10 00:00:00+00,Nokomis,Snow Emergency,1,44.90043,"5641 34th Ave S ,Minneapolis,MN",-93.22232,Morris Park,6,12
-10383827.2206596,5616544.77978011,158,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.968379,"1430 LASALLE AVE S,Minneapolis,MN",-93.279507,Loring Park,3,7
-10383827.2206596,5616544.77978011,159,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.968379,"1430 lasalle AVE ,Minneapolis,MN",-93.279507,Loring Park,3,7
-10387200.312627,5625336.02326416,160,2020/02/10 00:00:00+00,Camden,Snow Emergency,1,45.024225,"2300 Dowling ave n ,Minneapolis,MN",-93.309808,Victory,1,4
-10383642.5416173,5606389.77215947,161,2020/02/10 00:00:00+00,Southwest,Snow Emergency,1,44.903802,"15 e diamond lake rd,Minneapolis,MN",-93.277848,Windom,5,11
-10384747.0536829,5611796.00970104,162,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,1,44.93819,"3541 lyndale ave s,Minneapolis,MN",-93.28777,Lyndale,5,8
-10380859.7770023,5613912.97714632,163,2020/02/10 00:00:00+00,Phillips,Snow Emergency,1,44.95165,"2800 bloomington av s,Minneapolis,MN",-93.25285,Midtown Phillips,3,9
-10384747.0536829,5611874.64012125,164,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,1,44.93869,"3525 lyndale ave s,Minneapolis,MN",-93.28777,Lyndale,5,8
-10379512.8112177,5618560.72252868,165,2020/02/10 00:00:00+00,University,Snow Emergency,1,44.98119,"UNIVERSITY AVE & 11TH AVE SE,Minneapolis,MN",-93.24075,Marcy Holmes,4,3
-10379512.8112177,5618560.72252868,166,2020/02/10 00:00:00+00,University,Snow Emergency,1,44.98119,"11TH & UNIVERSITY AVE SE,Minneapolis,MN",-93.24075,Marcy Holmes,4,3
-10383827.2206596,5616544.77978011,167,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.968379,"1430 LASALLE AVE,Minneapolis,MN",-93.279507,Loring Park,3,7
-10379512.8112177,5618560.72252868,168,2020/02/10 00:00:00+00,University,Snow Emergency,1,44.98119,"11TH & UNIVERSITY AVE SE,Minneapolis,MN",-93.24075,Marcy Holmes,4,3
-10382909.1688302,5619538.09213142,169,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.9874,"400 1ST ST N ,Minneapolis,MN",-93.27126,North Loop,1,3
-10379512.8112177,5618560.72252868,170,2020/02/10 00:00:00+00,University,Snow Emergency,1,44.98119,"UNIVERSITY AVE & 11TH AVE SE,Minneapolis,MN",-93.24075,Marcy Holmes,4,3
-10379512.8112177,5618560.72252868,171,2020/02/10 00:00:00+00,University,Snow Emergency,1,44.98119,"UNIVERSITY AVE & 11TH AVE SE,Minneapolis,MN",-93.24075,Marcy Holmes,4,3
-10382909.1688302,5619538.09213142,172,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.9874,"400 1ST ST N ,Minneapolis,MN",-93.27126,North Loop,1,3
-10383183.0147919,5619771.51183034,173,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.988883,"600 1ST ST N ,Minneapolis,MN",-93.27372,North Loop,1,3
-10383827.2206596,5616544.77978011,174,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.968379,"1430 LASALLE AVE ,Minneapolis,MN",-93.279507,Loring Park,3,7
-10383855.3844881,5616400.18295968,175,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.96746,"1500 LASALLE AVE ,Minneapolis,MN",-93.27976,Loring Park,3,7
-10383822.5452256,5616754.20540795,176,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.96971,"1350 lasalle ave ,Minneapolis,MN",-93.279465,Loring Park,3,7
-10379507.8018098,5615873.89540021,177,2020/02/10 00:00:00+00,Longfellow,Snow Emergency,1,44.964115,"2200 block of 9th st s,Minneapolis,MN",-93.240705,Seward,4,6
-10383823.6584718,5616070.71868117,178,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.965366,"1748 LASALLE AVE,Minneapolis,MN",-93.279475,Steven's Square - Loring Heights,3,7
-10384344.6336867,5613369.0609722,179,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,1,44.948192,"3001-3099 grand av s,Minneapolis,MN",-93.284155,Lyndale,5,8
-10383823.6584718,5616268.17549353,180,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.966621,"1532 LASALLE AVE,Minneapolis,MN",-93.279475,Loring Park,3,7
-10381405.7991565,5622152.32833391,181,2020/02/10 00:00:00+00,Northeast,Snow Emergency,1,45.004007,"1560 Block of washington ST NE,Minneapolis,MN",-93.257755,Sheridan,2,3
-10383823.6584718,5616070.71868117,182,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.965366,"1748 lasalle AVE S,Minneapolis,MN",-93.279475,Steven's Square - Loring Heights,3,7
-10381414.1481029,5621342.0182602,183,2020/02/10 00:00:00+00,Northeast,Snow Emergency,1,44.99886,"1100 block of washington ST NE,Minneapolis,MN",-93.25783,Sheridan,2,3
-10385440.2400827,5619205.20794325,184,2020/02/10 00:00:00+00,Near North,Snow Emergency,1,44.985285,"1100 block 7th ave n ,Minneapolis,MN",-93.293997,Near - North,1,5
-10379507.8018098,5615873.89540021,185,2020/02/10 00:00:00+00,Longfellow,Snow Emergency,1,44.964115,"2200 9th st s,Minneapolis,MN",-93.240705,Seward,4,6
-10382360.4750853,5622693.31029636,186,2020/02/10 00:00:00+00,Northeast,Snow Emergency,1,45.007443,"1900 Block 2nd ST ne,Minneapolis,MN",-93.266331,Bottineau,2,3
-10380833.616917,5613495.36364313,187,2020/02/10 00:00:00+00,Phillips,Snow Emergency,1,44.948995,"2926 Bloomington Ave S,Minneapolis,MN",-93.252615,Midtown Phillips,3,9
-10377207.3845671,5617147.57994082,188,2020/02/10 00:00:00+00,University,Snow Emergency,1,44.97221,"2600 block of university ave se,Minneapolis,MN",-93.22004,Prospect Park - East River Road,4,2
-10381354.0356089,5622895.95070726,189,2020/02/10 00:00:00+00,Northeast,Snow Emergency,1,45.00873,"2000 block of washington ST NE,Minneapolis,MN",-93.25729,Holland,2,1
-10383828.2225812,5615940.76130478,190,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.96454,"1848 LASALLE AVE ,Minneapolis,MN",-93.279516,Steven's Square - Loring Heights,3,7
-10382941.6741188,5619470.88476376,191,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.986973,"403 1st st n,Minneapolis,MN",-93.271552,North Loop,1,3
-10380863.1166409,5613599.96183119,192,2020/02/10 00:00:00+00,Phillips,Snow Emergency,1,44.94966,"2910 Bloomington Ave S,Minneapolis,MN",-93.25288,Midtown Phillips,3,9
-10379507.8018098,5615873.89540021,193,2020/02/10 00:00:00+00,Longfellow,Snow Emergency,1,44.964115,"2200 block of 9th st s,Minneapolis,MN",-93.240705,Seward,4,6
-10383827.2206596,5616544.77978011,194,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.968379,"1430 lasalle AVE S,Minneapolis,MN",-93.279507,Loring Park,3,7
-10384344.6336867,5613369.0609722,195,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,1,44.948192,"3001-3099 grand av s,Minneapolis,MN",-93.284155,Lyndale,5,8
-10383823.6584718,5616268.17549353,196,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.966621,"1532 lasalle ave,Minneapolis,MN",-93.279475,Loring Park,3,7
-10383197.2636431,5619784.57599278,197,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.988966,"610 1st n ,Minneapolis,MN",-93.273848,North Loop,1,3
-10383823.6584718,5616268.17549353,198,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.966621,"1532 LASALLE AVE ,Minneapolis,MN",-93.279475,Loring Park,3,7
-10382941.6741188,5619470.88476376,199,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.986973,"403 1st n,Minneapolis,MN",-93.271552,North Loop,1,3
-10383822.5452256,5616754.20540795,200,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.96971,"1350 lasalle ave ,Minneapolis,MN",-93.279465,Loring Park,3,7
-10378796.3589726,5615875.46864167,201,2020/02/10 00:00:00+00,Longfellow,Snow Emergency,1,44.964125,"2600 BLOCK OF 9th st s,Minneapolis,MN",-93.234314,Seward,4,6
-10379512.8112177,5618560.72252868,202,2020/02/10 00:00:00+00,University,Snow Emergency,1,44.98119,"11th ave & university ave se,Minneapolis,MN",-93.24075,Marcy Holmes,4,3
-10383379.4937438,5609184.29925099,203,2020/02/10 00:00:00+00,Southwest,Snow Emergency,1,44.92158,"4498 Stevens ave s ,Minneapolis,MN",-93.275485,King Field,5,8
-10379512.8112177,5618560.72252868,204,2020/02/10 00:00:00+00,University,Snow Emergency,1,44.98119,"11th ave & university ave se,Minneapolis,MN",-93.24075,Marcy Holmes,4,3
-10383197.2636431,5619784.57599278,205,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.988966,"610 1ST ST N ,Minneapolis,MN",-93.273848,North Loop,1,3
-10385501.9111214,5623896.62336318,206,2020/02/10 00:00:00+00,Camden,Snow Emergency,1,45.015085,"1200 33RD AVE N ,Minneapolis,MN",-93.294551,Folwell,1,4
-10384344.6336867,5613135.96409168,207,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,1,44.94671,"3099 GRAND AVE S,Minneapolis,MN",-93.284155,Lyndale,5,8
-10384344.6336867,5613369.0609722,208,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,1,44.948192,"3001 GRAND AVE S,Minneapolis,MN",-93.284155,Lyndale,5,8
-10385601.4307304,5623610.81802022,209,2020/02/10 00:00:00+00,Camden,Snow Emergency,1,45.01327,"3200 FREMONT AVE N ,Minneapolis,MN",-93.295445,Folwell,1,4
-10380850.8714328,5609920.09309387,210,2020/02/10 00:00:00+00,Nokomis,Snow Emergency,1,44.92626,"4218 Bloomington ave s ,Minneapolis,MN",-93.25277,Northrop,6,8
-10382785.492879,5619625.2893987,211,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.987954,"70 4th ave n,Minneapolis,MN",-93.270149,North Loop,1,3
-10379512.8112177,5618560.72252868,212,2020/02/10 00:00:00+00,University,Snow Emergency,1,44.98119,"UNIVERSITY AVE & 11TH AVE SE,Minneapolis,MN",-93.24075,Marcy Holmes,4,3
-10380850.8714328,5609882.35857459,213,2020/02/10 00:00:00+00,Nokomis,Snow Emergency,1,44.92602,"4224 Bloomington ave s ,Minneapolis,MN",-93.25277,Northrop,6,8
-10384031.38061,5620788.52411465,214,2020/02/10 00:00:00+00,Near North,Snow Emergency,1,44.995344,"1600 WASHINGTON AVE N,Minneapolis,MN",-93.281341,Near - North,1,5
-10379507.8018098,5615873.89540021,215,2020/02/10 00:00:00+00,Longfellow,Snow Emergency,1,44.964115,"2200 block of 9th st s,Minneapolis,MN",-93.240705,Seward,4,6
-10376438.1668527,5607824.49621619,216,2020/02/10 00:00:00+00,Nokomis,Snow Emergency,1,44.91293,"4116 E 50TH ST,Minneapolis,MN",-93.21313,Minnehaha,6,12
-10382793.2853024,5619616.94728934,217,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.987901,"90 4th ave n,Minneapolis,MN",-93.270219,North Loop,1,3
-10381406.1331304,5622245.21876956,218,2020/02/10 00:00:00+00,Northeast,Snow Emergency,1,45.004597,"1600 Washington ST NE,Minneapolis,MN",-93.257758,Sheridan,2,3
-10379507.8018098,5615873.89540021,219,2020/02/10 00:00:00+00,Longfellow,Snow Emergency,1,44.964115,"2200 9TH ST S,Minneapolis,MN",-93.240705,Seward,4,6
-10376409.2237518,5607824.49621619,220,2020/02/10 00:00:00+00,Nokomis,Snow Emergency,1,44.91293,"4126 50th st e,Minneapolis,MN",-93.21287,Minnehaha,6,12
-10382793.2853024,5619616.94728934,221,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.987901,"90 4th ave n,Minneapolis,MN",-93.270219,North Loop,1,3
-10384031.38061,5620788.52411465,222,2020/02/10 00:00:00+00,Near North,Snow Emergency,1,44.995344,"1600 WASHINGTON AVE N ,Minneapolis,MN",-93.281341,Near - North,1,5
-10383823.6584718,5616268.17549353,223,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.966621,"1532 lasalle ave,Minneapolis,MN",-93.279475,Loring Park,3,7
-10383823.6584718,5616285.4827697,224,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.966731,"1528 lasalle ave ,Minneapolis,MN",-93.279475,Loring Park,3,7
-10384344.6336867,5613135.96409168,225,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,1,44.94671,"3099 GRAND AVE S,Minneapolis,MN",-93.284155,Lyndale,5,8
-10385601.4307304,5623610.81802022,226,2020/02/10 00:00:00+00,Camden,Snow Emergency,1,45.01327,"3200 block Fremont ave n ,Minneapolis,MN",-93.295445,Folwell,1,4
-10379421.5292304,5618711.80658616,227,2020/02/10 00:00:00+00,University,Snow Emergency,1,44.98215,"11TH ave se & 4th st se,Minneapolis,MN",-93.23993,Marcy Holmes,4,3
-10381414.1481029,5621342.0182602,228,2020/02/10 00:00:00+00,Northeast,Snow Emergency,1,44.99886,"1100 Washington ST NE,Minneapolis,MN",-93.25783,Sheridan,2,3
-10385575.270645,5624182.43776471,229,2020/02/10 00:00:00+00,Camden,Snow Emergency,1,45.0169,"3400 block of Fremont Ave n,Minneapolis,MN",-93.29521,Folwell,1,4
-10377303.1193391,5616879.29660816,230,2020/02/10 00:00:00+00,University,Snow Emergency,1,44.970505,"2608 essex st se,Minneapolis,MN",-93.2209,Prospect Park - East River Road,4,2
-10377207.3845671,5617147.57994082,231,2020/02/10 00:00:00+00,University,Snow Emergency,1,44.97221,"2600 university ave se,Minneapolis,MN",-93.22004,Prospect Park - East River Road,4,2
-10381414.1481029,5621342.0182602,232,2020/02/10 00:00:00+00,Northeast,Snow Emergency,1,44.99886,"1100 Washington ST NE,Minneapolis,MN",-93.25783,Sheridan,2,3
-10385501.9111214,5623896.62336318,233,2020/02/10 00:00:00+00,Camden,Snow Emergency,1,45.015085,"1200 block of 33rd Ave n,Minneapolis,MN",-93.294551,Folwell,1,4
-10384345.7468329,5613083.43174092,234,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,1,44.946376,"3103-3199 grand ave s,Minneapolis,MN",-93.284165,Lyndale,5,8
-10384344.6336867,5613369.0609722,235,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,1,44.948192,"3001 grand ave s,Minneapolis,MN",-93.284155,Lyndale,5,8
-10380854.2110714,5614487.12893739,236,2020/02/10 00:00:00+00,Phillips,Snow Emergency,1,44.9553,"2600 Bloomington Ave S,Minneapolis,MN",-93.2528,Midtown Phillips,3,9
-10384344.6336867,5613369.0609722,237,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,1,44.948192,"3001grand ave s,Minneapolis,MN",-93.284155,Lyndale,5,8
-10380859.7770023,5613912.97714632,238,2020/02/10 00:00:00+00,Phillips,Snow Emergency,1,44.95165,"2800 Bloomington Ave S,Minneapolis,MN",-93.25285,Midtown Phillips,3,9
-10381859.4260772,5621000.40954074,239,2020/02/10 00:00:00+00,Northeast,Snow Emergency,1,44.99669,"300 8Th Ave Ne,Minneapolis,MN",-93.26183,St. Anthony West,2,3
-10379871.4825386,5615878.45807004,240,2020/02/10 00:00:00+00,Longfellow,Snow Emergency,1,44.964144,"2000 9TH ST S,Minneapolis,MN",-93.243972,Seward,4,6
-10379507.8018098,5615873.89540021,241,2020/02/10 00:00:00+00,Longfellow,Snow Emergency,1,44.964115,"2200 block of 9th st s,Minneapolis,MN",-93.240705,Seward,4,6
-10378460.8419721,5618979.35744559,242,2020/02/10 00:00:00+00,University,Snow Emergency,1,44.98385,"8TH ST & 15TH AVE SE,Minneapolis,MN",-93.2313,Marcy Holmes,4,3
-10380353.2733879,5618590.6244797,243,2020/02/10 00:00:00+00,University,Snow Emergency,1,44.98138,"600 block of main st se,Minneapolis,MN",-93.2483,Marcy Holmes,4,3
-10380826.9377398,5621293.05878969,244,2020/02/10 00:00:00+00,Northeast,Snow Emergency,1,44.998549,"810 Monroe St NE,Minneapolis,MN",-93.252555,St. Anthony East,2,3
-10380349.9337493,5619235.89887322,245,2020/02/10 00:00:00+00,University,Snow Emergency,1,44.98548,"5TH AVE & 4TH ST SE,Minneapolis,MN",-93.24827,Marcy Holmes,4,3
-10382781.1514189,5623596.64614517,246,2020/02/10 00:00:00+00,Northeast,Snow Emergency,1,45.01318,"Grand St & Lowry Ave,Minneapolis,MN",-93.27011,Marshall Terrace,2,1
-10384278.1759895,5616496.00368291,247,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.968069,"330 W 15TH ST ,Minneapolis,MN",-93.283558,Loring Park,3,7
-10384344.6336867,5613369.0609722,248,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,1,44.948192,"3001-3099 grand av s,Minneapolis,MN",-93.284155,Lyndale,5,8
-10382781.1514189,5623596.64614517,249,2020/02/10 00:00:00+00,Northeast,Snow Emergency,1,45.01318,"Grand St & Lowry Ave,Minneapolis,MN",-93.27011,Marshall Terrace,2,1
-10384485.1188553,5616501.19606409,250,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.968102,"461 15th st w,Minneapolis,MN",-93.285417,Loring Park,3,7
-10379442.1232848,5613089.56575656,251,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,1,44.946415,"2225 31st Street East,Minneapolis,MN",-93.240115,Corcoran,6,9
-10384485.1188553,5616501.19606409,252,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.968102,"461 15th st w,Minneapolis,MN",-93.285417,Loring Park,3,7
-10379580.7160349,5613076.1967027,253,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,1,44.94633,"2117 31st St E,Minneapolis,MN",-93.24136,Corcoran,6,9
-10380859.7770023,5612436.08058387,254,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,1,44.94226,"3320 Bloomington ave s ,Minneapolis,MN",-93.25285,Powderhorn Park,6,9
-10384327.3791709,5611409.15857036,255,2020/02/10 00:00:00+00,Southwest,Snow Emergency,1,44.93573,"3799-3701 grand av s,Minneapolis,MN",-93.284,King Field,5,8
-10384344.6336867,5613369.0609722,256,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,1,44.948192,"3001 grand ave s ,Minneapolis,MN",-93.284155,Lyndale,5,8
-10379507.8018098,5615873.89540021,257,2020/02/10 00:00:00+00,Longfellow,Snow Emergency,1,44.964115,"2200 9TH ST S,Minneapolis,MN",-93.240705,Seward,4,6
-10379557.3389651,5613085.63365488,258,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,1,44.94639,"2123 31st st e,Minneapolis,MN",-93.24115,Corcoran,6,9
-10384349.0864715,5611739.39636389,259,2020/02/10 00:00:00+00,Powderhorn,Snow Emergency,1,44.93783,"3599 grand ave s,Minneapolis,MN",-93.284195,Lyndale,5,8
-10384278.1759895,5616496.00368291,260,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.968069,"330 15th st w,Minneapolis,MN",-93.283558,Loring Park,3,7
-10377303.1193391,5616879.29660816,261,2020/02/10 00:00:00+00,University,Snow Emergency,1,44.970505,"2608 essex st se,Minneapolis,MN",-93.2209,Prospect Park - East River Road,4,2
-10384051.7521153,5616418.27722783,262,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.967575,"215 15TH ST W ,Minneapolis,MN",-93.281524,Loring Park,3,7
-10384485.1188553,5616501.19606409,263,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.968102,"461 15th St W,Minneapolis,MN",-93.285417,Loring Park,3,7
-10377303.1193391,5616879.29660816,264,2020/02/10 00:00:00+00,University,Snow Emergency,1,44.970505,"2608 essex st se,Minneapolis,MN",-93.2209,Prospect Park - East River Road,4,2
-10384485.1188553,5616501.19606409,265,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.968102,"461 15th St W,Minneapolis,MN",-93.285417,Loring Park,3,7
-10380353.2733879,5618590.6244797,266,2020/02/10 00:00:00+00,University,Snow Emergency,1,44.98138,"600 block of main st se,Minneapolis,MN",-93.2483,Marcy Holmes,4,3
-10383925.5157978,5616414.34367589,267,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.96755,"127 15TH ST W,Minneapolis,MN",-93.28039,Loring Park,3,7
-10383507.9563535,5616468.62624982,268,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.967895,"215 15 st e,Minneapolis,MN",-93.276639,Loring Park,3,7
-10379912.4481984,5618842.43343498,269,2020/02/10 00:00:00+00,University,Snow Emergency,1,44.98298,"801 university ave SE,Minneapolis,MN",-93.24434,Marcy Holmes,4,3
-10380784.0797617,5621636.41041917,270,2020/02/10 00:00:00+00,Northeast,Snow Emergency,1,45.00073,"1227 Monroe St NE,Minneapolis,MN",-93.25217,Logan Park,2,1
-10380828.0509861,5621950.80673963,271,2020/02/10 00:00:00+00,Northeast,Snow Emergency,1,45.002727,"1420 Monroe St NE,Minneapolis,MN",-93.252565,Logan Park,2,1
-10384485.1188553,5616501.19606409,272,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.968102,"461 W 15TH ST ,Minneapolis,MN",-93.285417,Loring Park,3,7
-10383925.5157978,5616414.34367589,273,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.96755,"127 15Th ST W,Minneapolis,MN",-93.28039,Loring Park,3,7
-10383925.5157978,5616414.34367589,274,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.96755,"117 15TH ST W,Minneapolis,MN",-93.28039,Loring Park,3,7
-10380353.2733879,5618590.6244797,275,2020/02/10 00:00:00+00,University,Snow Emergency,1,44.98138,"600 block of main st se,Minneapolis,MN",-93.2483,Marcy Holmes,4,3
-10383925.5157978,5616414.34367589,276,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.96755,"127 W 15TH ST ,Minneapolis,MN",-93.28039,Loring Park,3,7
-10383783.6947337,5616416.70375024,277,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.967565,"97 15TH ST W,Minneapolis,MN",-93.279116,Loring Park,3,7
-10383783.6947337,5616416.70375024,278,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.967565,"97 15TH ST W,Minneapolis,MN",-93.279116,Loring Park,3,7
-10384278.1759895,5616496.00368291,279,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.968069,"330 15th St W,Minneapolis,MN",-93.283558,Loring Park,3,7
-10383783.6947337,5616416.70375024,280,2020/02/10 00:00:00+00,Central,Snow Emergency,1,44.967565,"97 15th St W,Minneapolis,MN",-93.279116,Loring Park,3,7
-10378920.5914468,5619242.19446876,281,2020/02/10 00:00:00+00,University,Snow Emergency,1,44.98552,"8th st & 12th ave,Minneapolis,MN",-93.23543,Marcy Holmes,4,3
