X,Y,OBJECTID,Citation_N,Address,Latitude,Longitude,Neighborho,Community,Ward,Day_ID,Date,Code,Descriptio,Tow_Dist
-93.3172607424892,44.9927673338454,130,271118300874,1337 WASHBURN AVE N,44.992767334,-93.3172607422,Willard - Hay,Near North,5,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.3096923826973,44.9852447513442,131,271118300875,707 QUEEN AVE N,44.985244751,-93.3096923828,Willard - Hay,Near North,5,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.3097152713427,44.9864768980904,132,271118300876,815 QUEEN AVE N,44.9864768982,-93.309715271,Willard - Hay,Near North,5,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.3097152713427,44.9868812557654,133,271118300877,823 QUEEN AVE N,44.9868812561,-93.309715271,Willard - Hay,Near North,5,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.3096923826973,44.9871635439624,134,271118300878,907 QUEEN AVE N,44.9871635437,-93.3096923828,Willard - Hay,Near North,5,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.3095779421682,44.9883995056327,135,271118300879,1015 QUEEN AVE N,44.9883995056,-93.3095779419,Willard - Hay,Near North,5,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.309547424574,44.9886817929304,136,271118300880,1101 QUEEN AVE N,44.9886817932,-93.3095474243,Willard - Hay,Near North,5,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.3095779421682,44.9896926875675,137,271118300881,1205 QUEEN AVE N,44.989692688,-93.3095779419,Willard - Hay,Near North,5,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.3095397947257,44.990810394684,138,271118300882,1239 QUEEN AVE N,44.9908103943,-93.3095397949,Willard - Hay,Near North,5,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.3095550535228,44.9910583494633,139,271118300883,1247 QUEEN AVE N,44.9910583496,-93.3095550537,Willard - Hay,Near North,5,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.30957031232,44.9933853146806,140,271118300884,1401 QUEEN AVE N,44.9933853149,-93.3095703125,Willard - Hay,Near North,5,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.3095397947257,44.9937515258123,141,271118300885,1415 QUEEN AVE N,44.9937515259,-93.3095397949,Willard - Hay,Near North,5,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.309547424574,44.9974594117225,142,271118300886,1715 QUEEN AVE N,44.9974594116,-93.3095474243,Willard - Hay,Near North,5,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.3095397947257,44.9973297114971,143,271118300887,1711 QUEEN AVE N,44.9973297119,-93.3095397949,Willard - Hay,Near North,5,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.3095169069796,44.9985084538022,144,271118300889,1827 QUEEN AVE N,44.9985084534,-93.3095169067,Willard - Hay,Near North,5,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.3095550535228,44.9981918330867,145,271118300890,1711 QUEEN AVE N,44.9981918335,-93.3095550537,Willard - Hay,Near North,5,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.3095169069796,45.000789642628,146,271118300891,2107 QUEEN AVE N,45.0007896423,-93.3095169067,Willard - Hay,Near North,5,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.3095169069796,45.0019531252366,147,271118300892,2211 QUEEN AVE N,45.001953125,-93.3095169067,Willard - Hay,Near North,5,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.3095169069796,45.0030670165297,148,271118300893,2323 QUEEN AVE N,45.0030670166,-93.3095169067,Willard - Hay,Near North,5,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.2923507691726,44.9891967771096,149,271118300894,955 11TH AVE N,44.9891967773,-93.292350769,Near - North,Near North,5,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.2961578368147,44.9907951358869,150,271118300895,1205 12TH AVE N,44.9907951355,-93.2961578369,Near - North,Near North,5,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.2968215940413,44.990829467506,151,271118300897,1221 12TH AVE N,44.9908294678,-93.2968215942,Near - North,Near North,5,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.2469863895103,45.0258216854225,152,271118301032,921 32ND AVE NE,45.0258216858,-93.2469863892,Waite Park,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2327117924153,45.0259056092565,153,271118301033,1911 32ND AVE NE,45.0259056091,-93.232711792,Waite Park,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.232391357675,45.0303153989366,154,271118301034,1821 34TH AVE NE,45.0303153992,-93.2323913574,Waite Park,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2341537473975,45.030452728111,155,271118301035,1805 34TH AVE NE,45.0304527283,-93.2341537476,Waite Park,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2429885864541,45.0352821351624,156,271118301036,3669 TAYLOR ST NE,45.035282135,-93.2429885864,Waite Park,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2384414675996,45.0145263668984,157,271118301037,2541 LINCOLN ST NE,45.0145263672,-93.2384414673,Audubon Park,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2384567263967,45.0141677856149,158,271118301038,2529 LINCOLN ST NE,45.0141677856,-93.2384567261,Audubon Park,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2359466556136,45.0134506221485,159,271118301040,2511 ULYSSES ST NE,45.0134506226,-93.2359466553,Audubon Park,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2358551028307,45.0182456966816,160,271118301041,2745 ULYSSES ST NE,45.018245697,-93.2358551025,Audubon Park,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2358245852364,45.0230026246714,161,271118301042,3027 ULYSSES ST NE,45.0230026245,-93.235824585,Audubon Park,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2358627317796,45.0295677187752,162,271118301043,3401 ULYSSES ST NE,45.0295677185,-93.2358627319,Waite Park,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2358703616279,45.0296936031773,163,271118301044,3405 ULYSSES ST NE,45.0296936035,-93.2358703613,Waite Park,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2358093264392,45.0297889708843,164,271118301045,3407 ULYSSES ST NE,45.0297889709,-93.2358093262,Waite Park,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2358474729825,45.0299377439318,165,271118301046,3409 ULYSSES ST NE,45.0299377441,-93.2358474731,Waite Park,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2358322141853,45.0302009584075,166,271118301047,34011 ULYSSES ST NE,45.0302009583,-93.2358322144,Waite Park,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.234596252515,45.0308914183043,167,271118301048,3413 HAYES ST NE,45.0308914185,-93.2345962524,Waite Park,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2346038814639,45.0308189392427,168,271118301049,3411 HAYES ST NE,45.0308189392,-93.2346038818,Waite Park,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.234596252515,45.030765533003,169,271118301050,3409 HAYES ST NE,45.0307655334,-93.2345962524,Waite Park,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.234596252515,45.0307235715356,170,271118301051,3407 HAYES ST NE,45.0307235718,-93.2345962524,Waite Park,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2345504761236,45.0184822084872,171,271118301052,2753 HAYES ST NE,45.0184822083,-93.2345504761,Audubon Park,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2332763670107,45.0267562869731,172,271118301053,3231 GARFIELD ST NE,45.0267562866,-93.2332763672,Waite Park,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2307586672786,45.0343475345111,173,271118301054,3623 CLEVELAND ST NE,45.0343475342,-93.230758667,Waite Park,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2307434084815,45.0321846011385,174,271118301055,3519 CLEVELAND ST NE,45.0321846008,-93.2307434082,Waite Park,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2307434084815,45.0137634279399,175,271118301056,2515 CLEVELAND ST NE,45.0137634277,-93.2307434082,Audubon Park,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2319946289489,45.0133857729351,176,271118301057,2509 ARTHUR ST NE,45.0133857727,-93.2319946289,Audubon Park,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2319869991007,45.0143051147893,177,271118301058,2539 ARTHUR ST NE,45.0143051147,-93.2319869995,Audubon Park,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2613677981853,44.9051513673418,178,271118301256,5401 ELLIOT AVE,44.9051513672,-93.2613677979,Hale,Nokomis,11,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2615127563086,44.899700164531,179,271118301257,5701 ELLIOT AVE,44.8997001648,-93.2615127563,Diamond Lake,Nokomis,11,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.261535644954,44.8984947204551,180,271118301259,5733 ELLIOT AVE,44.8984947205,-93.2615356445,Diamond Lake,Nokomis,11,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2616653442802,44.8935394290015,181,271118301260,6025 ELLIOT AVE,44.8935394287,-93.2616653442,Diamond Lake,Nokomis,11,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2602615358412,44.8991775514029,182,271118301261,5711 10TH AVE S,44.8991775513,-93.2602615356,Diamond Lake,Nokomis,11,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2601089478696,44.906082153069,183,271118301262,5325 10TH AVE S,44.9060821533,-93.2601089478,Hale,Nokomis,11,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2601089478696,44.9066123960453,184,271118301263,5315 10TH AVE S,44.9066123962,-93.2601089478,Hale,Nokomis,11,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2588729861993,44.9047317508696,185,271118301264,5417 11TH AVE S,44.9047317505,-93.2588729858,Hale,Nokomis,11,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2588729861993,44.9046936034271,186,271118301265,5419 11TH AVE S,44.9046936035,-93.2588729858,Hale,Nokomis,11,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2588577274022,44.904472351318,187,271118301266,5425 11TH AVE S,44.9044723511,-93.2588577271,Hale,Nokomis,11,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2591934200403,44.8941802975827,188,271118301267,6007 11TH AVE S,44.8941802979,-93.2591934204,Diamond Lake,Nokomis,11,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.25666809046,44.8922767637617,189,271118301269,6105 13TH AVE S,44.8922767639,-93.2566680908,Diamond Lake,Nokomis,11,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2567443844458,44.8917388918364,190,271118301270,6125 13TH AVE S,44.8917388916,-93.2567443848,Diamond Lake,Nokomis,11,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2565155024884,44.8986358645536,191,271118301271,5725 13TH AVE S,44.8986358643,-93.2565155029,Diamond Lake,Nokomis,11,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2564773559452,44.9001579284457,192,271118301272,5637 13TH AVE S,44.9001579285,-93.256477356,Diamond Lake,Nokomis,11,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2564163207566,44.9003715516059,193,271118301273,5635 13TH AVE S,44.9003715515,-93.2564163208,Diamond Lake,Nokomis,11,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2564163207566,44.9004402157434,194,271118301274,5633 13TH AVE S,44.9004402161,-93.2564163208,Diamond Lake,Nokomis,11,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2563400267708,44.9059371949456,195,271118301275,5335 13TH AVE S,44.9059371948,-93.2563400269,Hale,Nokomis,11,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2563323978219,44.9060249328045,196,271118301276,5333 13TH AVE S,44.9060249329,-93.2563323975,Hale,Nokomis,11,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.256263732785,44.9064483642007,197,271118301277,5321 13TH AVE S,44.9064483643,-93.2562637329,Hale,Nokomis,11,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2563095091764,44.9064064027334,198,271118301278,5317 13TH AVE S,44.9064064026,-93.2563095093,Hale,Nokomis,11,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2563018802276,44.9065361020595,199,271118301279,5313 13TH AVE S,44.9065361023,-93.2563018799,Hale,Nokomis,11,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2562713626332,44.9075965880122,200,271118301280,5239 13TH AVE S,44.9075965881,-93.2562713623,Hale,Nokomis,11,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2562408450389,44.9115676883982,201,271118301281,5025 13TH AVE S,44.911567688,-93.2562408447,Hale,Nokomis,11,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2550048824693,44.9103279118037,202,271118301282,5115 14TH AVE S,44.9103279114,-93.2550048828,Hale,Nokomis,11,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2550125123175,44.9101943966542,203,271118301283,5117 14TH AVE S,44.910194397,-93.2550125122,Hale,Nokomis,11,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2551193238976,44.9026260377615,204,271118301284,5525 14TH AVE S,44.9026260376,-93.2551193237,Diamond Lake,Nokomis,11,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2537231444076,44.9074478149648,205,271118301285,5251 15TH AVE S,44.9074478149,-93.2537231445,Hale,Nokomis,11,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2537307742558,44.9081268309885,206,271118301286,5215 15TH AVE S,44.9081268311,-93.2537307739,Hale,Nokomis,11,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2511978148273,44.9106025692532,207,271118301287,5101 16TH AVE S,44.9106025696,-93.2511978149,Hale,Nokomis,11,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
-93.2307510374304,44.9049758907248,208,271118301288,5405 29TH AVE S,44.9049758911,-93.2307510376,Wenonah,Nokomis,11,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,6
