X,Y,OBJECTID,Snow_Emerg,Snow_Eme_1,Snow_Eme_2,Citation_N,Date,Address,Latitude,Longitude,Ordinance,Ordinanc_1,Ward,Neighborho,Community,Day,Tow_Zone
-93.2336549995785,44.8981359997766,118,Oliver,2020-2138,2,271121301000,2021/01/26 00:00:00+00,5755 27TH AVE S,44.898136,-93.233655,478.1000(c),Snow emergency parking restrictions - odd number address,11,Wenonah,Nokomis,3,6
-93.2336209998093,44.9000069997233,119,Oliver,2020-2139,2,271121301000,2021/01/26 00:00:00+00,5655 27TH AVE S,44.900007,-93.233621,478.1000(c),Snow emergency parking restrictions - odd number address,11,Wenonah,Nokomis,3,6
-93.2361779999147,44.9015679997634,120,Oliver,2020-2140,2,271121301000,2021/01/26 00:00:00+00,5601 25TH AVE S,44.901568,-93.236178,478.1000(c),Snow emergency parking restrictions - odd number address,11,Wenonah,Nokomis,3,6
-93.2374449998868,44.9029470004038,121,Oliver,2020-2141,2,271121301000,2021/01/26 00:00:00+00,5521 24TH AVE S,44.902947,-93.237445,478.1000(c),Snow emergency parking restrictions - odd number address,11,Wenonah,Nokomis,3,6
-93.237456000394,44.8984109998678,122,Oliver,2020-2142,2,271121301000,2021/01/26 00:00:00+00,5745 24TH AVE S,44.898411,-93.237456,478.1000(c),Snow emergency parking restrictions - odd number address,11,Wenonah,Nokomis,3,6
-93.2387160000433,44.8984869997753,123,Oliver,2020-2143,2,271121301000,2021/01/26 00:00:00+00,5749 23RD AVE S,44.898487,-93.238716,478.1000(c),Snow emergency parking restrictions - odd number address,11,Wenonah,Nokomis,3,6
-93.2387659996512,44.8982929998222,124,Oliver,2020-2144,2,271121301000,2021/01/26 00:00:00+00,5753 23RD AVE S,44.898293,-93.238766,478.1000(c),Snow emergency parking restrictions - odd number address,11,Wenonah,Nokomis,3,6
-93.241234000149,44.8980539995924,125,Oliver,2020-2145,2,271121301000,2021/01/26 00:00:00+00,5757 22ND AVE S,44.898054,-93.241234,478.1000(c),Snow emergency parking restrictions - odd number address,11,Wenonah,Nokomis,3,6
-93.2412200004027,44.9000960002303,126,Oliver,2020-2146,2,271121301000,2021/01/26 00:00:00+00,5649 22ND AVE S,44.900096,-93.24122,478.1000(c),Snow emergency parking restrictions - odd number address,11,Wenonah,Nokomis,3,6
-93.2412039996648,44.900257999607,127,Oliver,2020-2147,2,271121301000,2021/01/26 00:00:00+00,5645 22ND AVE S,44.900258,-93.241204,478.1000(c),Snow emergency parking restrictions - odd number address,11,Wenonah,Nokomis,3,6
-93.2411980002875,44.9002760004371,128,Oliver,2020-2148,2,271121301000,2021/01/26 00:00:00+00,5641 22ND AVE S,44.900276,-93.241198,478.1000(c),Snow emergency parking restrictions - odd number address,11,Wenonah,Nokomis,3,6
-93.2424460002827,44.9013980000178,129,Oliver,2020-2149,2,271121301000,2021/01/26 00:00:00+00,5607 21ST AVE S,44.901398,-93.242446,478.1000(c),Snow emergency parking restrictions - odd number address,11,Wenonah,Nokomis,3,6
-93.2424670003517,44.9005319996521,130,Oliver,2020-2150,2,271121301000,2021/01/26 00:00:00+00,5641 21ST AVE S,44.900532,-93.242467,478.1000(c),Snow emergency parking restrictions - odd number address,11,Wenonah,Nokomis,3,6
-93.2424909996599,44.9002019997226,131,Oliver,2020-2151,2,271121301000,2021/01/26 00:00:00+00,5653 21ST AVE S,44.900202,-93.242491,478.1000(c),Snow emergency parking restrictions - odd number address,11,Wenonah,Nokomis,3,6
-93.2425450003515,44.8983659995912,132,Oliver,2020-2152,2,271121301000,2021/01/26 00:00:00+00,5753 21ST AVE S,44.898366,-93.242545,478.1000(c),Snow emergency parking restrictions - odd number address,11,Wenonah,Nokomis,3,6
-93.2425400001209,44.8981509995691,133,Oliver,2020-2153,2,271121301000,2021/01/26 00:00:00+00,5757 21ST AVE S,44.898151,-93.24254,478.1000(c),Snow emergency parking restrictions - odd number address,11,Wenonah,Nokomis,3,6
-93.2463129996452,44.9001789995612,134,Oliver,2020-2154,2,271121301000,2021/01/26 00:00:00+00,5645 LONGFELLOW AVE S,44.900179,-93.246313,478.1000(c),Snow emergency parking restrictions - odd number address,11,Wenonah,Nokomis,3,6
-93.2050650004494,44.9071580003415,135,Oliver,2020-2155,2,271121301000,2021/01/26 00:00:00+00,5305 48TH AVE S,44.907158,-93.205065,478.1000(c),Snow emergency parking restrictions - odd number address,12,Minnehaha,Nokomis,3,6
-93.2050459995732,44.9070519999499,136,Oliver,2020-2156,2,271121301000,2021/01/26 00:00:00+00,5307 48TH AVE S,44.907052,-93.205046,478.1000(c),Snow emergency parking restrictions - odd number address,12,Minnehaha,Nokomis,3,6
-93.2049879995965,44.9067969998817,137,Oliver,2020-2157,2,271121301000,2021/01/26 00:00:00+00,5309 48TH AVE S,44.906797,-93.204988,478.1000(c),Snow emergency parking restrictions - odd number address,12,Minnehaha,Nokomis,3,6
-93.2049670004267,44.9066720004125,138,Oliver,2020-2158,2,271121301000,2021/01/26 00:00:00+00,5315 48TH AVE S,44.906672,-93.204967,478.1000(c),Snow emergency parking restrictions - odd number address,12,Minnehaha,Nokomis,3,6
-93.2049939998732,44.9065789997211,139,Oliver,2020-2159,2,271121301000,2021/01/26 00:00:00+00,5319 48TH AVE S,44.906579,-93.204994,478.1000(c),Snow emergency parking restrictions - odd number address,12,Minnehaha,Nokomis,3,6
-93.2049850003575,44.9057290000933,140,Oliver,2020-2160,2,271121301000,2021/01/26 00:00:00+00,5345 48TH AVE S,44.905729,-93.204985,478.1000(c),Snow emergency parking restrictions - odd number address,12,Minnehaha,Nokomis,3,6
-93.2283359998065,44.930725999905,141,Oliver,2020-2161,2,271121301000,2021/01/26 00:00:00+00,3951 NOKOMIS AVE,44.930726,-93.228336,478.1000(c),Snow emergency parking restrictions - odd number address,12,Standish,Powderhorn,3,6
-93.2271229996267,44.9204150001522,142,Oliver,2020-2162,2,271121301000,2021/01/26 00:00:00+00,4541 31ST AVE S,44.920415,-93.227123,478.1000(c),Snow emergency parking restrictions - odd number address,12,Ericsson,Nokomis,3,6
-93.225665999886,44.9228190003966,143,Oliver,2020-2163,2,271121301000,2021/01/26 00:00:00+00,4411 32ND AVE S,44.922819,-93.225666,478.1000(c),Snow emergency parking restrictions - odd number address,12,Ericsson,Nokomis,3,6
-93.2256619997015,44.9262979998529,144,Oliver,2020-2164,2,271121301000,2021/01/26 00:00:00+00,4211 32ND AVE S,44.926298,-93.225662,478.1000(c),Snow emergency parking restrictions - odd number address,12,Ericsson,Nokomis,3,6
-93.2089919998809,44.8989699995659,145,Oliver,2020-2165,2,271121301000,2021/01/26 00:00:00+00,5737 45TH AVE S,44.89897,-93.208992,478.1000(c),Snow emergency parking restrictions - odd number address,12,Morris Park,Nokomis,3,6
-93.2101979997379,44.9020830001304,146,Oliver,2020-2166,2,271121301000,2021/01/26 00:00:00+00,5549 44TH AVE S,44.902083,-93.210198,478.1000(c),Snow emergency parking restrictions - odd number address,12,Morris Park,Nokomis,3,6
-93.2101490001762,44.9057080000242,147,Oliver,2020-2167,2,271121301000,2021/01/26 00:00:00+00,5349 44TH AVE S,44.905708,-93.210149,478.1000(c),Snow emergency parking restrictions - odd number address,12,Minnehaha,Nokomis,3,6
-93.2100649998998,44.9080229997617,148,Oliver,2020-2168,2,271121301000,2021/01/26 00:00:00+00,5229 44TH AVE S,44.908023,-93.210065,478.1000(c),Snow emergency parking restrictions - odd number address,12,Minnehaha,Nokomis,3,6
-93.2114380002635,44.9034730003787,149,Oliver,2020-2169,2,271121301000,2021/01/26 00:00:00+00,5505 43RD AVE S,44.903473,-93.211438,478.1000(c),Snow emergency parking restrictions - odd number address,12,Morris Park,Nokomis,3,6
-93.2076849998628,44.8976340000091,150,Oliver,2020-2170,2,271121301000,2021/01/26 00:00:00+00,5807 46TH AVE S,44.897634,-93.207685,478.1000(c),Snow emergency parking restrictions - odd number address,12,Morris Park,Nokomis,3,6
-93.2089939999731,44.8980500003073,151,Oliver,2020-2171,2,271121301000,2021/01/26 00:00:00+00,5801 45TH AVE S,44.89805,-93.208994,478.1000(c),Snow emergency parking restrictions - odd number address,12,Morris Park,Nokomis,3,6
-93.2089640003883,44.8978330001929,152,Oliver,2020-2172,2,271121301000,2021/01/26 00:00:00+00,5813 45TH AVE S,44.897833,-93.208964,478.1000(c),Snow emergency parking restrictions - odd number address,12,Morris Park,Nokomis,3,6
-93.2089879996964,44.8972429999645,153,Oliver,2020-2173,2,271121301000,2021/01/26 00:00:00+00,5833 45TH AVE S,44.897243,-93.208988,478.1000(c),Snow emergency parking restrictions - odd number address,12,Morris Park,Nokomis,3,6
-93.2090119999039,44.8968190001967,154,Oliver,2020-2174,2,271121301000,2021/01/26 00:00:00+00,5849 45TH AVE S,44.896819,-93.209012,478.1000(c),Snow emergency parking restrictions - odd number address,12,Morris Park,Nokomis,3,6
-93.2102409999222,44.8963920002906,155,Oliver,2020-2175,2,271121301000,2021/01/26 00:00:00+00,5857 44TH AVE S,44.896392,-93.210241,478.1000(c),Snow emergency parking restrictions - odd number address,12,Morris Park,Nokomis,3,6
-93.2102060001068,44.8970029996888,156,Oliver,2020-2176,2,271121301000,2021/01/26 00:00:00+00,5838 44TH AVE S,44.897003,-93.210206,478.1000(c),Snow emergency parking restrictions - odd number address,12,Morris Park,Nokomis,3,6
-93.2140059999769,44.9019500002923,157,Oliver,2020-2177,2,271121301000,2021/01/26 00:00:00+00,5549 41ST AVE S,44.90195,-93.214006,478.1000(c),Snow emergency parking restrictions - odd number address,12,Morris Park,Nokomis,3,6
-93.2140300001843,44.9020529996463,158,Oliver,2020-2178,2,271121301000,2021/01/26 00:00:00+00,5547 41ST AVE S,44.902053,-93.21403,478.1000(c),Snow emergency parking restrictions - odd number address,12,Morris Park,Nokomis,3,6
-93.2139989996541,44.9023299998297,159,Oliver,2020-2179,2,271121301000,2021/01/26 00:00:00+00,5537 41ST AVE S,44.90233,-93.213999,478.1000(c),Snow emergency parking restrictions - odd number address,12,Morris Park,Nokomis,3,6
-93.2153560001792,44.8989009999812,160,Oliver,2020-2180,2,271121301000,2021/01/26 00:00:00+00,5737 40TH AVE S,44.898901,-93.215356,478.1000(c),Snow emergency parking restrictions - odd number address,12,Morris Park,Nokomis,3,6
-93.2140389997001,44.9313570002254,161,Oliver,2020-2181,2,271121301000,2021/01/26 00:00:00+00,3933 41ST AVE S,44.931357,-93.214039,478.1000(c),Snow emergency parking restrictions - odd number address,12,Howe,Longfellow,3,6
-93.2140189996771,44.9452650003795,162,Oliver,2020-2182,2,271121301000,2021/01/26 00:00:00+00,3145 41ST AVE S,44.945265,-93.214019,478.1000(c),Snow emergency parking restrictions - odd number address,2,Cooper,Longfellow,3,6
-93.2140209997693,44.9453889998026,163,Oliver,2020-2183,2,271121301000,2021/01/26 00:00:00+00,3143 41ST AVE S,44.945389,-93.214021,478.1000(c),Snow emergency parking restrictions - odd number address,2,Cooper,Longfellow,3,6
-93.2140199997232,44.9479480000003,164,Oliver,2020-2184,2,271121301000,2021/01/26 00:00:00+00,3005 41ST AVE S,44.947948,-93.21402,478.1000(c),Snow emergency parking restrictions - odd number address,2,Cooper,Longfellow,3,6
-93.2114089998254,44.9479120001387,165,Oliver,2020-2185,2,271121301000,2021/01/26 00:00:00+00,3009 43RD AVE S,44.947912,-93.211409,478.1000(c),Snow emergency parking restrictions - odd number address,2,Cooper,Longfellow,3,6
-93.2114709999866,44.9250620004111,166,Oliver,2020-2186,2,271121301000,2021/01/26 00:00:00+00,4305 43RD AVE S,44.925062,-93.211471,478.1000(c),Snow emergency parking restrictions - odd number address,12,Hiawatha,Longfellow,3,6
-93.2114879998713,44.9212000003798,167,Oliver,2020-2187,2,271121301000,2021/01/26 00:00:00+00,4515 43RD AVE S,44.9212,-93.211488,478.1000(c),Snow emergency parking restrictions - odd number address,12,Hiawatha,Longfellow,3,6
-93.2101969996917,44.9318990000389,168,Oliver,2020-2188,2,271121301000,2021/01/26 00:00:00+00,3913 44TH AVE S,44.931899,-93.210197,478.1000(c),Snow emergency parking restrictions - odd number address,12,Howe,Longfellow,3,6
-93.229505999802,45.0256460001629,169,Oliver,2020-2189,2,271121301000,2021/01/25 00:00:00+00,3152 BENJAMIN ST NE,45.025646,-93.229506,478.1000(b),Snow emergency parking restrictions - even number address,1,Waite Park,Northeast,2,2
-93.2397079999242,45.0143380002986,170,Oliver,2020-2190,2,271121301000,2021/01/25 00:00:00+00,2532 BUCHANAN ST NE,45.014338,-93.239708,478.1000(b),Snow emergency parking restrictions - even number address,1,Audubon Park,Northeast,2,2
-93.2396560002242,45.0148220001353,171,Oliver,2020-2191,2,271121301000,2021/01/25 00:00:00+00,2540 BUCHANAN ST NE,45.014822,-93.239656,478.1000(b),Snow emergency parking restrictions - even number address,1,Audubon Park,Northeast,2,2
-93.2397360003161,45.0154729995793,172,Oliver,2020-2192,2,271121301000,2021/01/25 00:00:00+00,2614 BUCHANAN ST NE,45.015473,-93.239736,478.1000(b),Snow emergency parking restrictions - even number address,1,Audubon Park,Northeast,2,2
-93.2397469999241,45.0155890004321,173,Oliver,2020-2193,2,271121301000,2021/01/25 00:00:00+00,2616 BUCHANAN ST NE,45.015589,-93.239747,478.1000(b),Snow emergency parking restrictions - even number address,1,Audubon Park,Northeast,2,2
-93.2397310000856,45.0157289996936,174,Oliver,2020-2194,2,271121301000,2021/01/25 00:00:00+00,2620 BUCHANAN ST NE,45.015729,-93.239731,478.1000(b),Snow emergency parking restrictions - even number address,1,Audubon Park,Northeast,2,2
-93.2396509999936,45.0323029995838,175,Oliver,2020-2195,2,271121301000,2021/01/25 00:00:00+00,3534 BUCHANAN ST NE,45.032303,-93.239651,478.1000(b),Snow emergency parking restrictions - even number address,1,Waite Park,Northeast,2,2
-93.2409830002652,45.0329529998811,176,Oliver,2020-2196,2,271121301000,2021/01/25 00:00:00+00,3558 PIERCE ST NE,45.032953,-93.240983,478.1000(b),Snow emergency parking restrictions - even number address,1,Waite Park,Northeast,2,2
-93.2410099997117,45.0328579999967,177,Oliver,2020-2197,2,271121301000,2021/01/25 00:00:00+00,3544 PIERCE ST NE,45.032858,-93.24101,478.1000(b),Snow emergency parking restrictions - even number address,1,Waite Park,Northeast,2,2
-93.2409650003345,45.0321129998151,178,Oliver,2020-2198,2,271121301000,2021/01/25 00:00:00+00,3528 PIERCE ST NE,45.032113,-93.240965,478.1000(b),Snow emergency parking restrictions - even number address,1,Waite Park,Northeast,2,2
-93.2409729998041,45.0284889999674,179,Oliver,2020-2199,2,271121301000,2021/01/25 00:00:00+00,3328 PIERCE ST NE,45.028489,-93.240973,478.1000(b),Snow emergency parking restrictions - even number address,1,Waite Park,Northeast,2,2
-93.2409800001269,45.023621000309,180,Oliver,2020-2200,2,271121301000,2021/01/25 00:00:00+00,3044 PIERCE ST NE,45.023621,-93.24098,478.1000(b),Snow emergency parking restrictions - even number address,1,Audubon Park,Northeast,2,2
-93.2422999998451,45.0160940003379,181,Oliver,2020-2201,2,271121301000,2021/01/25 00:00:00+00,2630 FILLMORE ST NE,45.016094,-93.2423,478.1000(b),Snow emergency parking restrictions - even number address,1,Audubon Park,Northeast,2,2
-93.2422500002373,45.0196370000476,182,Oliver,2020-2202,2,271121301000,2021/01/25 00:00:00+00,2830 FILLMORE ST NE,45.019637,-93.24225,478.1000(b),Snow emergency parking restrictions - even number address,1,Audubon Park,Northeast,2,2
-93.2422540004217,45.0196299997248,183,Oliver,2020-2203,2,271121301000,2021/01/25 00:00:00+00,2834 FILLMORE ST NE,45.01963,-93.242254,478.1000(b),Snow emergency parking restrictions - even number address,1,Audubon Park,Northeast,2,2
-93.2422110002374,45.021555000363,184,Oliver,2020-2204,2,271121301000,2021/01/25 00:00:00+00,2938 FILLMORE ST NE,45.021555,-93.242211,478.1000(b),Snow emergency parking restrictions - even number address,1,Audubon Park,Northeast,2,2
-93.2422510002834,45.0316649998399,185,Oliver,2020-2205,2,271121301000,2021/01/25 00:00:00+00,3506 FILLMORE ST NE,45.031665,-93.242251,478.1000(b),Snow emergency parking restrictions - even number address,1,Waite Park,Northeast,2,2
-93.2421720002376,45.0321640003684,186,Oliver,2020-2206,2,271121301000,2021/01/25 00:00:00+00,3532 FILLMORE ST NE,45.032164,-93.242172,478.1000(b),Snow emergency parking restrictions - even number address,1,Waite Park,Northeast,2,2
-93.2435580003014,45.0302900002833,187,Oliver,2020-2207,2,271121301000,2021/01/25 00:00:00+00,3428 TAYLOR ST NE,45.03029,-93.243558,478.1000(b),Snow emergency parking restrictions - even number address,1,Waite Park,Northeast,2,2
-93.2438270001159,45.0166639996439,188,Oliver,2020-2208,2,271121301000,2021/01/25 00:00:00+00,2646 TAYLOR ST NE,45.016664,-93.243827,478.1000(b),Snow emergency parking restrictions - even number address,1,Audubon Park,Northeast,2,2
-93.2455620000862,45.0160370004073,189,Oliver,2020-2209,2,271121301000,2021/01/25 00:00:00+00,2630 POLK ST NE,45.016037,-93.245562,478.1000(b),Snow emergency parking restrictions - even number address,1,Audubon Park,Northeast,2,2
-93.245519999948,45.0177690002392,190,Oliver,2020-2210,2,271121301000,2021/01/25 00:00:00+00,2730 POLK ST NE,45.017769,-93.24552,478.1000(b),Snow emergency parking restrictions - even number address,1,Audubon Park,Northeast,2,2
-93.2455820001092,45.0195050002556,191,Oliver,2020-2211,2,271121301000,2021/01/25 00:00:00+00,2824 POLK ST NE,45.019505,-93.245582,478.1000(b),Snow emergency parking restrictions - even number address,1,Audubon Park,Northeast,2,2
-93.2456200000629,45.0196220002551,192,Oliver,2020-2212,2,271121301000,2021/01/25 00:00:00+00,2830 POLK ST NE,45.019622,-93.24562,478.1000(b),Snow emergency parking restrictions - even number address,1,Audubon Park,Northeast,2,2
-93.2456390000398,45.019671999863,193,Oliver,2020-2213,2,271121301000,2021/01/25 00:00:00+00,2032 POLK ST NE,45.019672,-93.245639,478.1000(b),Snow emergency parking restrictions - even number address,1,Audubon Park,Northeast,2,2
-93.245631999717,45.020087000115,194,Oliver,2020-2214,2,271121301000,2021/01/25 00:00:00+00,2840 POLK ST NE,45.020087,-93.245632,478.1000(b),Snow emergency parking restrictions - even number address,1,Audubon Park,Northeast,2,2
-93.2460920002456,45.0222920001757,195,Oliver,2020-2215,2,271121301000,2021/01/25 00:00:00+00,3006 TYLER ST NE,45.022292,-93.246092,478.1000(b),Snow emergency parking restrictions - even number address,1,Audubon Park,Northeast,2,2
-93.3047300000894,44.9476800002319,196,Oliver,2020-2216,2,271121302000,2021/01/26 00:00:00+00,3017 KNOX AVE S,44.94768,-93.30473,478.1000(c),Snow emergency parking restrictions - odd number address,10,ECCO,Calhoun Isle,3,5
-93.304634000159,44.9478879999313,197,Oliver,2020-2217,2,271121302000,2021/01/26 00:00:00+00,3015 KNOX AVE S,44.947888,-93.304634,478.1000(c),Snow emergency parking restrictions - odd number address,10,ECCO,Calhoun Isle,3,5
-93.2996220001551,44.9390509998038,198,Oliver,2020-2218,2,271121302000,2021/01/26 00:00:00+00,3513 HOLMES AVE,44.939051,-93.299622,478.1000(c),Snow emergency parking restrictions - odd number address,10,ECCO,Calhoun Isle,3,5
-93.2996169999246,44.9411529996113,199,Oliver,2020-2219,2,271121302000,2021/01/26 00:00:00+00,3401 HOLMES AVE,44.941153,-93.299617,478.1000(c),Snow emergency parking restrictions - odd number address,10,ECCO,Calhoun Isle,3,5
