X,Y,OBJECTID,Call_Taken,Tow_Reason,Location,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Day,Snow_Emerg
-93.2720429999844,44.9610740000651,571,03/11/2019 02:08pm,Snow Emergency,"310 22ND ST E,Minneapolis,MN",44.961074,-93.272043,10,Powderhorn,Whittier,3,2,Diamond Lake
-93.2874489999713,44.9611010004109,572,03/11/2019 02:09pm,Snow Emergency,"612 22ND ST W,Minneapolis,MN",44.961101,-93.287449,10,Powderhorn,Whittier,3,2,Diamond Lake
-93.2350370003572,44.983327000141,573,03/11/2019 02:11pm,Snow Emergency,"608 13th ave se,Minneapolis,MN",44.983327,-93.235037,3,University,Marcy Holmes,4,2,Diamond Lake
-93.2784959998904,44.9612079999493,574,03/11/2019 02:11pm,Snow Emergency,"8 22ND ST W,Minneapolis,MN",44.961208,-93.278496,10,Powderhorn,Whittier,3,2,Diamond Lake
-93.2385850002975,44.9831449998419,575,03/11/2019 02:12pm,Snow Emergency,"504 11th ave se,Minneapolis,MN",44.983145,-93.238585,3,University,Marcy Holmes,4,2,Diamond Lake
-93.2896030003781,45.0025869997903,576,03/11/2019 02:14pm,Snow Emergency,"804 23rd ave n ,Minneapolis,MN",45.002587,-93.289603,5,Near North,Hawthorne,1,2,Diamond Lake
-93.2351969996418,44.9831409996575,577,03/11/2019 02:17pm,Snow Emergency,"604 13th ave se,Minneapolis,MN",44.983141,-93.235197,3,University,Marcy Holmes,4,2,Diamond Lake
-93.2714739998252,44.9609069995585,578,03/11/2019 02:17pm,Snow Emergency,"320 22ND ST E,Minneapolis,MN",44.960907,-93.271474,10,Powderhorn,Whittier,3,2,Diamond Lake
-93.2386519997899,44.9835840003014,579,03/11/2019 02:25pm,Snow Emergency,"512 11th ave se,Minneapolis,MN",44.983584,-93.238652,3,University,Marcy Holmes,4,2,Diamond Lake
-93.2817450004314,44.938951999735,580,03/11/2019 02:27pm,Snow Emergency,"3518 Pillsbury Ave,Minneapolis,MN",44.938952,-93.281745,8,Powderhorn,Lyndale,5,2,Diamond Lake
-93.2400509995539,44.9831490000264,581,03/11/2019 02:29pm,Snow Emergency,"1014 5TH ST SE,Minneapolis,MN",44.983149,-93.240051,3,University,Marcy Holmes,4,2,Diamond Lake
-93.2391569996958,44.982598999844,582,03/11/2019 02:29pm,Snow Emergency,"416 11th ave se,Minneapolis,MN",44.982599,-93.239157,3,University,Marcy Holmes,4,2,Diamond Lake
-93.2386549999283,44.9830590003726,583,03/11/2019 02:33pm,Snow Emergency,"502 11th ave se,Minneapolis,MN",44.983059,-93.238655,3,University,Marcy Holmes,4,2,Diamond Lake
-93.2366330002127,44.9834220000253,584,03/11/2019 02:34pm,Snow Emergency,"1224 6th st se,Minneapolis,MN",44.983422,-93.236633,3,University,Marcy Holmes,4,2,Diamond Lake
-93.2397199995783,44.9833589998181,585,03/11/2019 02:34pm,Snow Emergency,"1018 5TH ST SE,Minneapolis,MN",44.983359,-93.23972,3,University,Marcy Holmes,4,2,Diamond Lake
-93.2713450001716,44.9609069995585,586,03/11/2019 02:38pm,Snow Emergency,"328 22ND ST E,Minneapolis,MN",44.960907,-93.271345,10,Powderhorn,Whittier,3,2,Diamond Lake
-93.2384860002287,44.982567000167,587,03/11/2019 02:42pm,Snow Emergency,"1118 5TH ST SE,Minneapolis,MN",44.982567,-93.238486,3,University,Marcy Holmes,4,2,Diamond Lake
-93.2346169998746,44.9836020002322,588,03/11/2019 02:46pm,Snow Emergency,"1308 7th st se,Minneapolis,MN",44.983602,-93.234617,3,University,Marcy Holmes,4,2,Diamond Lake
-93.2915759996326,45.014687000205,589,03/11/2019 02:49pm,Snow Emergency,"3246 Colfax ave n ,Minneapolis,MN",45.014687,-93.291576,4,Camden,McKinley,1,2,Diamond Lake
-93.2781360003761,44.9414770001635,590,03/11/2019 02:49pm,Snow Emergency,"14 w 34th st,Minneapolis,MN",44.941477,-93.278136,8,Powderhorn,Lyndale,5,2,Diamond Lake
-93.2174539998022,44.9911949996496,591,03/11/2019 03:03pm,Snow Emergency,"1104 25th ave n,Minneapolis,MN",44.991195,-93.217454,1,University,Como,4,2,Diamond Lake
-93.2873469997642,45.0151079998344,592,03/11/2019 03:07pm,Snow Emergency,"614 33rd ave n,Minneapolis,MN",45.015108,-93.287347,4,Camden,McKinley,1,2,Diamond Lake
-93.2870949998343,44.9598949996546,593,03/11/2019 03:10pm,Snow Emergency,"2300 GARFIELD AVE S,Minneapolis,MN",44.959895,-93.287095,10,Powderhorn,Whittier,3,2,Diamond Lake
-93.2808299996047,44.9664230003212,594,03/12/2019 08:18am,Snow Emergency,"1525 spruce place,Minneapolis,MN",44.966423,-93.28083,7,Central,Loring Park,3,3,Diamond Lake
-93.2818780002694,44.9941809997534,595,03/12/2019 08:19am,Snow Emergency,"2215 3rd st n ,Minneapolis,MN",44.994181,-93.281878,5,Near North,Near - North,1,3,Diamond Lake
-93.2818780002694,44.9941809997534,596,03/12/2019 08:21am,Snow Emergency,"2315 3rd st n,Minneapolis,MN",44.994181,-93.281878,5,Near North,Near - North,1,3,Diamond Lake
-93.2818780002694,44.9941809997534,597,03/12/2019 08:23am,Snow Emergency,"2311 3rd st n,Minneapolis,MN",44.994181,-93.281878,5,Near North,Near - North,1,3,Diamond Lake
-93.2486860002587,44.9833310003254,598,03/12/2019 08:26am,Snow Emergency,"521 2nd Ave SE,Minneapolis,MN",44.983331,-93.248686,3,University,Marcy Holmes,4,3,Diamond Lake
-93.3030530000958,44.9479170003693,599,03/12/2019 08:26am,Snow Emergency,"3011 James ave s,Minneapolis,MN",44.947917,-93.303053,10,Calhoun Isle,ECCO,5,3,Diamond Lake
-93.2818780002694,44.9941809997534,600,03/12/2019 08:27am,Snow Emergency,"2419 3rd st n ,Minneapolis,MN",44.994181,-93.281878,5,Near North,Near - North,1,3,Diamond Lake
-93.2861650001146,44.9970370001575,601,03/12/2019 08:28am,Snow Emergency,"1711 Lyn Park Ave N,Minneapolis,MN",44.997037,-93.286165,5,Near North,Near - North,1,3,Diamond Lake
-93.3042959998605,44.9472690001643,602,03/12/2019 08:29am,Snow Emergency,"3031 Knox ave s,Minneapolis,MN",44.947269,-93.304296,10,Calhoun Isle,ECCO,5,3,Diamond Lake
-93.2522789995761,44.9880939996384,603,03/12/2019 08:30am,Snow Emergency,"427 2nd ave se,Minneapolis,MN",44.988094,-93.252279,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2522269998761,44.9881159997536,604,03/12/2019 08:31am,Snow Emergency,"429 2nd Ave SE,Minneapolis,MN",44.988116,-93.252227,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2868209997893,44.9967359997667,605,03/12/2019 08:35am,Snow Emergency,"505 LYN PARK CIR N,Minneapolis,MN",44.996736,-93.286821,5,Near North,Near - North,1,3,Diamond Lake
-93.2592740001949,44.9910280000422,606,03/12/2019 08:40am,Snow Emergency,"223 3rd ave ne,Minneapolis,MN",44.991028,-93.259274,3,Northeast,St. Anthony West,2,3,Diamond Lake
-93.2808299996047,44.9664230003212,607,03/12/2019 08:42am,Snow Emergency,"1529 SPRUCE PLACE,Minneapolis,MN",44.966423,-93.28083,7,Central,Loring Park,3,3,Diamond Lake
-93.2593229997566,44.9910130002498,608,03/12/2019 08:44am,Snow Emergency,"219 3rd ave ne,Minneapolis,MN",44.991013,-93.259323,3,Northeast,St. Anthony West,2,3,Diamond Lake
-93.2892320003565,44.985828000362,609,03/12/2019 08:46am,Snow Emergency,"707 Lyndale Pl,Minneapolis,MN",44.985828,-93.289232,5,Near North,Sumner - Glenwood,1,3,Diamond Lake
-93.2515950004089,44.9890440002804,610,03/12/2019 08:48am,Snow Emergency,"525 2nd ave se,Minneapolis,MN",44.989044,-93.251595,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2546140002359,44.9345180003055,611,03/12/2019 08:50am,Snow Emergency,"3739 14 ave s,Minneapolis,MN",44.934518,-93.254614,9,Powderhorn,Powderhorn Park,6,3,Diamond Lake
-93.2896489998014,44.9874699996408,612,03/12/2019 08:51am,Snow Emergency,"945 LYNDALE PLACE,Minneapolis,MN",44.98747,-93.289649,5,Near North,Sumner - Glenwood,1,3,Diamond Lake
-93.2818780002694,44.9941809997534,613,03/12/2019 08:52am,Snow Emergency,"2601 3rd st n ,Minneapolis,MN",44.994181,-93.281878,5,Near North,Near - North,1,3,Diamond Lake
-93.2818780002694,44.9941809997534,614,03/12/2019 08:55am,Snow Emergency,"2605 3rd st n ,Minneapolis,MN",44.994181,-93.281878,5,Near North,Near - North,1,3,Diamond Lake
-93.2338240001774,44.9940710000766,615,03/12/2019 08:59am,Snow Emergency,"1225 winter st ne,Minneapolis,MN",44.994071,-93.233824,1,University,Mid - City Industrial,2,3,Diamond Lake
-93.2331430002492,44.9930780001496,616,03/12/2019 09:00am,Snow Emergency,"1229 winter st ne,Minneapolis,MN",44.993078,-93.233143,1,University,Como,2,3,Diamond Lake
-93.2818780002694,44.9941809997534,617,03/12/2019 09:01am,Snow Emergency,"2423 3rd st n,Minneapolis,MN",44.994181,-93.281878,5,Near North,Near - North,1,3,Diamond Lake
-93.2491110000726,44.928497999683,618,03/12/2019 09:01am,Snow Emergency,"1715 41st st,Minneapolis,MN",44.928498,-93.249111,8,Powderhorn,Bancroft,6,3,Diamond Lake
-93.2836490001013,45.005541000217,619,03/12/2019 09:04am,Snow Emergency,"2523 3rd st n,Minneapolis,MN",45.005541,-93.283649,5,Near North,Hawthorne,1,3,Diamond Lake
-93.2465089996905,44.9285880002361,620,03/12/2019 09:04am,Snow Emergency,"1837 41st st,Minneapolis,MN",44.928588,-93.246509,12,Powderhorn,Standish,6,3,Diamond Lake
-93.2545920001207,44.9389650003346,621,03/12/2019 09:05am,Snow Emergency,"3515 14th Ave so,Minneapolis,MN",44.938965,-93.254592,9,Powderhorn,Powderhorn Park,6,3,Diamond Lake
-93.2920800003916,44.9877730001239,622,03/12/2019 09:06am,Snow Emergency,"905 Aldrich Ave N,Minneapolis,MN",44.987773,-93.29208,5,Near North,Sumner - Glenwood,1,3,Diamond Lake
-93.250482000344,44.9857769998088,623,03/12/2019 09:06am,Snow Emergency,"317 4th ave se,Minneapolis,MN",44.985777,-93.250482,3,University,Marcy Holmes,4,3,Diamond Lake
-93.3042989999988,44.9471249998189,624,03/12/2019 09:06am,Snow Emergency,"3035 Knox ave s,Minneapolis,MN",44.947125,-93.304299,10,Calhoun Isle,ECCO,5,3,Diamond Lake
-93.2920810004378,44.9877800004467,625,03/12/2019 09:07am,Snow Emergency,"907 ALDRICH AVE N,Minneapolis,MN",44.98778,-93.292081,5,Near North,Sumner - Glenwood,1,3,Diamond Lake
-93.2859740002999,44.966927000181,626,03/12/2019 09:07am,Snow Emergency,"1735 CLIFTON PL,Minneapolis,MN",44.966927,-93.285974,7,Central,Loring Park,3,3,Diamond Lake
-93.303054000142,44.947450999564,627,03/12/2019 09:09am,Snow Emergency,"3025 James ave s,Minneapolis,MN",44.947451,-93.303054,10,Calhoun Isle,ECCO,5,3,Diamond Lake
-93.2481909999147,44.986113000015,628,03/12/2019 09:10am,Snow Emergency,"425 5th ave se,Minneapolis,MN",44.986113,-93.248191,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2808299996047,44.9664230003212,629,03/12/2019 09:11am,Snow Emergency,"1525 SPRUCE PL,Minneapolis,MN",44.966423,-93.28083,7,Central,Loring Park,3,3,Diamond Lake
-93.2493159996337,44.9873569998257,630,03/12/2019 09:11am,Snow Emergency,"505 4th ave se,Minneapolis,MN",44.987357,-93.249316,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2803999995603,44.9673049996261,631,03/12/2019 09:12am,Snow Emergency,"1511 SPRUCE PLACE,Minneapolis,MN",44.967305,-93.2804,7,Central,Loring Park,3,3,Diamond Lake
-93.2477619999163,44.9866790000358,632,03/12/2019 09:16am,Snow Emergency,"505 5th ave se,Minneapolis,MN",44.986679,-93.247762,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2921170002993,44.9879070000081,633,03/12/2019 09:17am,Snow Emergency,"945 ALDRICH AVE N,Minneapolis,MN",44.987907,-93.292117,5,Near North,Sumner - Glenwood,1,3,Diamond Lake
-93.2889489998964,44.9833419999334,634,03/12/2019 09:19am,Snow Emergency,"511 lyndale pl,Minneapolis,MN",44.983342,-93.288949,5,Near North,Sumner - Glenwood,3,3,Diamond Lake
-93.2545299999595,44.9301840000916,635,03/12/2019 09:20am,Snow Emergency,"4009 14TH AV S,Minneapolis,MN",44.930184,-93.25453,8,Powderhorn,Bancroft,6,3,Diamond Lake
-93.2818780002694,44.9941809997534,636,03/12/2019 09:20am,Snow Emergency,"2809 3rd st n ,Minneapolis,MN",44.994181,-93.281878,5,Near North,Near - North,1,3,Diamond Lake
-93.2546500000974,44.9334430001944,637,03/12/2019 09:20am,Snow Emergency,"3821 14TH AVE S,Minneapolis,MN",44.933443,-93.25465,8,Powderhorn,Bancroft,6,3,Diamond Lake
-93.2818780002694,44.9941809997534,638,03/12/2019 09:23am,Snow Emergency,"2629 3rd st n ,Minneapolis,MN",44.994181,-93.281878,5,Near North,Near - North,1,3,Diamond Lake
-93.2920849997229,44.987794000193,639,03/12/2019 09:24am,Snow Emergency,"911 Aldrich Ave N,Minneapolis,MN",44.987794,-93.292085,5,Near North,Sumner - Glenwood,1,3,Diamond Lake
-93.2546500000974,44.9383259996452,640,03/12/2019 09:24am,Snow Emergency,"3533 14th Avenue South,Minneapolis,MN",44.938326,-93.25465,9,Powderhorn,Powderhorn Park,6,3,Diamond Lake
-93.3030530000958,44.9482270002759,641,03/12/2019 09:26am,Snow Emergency,"3003 James ave s,Minneapolis,MN",44.948227,-93.303053,10,Calhoun Isle,ECCO,5,3,Diamond Lake
-93.2549620000962,44.9928539997124,642,03/12/2019 09:28am,Snow Emergency,"505 3rd ave ne,Minneapolis,MN",44.992854,-93.254962,3,Northeast,St. Anthony East,2,3,Diamond Lake
-93.2888699998506,44.9830869998652,643,03/12/2019 09:29am,Snow Emergency,"505 lyndale pl,Minneapolis,MN",44.983087,-93.28887,5,Near North,Sumner - Glenwood,3,3,Diamond Lake
-93.2896489998014,44.9874699996408,644,03/12/2019 09:29am,Snow Emergency,"941 lyndale pl,Minneapolis,MN",44.98747,-93.289649,5,Near North,Sumner - Glenwood,1,3,Diamond Lake
-93.2913500000025,44.9886100000515,645,03/12/2019 09:32am,Snow Emergency,"1033 aldrich ave n,Minneapolis,MN",44.98861,-93.29135,5,Near North,Sumner - Glenwood,1,3,Diamond Lake
-93.303054000142,44.9468970000966,646,03/12/2019 09:32am,Snow Emergency,"3053 James ave s,Minneapolis,MN",44.946897,-93.303054,10,Calhoun Isle,ECCO,5,3,Diamond Lake
-93.26162599984,44.993123999573,647,03/12/2019 09:33am,Snow Emergency,"203 5th ave ne,Minneapolis,MN",44.993124,-93.261626,3,Northeast,St. Anthony West,2,3,Diamond Lake
-93.2912610003948,44.9886120001437,648,03/12/2019 09:34am,Snow Emergency,"1031 ALDRICH AVE N,Minneapolis,MN",44.988612,-93.291261,5,Near North,Sumner - Glenwood,1,3,Diamond Lake
-93.3030780003494,44.9452460004027,649,03/12/2019 09:37am,Snow Emergency,"3139 James ave s,Minneapolis,MN",44.945246,-93.303078,10,Calhoun Isle,ECCO,5,3,Diamond Lake
-93.2545310000056,44.9297829995858,650,03/12/2019 09:38am,Snow Emergency,"4019 14 th ave s,Minneapolis,MN",44.929783,-93.254531,8,Powderhorn,Bancroft,6,3,Diamond Lake
-93.2913500000025,44.9886100000515,651,03/12/2019 09:38am,Snow Emergency,"1033 Aldrich Ave N,Minneapolis,MN",44.98861,-93.29135,5,Near North,Sumner - Glenwood,1,3,Diamond Lake
-93.2625480000901,44.9930040003344,652,03/12/2019 09:40am,Snow Emergency,"145 5th ave ne,Minneapolis,MN",44.993004,-93.262548,3,Northeast,St. Anthony West,2,3,Diamond Lake
-93.2743070000679,44.9637260000549,653,03/12/2019 09:41am,Snow Emergency,"143 19TH ST E,Minneapolis,MN",44.963726,-93.274307,6,Central,Steven's Square - Loring Heights,3,3,Diamond Lake
-93.2836950004239,45.0114480001251,654,03/12/2019 09:43am,Snow Emergency,"3021 3rd st n,Minneapolis,MN",45.011448,-93.283695,5,Near North,Hawthorne,1,3,Diamond Lake
-93.2897530001009,44.9827909997049,655,03/12/2019 09:43am,Snow Emergency,"819 5th ave n,Minneapolis,MN",44.982791,-93.289753,5,Near North,Sumner - Glenwood,3,3,Diamond Lake
-93.2545320000517,44.9293290002332,656,03/12/2019 09:45am,Snow Emergency,"4037 14th av s,Minneapolis,MN",44.929329,-93.254532,8,Powderhorn,Bancroft,6,3,Diamond Lake
-93.2602450000067,44.992170999692,657,03/12/2019 09:46am,Snow Emergency,"215 4th ave ne,Minneapolis,MN",44.992171,-93.260245,3,Northeast,St. Anthony West,2,3,Diamond Lake
-93.2598390001697,44.9965589996982,658,03/12/2019 09:47am,Snow Emergency,"411 7th ave ne,Minneapolis,MN",44.996559,-93.259839,3,Northeast,St. Anthony West,2,3,Diamond Lake
-93.2470630000574,44.9851739998803,659,03/12/2019 09:47am,Snow Emergency,"403 6th ave se,Minneapolis,MN",44.985174,-93.247063,3,University,Marcy Holmes,4,3,Diamond Lake
-93.291435000325,44.9886090000054,660,03/12/2019 09:48am,Snow Emergency,"1035 ALDRICH AVE N,Minneapolis,MN",44.988609,-93.291435,5,Near North,Sumner - Glenwood,1,3,Diamond Lake
-93.2546029997286,44.933388000356,661,03/12/2019 09:48am,Snow Emergency,"3823 14th av s,Minneapolis,MN",44.933388,-93.254603,8,Powderhorn,Bancroft,6,3,Diamond Lake
-93.2465980001975,44.9880579997769,662,03/12/2019 09:51am,Snow Emergency,"619 5th ave se,Minneapolis,MN",44.988058,-93.246598,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2600469998691,44.9948300000045,663,03/12/2019 09:53am,Snow Emergency,"325 6th ave ne,Minneapolis,MN",44.99483,-93.260047,3,Northeast,St. Anthony West,2,3,Diamond Lake
-93.247402000402,44.9871510002185,664,03/12/2019 09:53am,Snow Emergency,"523 5th ave se,Minneapolis,MN",44.987151,-93.247402,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2625189996521,44.9930139998962,665,03/12/2019 09:54am,Snow Emergency,"147 5th ave ne,Minneapolis,MN",44.993014,-93.262519,3,Northeast,St. Anthony West,2,3,Diamond Lake
-93.260644999567,44.9946390001897,666,03/12/2019 09:55am,Snow Emergency,"301 6th ave ne,Minneapolis,MN",44.994639,-93.260645,3,Northeast,St. Anthony West,2,3,Diamond Lake
-93.2940969998766,44.9881179998459,667,03/12/2019 09:55am,Snow Emergency,"1009 Emerson Ave N,Minneapolis,MN",44.988118,-93.294097,5,Near North,Sumner - Glenwood,1,3,Diamond Lake
-93.2469260000348,44.985302000387,668,03/12/2019 09:55am,Snow Emergency,"405 6th ave se,Minneapolis,MN",44.985302,-93.246926,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2471779999647,44.9872440000107,669,03/12/2019 09:56am,Snow Emergency,"527 5th ave se,Minneapolis,MN",44.987244,-93.247178,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2600219996156,44.9922869996454,670,03/12/2019 09:57am,Snow Emergency,"223 4th ave ne,Minneapolis,MN",44.992287,-93.260022,3,Northeast,St. Anthony West,2,3,Diamond Lake
-93.2834150001021,44.9666829997207,671,03/12/2019 09:57am,Snow Emergency,"309 OAK GROVE,Minneapolis,MN",44.966683,-93.283415,7,Central,Loring Park,3,3,Diamond Lake
-93.2545900000284,44.9293209998643,672,03/12/2019 09:57am,Snow Emergency,"4029 14th ave so,Minneapolis,MN",44.929321,-93.25459,8,Powderhorn,Bancroft,6,3,Diamond Lake
-93.2458160001083,44.9290459997731,673,03/12/2019 09:58am,Snow Emergency,"4049 longfellow ave s,Minneapolis,MN",44.929046,-93.245816,12,Powderhorn,Standish,6,3,Diamond Lake
-93.2458659997161,44.9888979998429,674,03/12/2019 09:58am,Snow Emergency,"711 5th ave n,Minneapolis,MN",44.988898,-93.245866,3,University,Marcy Holmes,4,3,Diamond Lake
-93.303034000119,44.9469600003038,675,03/12/2019 09:58am,Snow Emergency,"3041 James ave s,Minneapolis,MN",44.94696,-93.303034,10,Calhoun Isle,ECCO,5,3,Diamond Lake
-93.2602450000067,44.992170999692,676,03/12/2019 09:58am,Snow Emergency,"215 4th ave ne,Minneapolis,MN",44.992171,-93.260245,3,Northeast,St. Anthony West,2,3,Diamond Lake
-93.2466360001512,44.9285880002361,677,03/12/2019 10:01am,Snow Emergency,"1835 41st st,Minneapolis,MN",44.928588,-93.246636,12,Powderhorn,Standish,6,3,Diamond Lake
-93.2941179999457,44.9921090004301,678,03/12/2019 10:03am,Snow Emergency,"719 EMERSON AVE N,Minneapolis,MN",44.992109,-93.294118,5,Near North,Near - North,1,3,Diamond Lake
-93.2454569997407,44.9872440000107,679,03/12/2019 10:03am,Snow Emergency,"525 6th st se,Minneapolis,MN",44.987244,-93.245457,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2464879996214,44.9881959998456,680,03/12/2019 10:04am,Snow Emergency,"623 5th ave,Minneapolis,MN",44.988196,-93.246488,3,University,Marcy Holmes,4,3,Diamond Lake
-93.3004980000826,44.9458989999389,681,03/12/2019 10:05am,Snow Emergency,"3117 humbolt ave s ,Minneapolis,MN",44.945899,-93.300498,10,Calhoun Isle,ECCO,5,3,Diamond Lake
-93.2468110001275,44.9853619995567,682,03/12/2019 10:05am,Snow Emergency,"409 6th ave se,Minneapolis,MN",44.985362,-93.246811,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2839450002615,44.9668389997201,683,03/12/2019 10:08am,Snow Emergency,"327 OAK GROVE ST,Minneapolis,MN",44.966839,-93.283945,7,Central,Loring Park,3,3,Diamond Lake
-93.2440280003919,44.9853439996259,684,03/12/2019 10:08am,Snow Emergency,"711 5th street ,Minneapolis,MN",44.985344,-93.244028,3,University,Marcy Holmes,4,3,Diamond Lake
-93.288844999597,44.9831419997035,685,03/12/2019 10:10am,Snow Emergency,"507 lyndale pl,Minneapolis,MN",44.983142,-93.288845,5,Near North,Sumner - Glenwood,3,3,Diamond Lake
-93.2834509999636,44.9666930001819,686,03/12/2019 10:11am,Snow Emergency,"311 OAK GROVE ST,Minneapolis,MN",44.966693,-93.283451,7,Central,Loring Park,3,3,Diamond Lake
-93.2910509997038,44.9914180000407,687,03/12/2019 10:12am,Snow Emergency,"627 BRYANT AVE N,Minneapolis,MN",44.991418,-93.291051,5,Near North,Near - North,1,3,Diamond Lake
-93.2852700002103,45.0138100002314,688,03/12/2019 10:13am,Snow Emergency,"3219 4th st n,Minneapolis,MN",45.01381,-93.28527,4,Camden,McKinley,1,3,Diamond Lake
-93.3005370000824,44.9455560003092,689,03/12/2019 10:14am,Snow Emergency,"3129 Humboldt ave s,Minneapolis,MN",44.945556,-93.300537,10,Calhoun Isle,ECCO,5,3,Diamond Lake
-93.2852369995878,45.0135190003017,690,03/12/2019 10:15am,Snow Emergency,"3211 4th st n,Minneapolis,MN",45.013519,-93.285237,4,Camden,McKinley,1,3,Diamond Lake
-93.29410900043,44.9858880004309,691,03/12/2019 10:16am,Snow Emergency,"721 Emerson Ave. N.,Minneapolis,MN",44.985888,-93.294109,5,Near North,Near - North,1,3,Diamond Lake
-93.2892310003104,44.9858210000392,692,03/12/2019 10:16am,Snow Emergency,"705 LYNDALE PL,Minneapolis,MN",44.985821,-93.289231,5,Near North,Sumner - Glenwood,1,3,Diamond Lake
-93.2654639996638,44.9929289995737,693,03/12/2019 10:17am,Snow Emergency,"101 6th ave ne,Minneapolis,MN",44.992929,-93.265464,3,Northeast,St. Anthony West,2,3,Diamond Lake
-93.3005279996674,44.9451680004029,694,03/12/2019 10:18am,Snow Emergency,"3141 humboldt av s,Minneapolis,MN",44.945168,-93.300528,10,Calhoun Isle,ECCO,5,3,Diamond Lake
-93.2910509997038,44.9914180000407,695,03/12/2019 10:19am,Snow Emergency,"625 BRYANT AVE N,Minneapolis,MN",44.991418,-93.291051,5,Near North,Near - North,1,3,Diamond Lake
-93.2824949999443,44.9561980000377,696,03/12/2019 10:19am,Snow Emergency,"2531 Pleasant Ave ,Minneapolis,MN",44.956198,-93.282495,10,Powderhorn,Whittier,3,3,Diamond Lake
-93.2599839996618,44.9965090000903,697,03/12/2019 10:20am,Snow Emergency,"403 7th ave ne,Minneapolis,MN",44.996509,-93.259984,3,Northeast,St. Anthony West,2,3,Diamond Lake
-93.246564999575,44.9882759999375,698,03/12/2019 10:20am,Snow Emergency,"621 5th ave se,Minneapolis,MN",44.988276,-93.246565,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2442160000683,44.9886160003282,699,03/12/2019 10:22am,Snow Emergency,"719 6th ave se,Minneapolis,MN",44.988616,-93.244216,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2565620001362,44.997032999973,700,03/12/2019 10:22am,Snow Emergency,"637 summer st ne,Minneapolis,MN",44.997033,-93.256562,3,Northeast,St. Anthony East,2,3,Diamond Lake
-93.2559069996083,44.9366499996978,701,03/12/2019 10:23am,Snow Emergency,"3629 13 ave s,Minneapolis,MN",44.93665,-93.255907,9,Powderhorn,Powderhorn Park,6,3,Diamond Lake
-93.2853720004175,45.0213200003178,702,03/12/2019 10:24am,Snow Emergency,"3635 4th st n ,Minneapolis,MN",45.02132,-93.285372,4,Camden,McKinley,1,3,Diamond Lake
-93.2546770004432,44.9970319999269,703,03/12/2019 10:24am,Snow Emergency,"665 summer st ne,Minneapolis,MN",44.997032,-93.254677,3,Northeast,St. Anthony East,2,3,Diamond Lake
-93.2941080003839,44.9857419999934,704,03/12/2019 10:25am,Snow Emergency,"705 EMERSON AVE N,Minneapolis,MN",44.985742,-93.294108,5,Near North,Near - North,1,3,Diamond Lake
-93.2488359999814,44.9851470004338,705,03/12/2019 10:25am,Snow Emergency,"319 5th ave se,Minneapolis,MN",44.985147,-93.248836,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2852740003948,45.0217630000624,706,03/12/2019 10:26am,Snow Emergency,"3651 4th st n ,Minneapolis,MN",45.021763,-93.285274,4,Camden,McKinley,1,3,Diamond Lake
-93.2461730003836,44.984067000092,707,03/12/2019 10:28am,Snow Emergency,"321 7th ave se,Minneapolis,MN",44.984067,-93.246173,3,University,Marcy Holmes,4,3,Diamond Lake
-93.282339999991,44.9664170000445,708,03/12/2019 10:28am,Snow Emergency,"229 OAK GROVE ST,Minneapolis,MN",44.966417,-93.28234,7,Central,Loring Park,3,3,Diamond Lake
-93.2841600002837,44.9658799995624,709,03/12/2019 10:31am,Snow Emergency,"211 Clifton ave ,Minneapolis,MN",44.96588,-93.28416,7,Central,Loring Park,3,3,Diamond Lake
-93.29410900043,44.9858990000389,710,03/12/2019 10:32am,Snow Emergency,"723 Emerson Ave N,Minneapolis,MN",44.985899,-93.294109,5,Near North,Near - North,1,3,Diamond Lake
-93.2941179999457,44.9921090004301,711,03/12/2019 10:34am,Snow Emergency,"707 EMERSON AVE N,Minneapolis,MN",44.992109,-93.294118,5,Near North,Near - North,1,3,Diamond Lake
-93.3053210003638,44.9814000003098,712,03/12/2019 10:34am,Snow Emergency,"1917 4th av n,Minneapolis,MN",44.9814,-93.305321,5,Near North,Harrison,3,3,Diamond Lake
-93.2452510001335,44.9851620002262,713,03/12/2019 10:36am,Snow Emergency,"429 7th ave se,Minneapolis,MN",44.985162,-93.245251,3,University,Marcy Holmes,4,3,Diamond Lake
-93.2532520003795,44.9971279998574,714,03/12/2019 10:36am,Snow Emergency,"687 summer st ne,Minneapolis,MN",44.997128,-93.253252,3,Northeast,St. Anthony East,2,3,Diamond Lake
