X,Y,OBJECTID,Citation_N,Service_Da,Address,Ordinance,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Day
-93.2893179998258,44.9582789997761,158,271119331478,2019/01/29 00:00:00+00,2422 ALDRICH AVE S,478.1000(b),44.958279,-93.289318,10,Calhoun Isle,Lowry Hill East,3,2
-93.2893739997103,44.9594309998408,159,271119331477,2019/01/29 00:00:00+00,2324 ALDRICH AVE S,478.1000(b),44.959431,-93.289374,10,Calhoun Isle,Lowry Hill East,3,2
-93.2893510004483,44.9596279999323,160,271119331476,2019/01/29 00:00:00+00,2308 ALDRICH AVE S,478.1000(b),44.959628,-93.289351,10,Calhoun Isle,Lowry Hill East,3,2
-93.2893420000332,44.9599610000002,161,271119331475,2019/01/29 00:00:00+00,2222 ALDRICH AVE S,478.1000(b),44.959961,-93.289342,10,Calhoun Isle,Lowry Hill East,3,2
-93.2892929995722,44.9603530000909,162,271119331474,2019/01/29 00:00:00+00,2212 ALDRICH AVE S,478.1000(b),44.960353,-93.289293,10,Calhoun Isle,Lowry Hill East,3,2
-93.2893009999411,44.960627000136,163,271119331473,2019/01/29 00:00:00+00,2205 ALDRICH AVE S,478.1000(b),44.960627,-93.289301,10,Calhoun Isle,Lowry Hill East,3,2
-93.2892830000104,44.9612819997645,164,271119331472,2019/01/29 00:00:00+00,2120 ALDRICH AVE S,478.1000(b),44.961282,-93.289283,10,Calhoun Isle,Lowry Hill East,3,2
-93.2893019999873,44.9616099996019,165,271119331471,2019/01/29 00:00:00+00,2110 ALDRICH AVE S,478.1000(b),44.96161,-93.289302,10,Calhoun Isle,Lowry Hill East,3,2
-93.2893549997334,44.9629369996429,166,271119331470,2019/01/29 00:00:00+00,1924 ALDRICH AVE S,478.1000(b),44.962937,-93.289355,10,Calhoun Isle,Lowry Hill East,3,2
-93.2893579998718,44.9630660001958,167,271119331469,2019/01/29 00:00:00+00,1920 ALDRICH AVE S,478.1000(b),44.963066,-93.289358,10,Calhoun Isle,Lowry Hill East,3,2
-93.2855070003478,44.959564999725,168,271119331468,2019/01/29 00:00:00+00,2310 HARRIET AVE S,478.1000(b),44.959565,-93.285507,10,Powderhorn,Whittier,3,2
-93.285541000117,44.9594309998408,169,271119331467,2019/01/29 00:00:00+00,2318 HARRIET AVE S,478.1000(b),44.959431,-93.285541,10,Powderhorn,Whittier,3,2
-93.2855260003246,44.9593679996335,170,271119331466,2019/01/29 00:00:00+00,2320 HARRIET AVE S,478.1000(b),44.959368,-93.285526,10,Powderhorn,Whittier,3,2
-93.2855070003478,44.9592850003026,171,271119331465,2019/01/29 00:00:00+00,2324 HARRIET AVE S,478.1000(b),44.959285,-93.285507,10,Powderhorn,Whittier,3,2
-93.2855379999787,44.9588180003505,172,271119331464,2019/01/29 00:00:00+00,2406 HARRIET AVE S,478.1000(b),44.958818,-93.285538,10,Powderhorn,Whittier,3,2
-93.2855400000709,44.9577529998011,173,271119331463,2019/01/29 00:00:00+00,2440 HARRIET AVE S,478.1000(b),44.957753,-93.28554,10,Powderhorn,Whittier,3,2
-93.2855240002324,44.9576119995942,174,271119331462,2019/01/29 00:00:00+00,2444 HARRIET AVE S,478.1000(b),44.957612,-93.285524,10,Powderhorn,Whittier,3,2
-93.2854870003248,44.9570499997577,175,271119331461,2019/01/29 00:00:00+00,2504 HARRIET AVE S,478.1000(b),44.95705,-93.285487,10,Powderhorn,Whittier,3,2
-93.2855630002322,44.9499780000847,176,271119331460,2019/01/29 00:00:00+00,2902 HARRIET AVE S,478.1000(b),44.949978,-93.285563,10,Powderhorn,Whittier,3,2
-93.2855270003707,44.9499509997389,177,271119331459,2019/01/29 00:00:00+00,2904 HARRIET AVE S,478.1000(b),44.949951,-93.285527,10,Powderhorn,Whittier,3,2
-93.2854870003248,44.9613280000872,178,271119331458,2019/01/29 00:00:00+00,2114 HARRIET AVE S,478.1000(b),44.961328,-93.285487,10,Powderhorn,Whittier,3,2
-93.2854670003018,44.9613599997642,179,271119331457,2019/01/29 00:00:00+00,2112 HARRIET AVE S,478.1000(b),44.96136,-93.285467,10,Powderhorn,Whittier,3,2
-93.2854840001864,44.9616769999936,180,271119331456,2019/01/29 00:00:00+00,2108 HARRIET AVE S,478.1000(b),44.961677,-93.285484,10,Powderhorn,Whittier,3,2
-93.285500000025,44.9624060003367,181,271119331455,2019/01/29 00:00:00+00,2006 HARRIET AVE S,478.1000(b),44.962406,-93.2855,10,Powderhorn,Whittier,3,2
-93.28550900044,44.9622919995762,182,271119331454,2019/01/29 00:00:00+00,2008 HARRIET AVE S,478.1000(b),44.962292,-93.285509,10,Powderhorn,Whittier,3,2
-93.2829639999886,44.9623860003137,183,271119331453,2019/01/29 00:00:00+00,2000 PLEASANT AVE,478.1000(b),44.962386,-93.282964,10,Powderhorn,Whittier,3,2
-93.2600869999151,44.9666229996517,184,271119330801,2019/01/29 00:00:00+00,914 17TH ST E,478.1000(b),44.966623,-93.260087,6,Central,Elliot Park,3,2
-93.2602500002373,44.9665479997904,185,271119330800,2019/01/29 00:00:00+00,912 17TH ST E,478.1000(b),44.966548,-93.26025,6,Central,Elliot Park,3,2
-93.2561409996074,44.968184999738,186,271119330799,2019/01/29 00:00:00+00,820 13TH AVE S,478.1000(b),44.968185,-93.256141,6,Central,Elliot Park,3,2
-93.2559000001849,44.9682099999916,187,271119330798,2019/01/29 00:00:00+00,812 13TH AVE S,478.1000(b),44.96821,-93.2559,6,Central,Elliot Park,3,2
-93.2560390002996,44.9682979995531,188,271119330797,2019/01/29 00:00:00+00,806 13TH AVE S,478.1000(b),44.968298,-93.256039,6,Central,Elliot Park,3,2
-93.2577500000624,44.9681400003608,189,271119330796,2019/01/29 00:00:00+00,1104 15TH ST E,478.1000(b),44.96814,-93.25775,6,Central,Elliot Park,3,2
-93.2576350001551,44.9681910000147,190,271119330795,2019/01/29 00:00:00+00,1108 15TH ST E,478.1000(b),44.968191,-93.257635,6,Central,Elliot Park,3,2
-93.2576829996706,44.9681750001762,191,271119330794,2019/01/29 00:00:00+00,1110 15TH ST E,478.1000(b),44.968175,-93.257683,6,Central,Elliot Park,3,2
-93.2610029998885,44.9672309998109,192,271119330793,2019/01/29 00:00:00+00,1524 ELLIOT AVE,478.1000(b),44.967231,-93.261003,6,Central,Elliot Park,3,2
-93.2610559996347,44.9672440004103,193,271119330792,2019/01/29 00:00:00+00,1522 ELLIOT AVE,478.1000(b),44.967244,-93.261056,6,Central,Elliot Park,3,2
-93.2613380000486,44.9674160002482,194,271119330791,2019/01/29 00:00:00+00,1518 ELLIOT AVE,478.1000(b),44.967416,-93.261338,6,Central,Elliot Park,3,2
-93.2613220002101,44.9674000004097,195,271119330790,2019/01/29 00:00:00+00,1514 ELLIOT AVE,478.1000(b),44.9674,-93.261322,6,Central,Elliot Park,3,2
-93.2611609999801,44.9676260000399,196,271119330789,2019/01/29 00:00:00+00,1508 ELLIOT AVE,478.1000(b),44.967626,-93.261161,6,Central,Elliot Park,3,2
-93.2609799997272,44.9678359998316,197,271119330788,2019/01/29 00:00:00+00,1500 ELLIOT AVE,478.1000(b),44.967836,-93.26098,6,Central,Elliot Park,3,2
-93.2593799996872,44.9669090002502,198,271119330787,2019/01/29 00:00:00+00,1612 10TH AVE S,478.1000(b),44.966909,-93.25938,6,Central,Elliot Park,3,2
-93.259711999709,44.9677809999932,199,271119330786,2019/01/29 00:00:00+00,1500 10TH AVE S,478.1000(b),44.967781,-93.259712,6,Central,Elliot Park,3,2
-93.2599499998926,44.9681000003148,200,271119330785,2019/01/29 00:00:00+00,1416 10TH AVE S,478.1000(b),44.9681,-93.25995,6,Central,Elliot Park,3,2
-93.2597800001469,44.9681180002456,201,271119330784,2019/01/29 00:00:00+00,1412 10TH AVE S,478.1000(b),44.968118,-93.25978,6,Central,Elliot Park,3,2
-93.2598760000773,44.9683019997375,202,271119330783,2019/01/29 00:00:00+00,1410 10TH AVE S,478.1000(b),44.968302,-93.259876,6,Central,Elliot Park,3,2
-93.259731999732,44.9681029995538,203,271119330782,2019/01/29 00:00:00+00,1408 10TH AVE S,478.1000(b),44.968103,-93.259732,6,Central,Elliot Park,3,2
-93.259944999662,44.968395000429,204,271119330781,2019/01/29 00:00:00+00,1406 10TH AVE S,478.1000(b),44.968395,-93.259945,6,Central,Elliot Park,3,2
-93.2600570003303,44.9688000002199,205,271119330780,2019/01/29 00:00:00+00,1402 10TH AVE S,478.1000(b),44.9688,-93.260057,6,Central,Elliot Park,3,2
-93.2587939996433,44.9690970004263,206,271119330779,2019/01/29 00:00:00+00,1402 10TH AVE S,478.1000(b),44.969097,-93.258794,6,Central,Elliot Park,3,2
-93.259691999686,44.9682360002913,207,271119330778,2019/01/29 00:00:00+00,1400 10TH AVE S,478.1000(b),44.968236,-93.259692,6,Central,Elliot Park,3,2
-93.2604800000519,44.9680180001307,208,271119330777,2019/01/29 00:00:00+00,916 15TH ST E,478.1000(b),44.968018,-93.26048,6,Central,Elliot Park,3,2
-93.2604699995908,44.9679390000848,209,271119330776,2019/01/29 00:00:00+00,906 15TH ST E,478.1000(b),44.967939,-93.26047,6,Central,Elliot Park,3,2
-93.2605820002591,44.9679450003615,210,271119330775,2019/01/29 00:00:00+00,902 15TH ST E,478.1000(b),44.967945,-93.260582,6,Central,Elliot Park,3,2
-93.2607109999127,44.9680000001999,211,271119330774,2019/01/29 00:00:00+00,900 15TH ST E,478.1000(b),44.968,-93.260711,6,Central,Elliot Park,3,2
-93.2767700003352,44.9056170003244,212,271119330597,2019/01/29 00:00:00+00,5348 1ST AVE S,478.1000(b),44.905617,-93.27677,11,Southwest,Tangletown,5,2
-93.280688000251,44.8910919995961,213,271119330595,2019/01/29 00:00:00+00,6128 WENTWORTH AVE S,478.1000(b),44.891092,-93.280688,11,Southwest,Windom,5,2
-93.280688000251,44.8915960003552,214,271119330594,2019/01/29 00:00:00+00,6114 WENTWORTH AVE S,478.1000(b),44.891596,-93.280688,11,Southwest,Windom,5,2
-93.2806900003432,44.8918640001236,215,271119330593,2019/01/29 00:00:00+00,6112 WENTWORTH AVE S,478.1000(b),44.891864,-93.28069,11,Southwest,Windom,5,2
-93.2793509997488,44.9038770001235,216,271119330592,2019/01/29 00:00:00+00,5406 BLAISDELL AVE S,478.1000(b),44.903877,-93.279351,11,Southwest,Windom,5,2
-93.2793499997027,44.9030990002187,217,271119330591,2019/01/29 00:00:00+00,5500 BLAISDELL AVE S,478.1000(b),44.903099,-93.27935,11,Southwest,Windom,5,2
-93.2818839996468,44.8993730001639,218,271119330590,2019/01/29 00:00:00+00,5704 PILLSBURY AVE,478.1000(b),44.899373,-93.281884,11,Southwest,Windom,5,2
-93.2857370001624,44.9055800004168,219,271119330589,2019/01/29 00:00:00+00,5326 HARRIET AVE S,478.1000(b),44.90558,-93.285737,11,Southwest,Tangletown,5,2
-93.2845039999596,44.9018819998545,220,271119330588,2019/01/29 00:00:00+00,5550 GRAND AVE S,478.1000(b),44.901882,-93.284504,11,Southwest,Windom,5,2
-93.2829260000348,44.9617400002009,221,271119330429,2019/01/29 00:00:00+00,2100 PLEASANT AVE,478.1000(b),44.96174,-93.282926,10,Powderhorn,Whittier,3,2
-93.2829340004038,44.9616630002473,222,271119330428,2019/01/29 00:00:00+00,2102 PLEASANT AVE,478.1000(b),44.961663,-93.282934,10,Powderhorn,Whittier,3,2
-93.2829490001961,44.9613940004328,223,271119330427,2019/01/29 00:00:00+00,2110 PLEASANT AVE,478.1000(b),44.961394,-93.282949,10,Powderhorn,Whittier,3,2
-93.2829460000578,44.9611600004337,224,271119330426,2019/01/29 00:00:00+00,2212 PLEASANT AVE,478.1000(b),44.96116,-93.282946,10,Powderhorn,Whittier,3,2
-93.2829540004267,44.9603910000447,225,271119330425,2019/01/29 00:00:00+00,2212 PLEASANT AVE,478.1000(b),44.960391,-93.282954,10,Powderhorn,Whittier,3,2
-93.2829439999656,44.9603429996298,226,271119330424,2019/01/29 00:00:00+00,2214 PLEASANT AVE,478.1000(b),44.960343,-93.282944,10,Powderhorn,Whittier,3,2
-93.2829609998502,44.9595140000711,227,271119330423,2019/01/29 00:00:00+00,2320 PLEASANT AVE,478.1000(b),44.959514,-93.282961,10,Powderhorn,Whittier,3,2
-93.2829739995504,44.9586899998437,228,271119330422,2019/01/29 00:00:00+00,2432 PLEASANT AVE,478.1000(b),44.95869,-93.282974,10,Powderhorn,Whittier,3,2
-93.2829579997119,44.9579899999386,229,271119330421,2019/01/29 00:00:00+00,2432 PLEASANT AVE,478.1000(b),44.95799,-93.282958,10,Powderhorn,Whittier,3,2
-93.2829300002193,44.9574439999407,230,271119330420,2019/01/29 00:00:00+00,2450 PLEASANT AVE,478.1000(b),44.957444,-93.28293,10,Powderhorn,Whittier,3,2
-93.2829609998502,44.9551120003186,231,271119330419,2019/01/29 00:00:00+00,2602 PLEASANT AVE,478.1000(b),44.955112,-93.282961,10,Powderhorn,Whittier,3,2
-93.2829650000347,44.9551019998574,232,271119330418,2019/01/29 00:00:00+00,2606 PLEASANT AVE,478.1000(b),44.955102,-93.282965,10,Powderhorn,Whittier,3,2
-93.2829629999425,44.9546359999515,233,271119330417,2019/01/29 00:00:00+00,2620 PLEASANT AVE,478.1000(b),44.954636,-93.282963,10,Powderhorn,Whittier,3,2
-93.2829700002653,44.9545759998825,234,271119330416,2019/01/29 00:00:00+00,2622 PLEASANT AVE,478.1000(b),44.954576,-93.28297,10,Powderhorn,Whittier,3,2
-93.2829759996426,44.9543480001601,235,271119330415,2019/01/29 00:00:00+00,2630 PLEASANT AVE,478.1000(b),44.954348,-93.282976,10,Powderhorn,Whittier,3,2
-93.2829650000347,44.9541520001148,236,271119330414,2019/01/29 00:00:00+00,2638 PLEASANT AVE,478.1000(a),44.954152,-93.282965,10,Powderhorn,Whittier,3,2
-93.2829619998963,44.9541520001148,237,271119330413,2019/01/29 00:00:00+00,2642 PLEASANT AVE,478.1000(b),44.954152,-93.282962,10,Powderhorn,Whittier,3,2
-93.2829409998272,44.9540469997693,238,271119330412,2019/01/29 00:00:00+00,2646 PLEASANT AVE,478.1000(b),44.954047,-93.282941,10,Powderhorn,Whittier,3,2
-93.2829340004038,44.9540459997232,239,271119330411,2019/01/29 00:00:00+00,2648 PLEASANT AVE,478.1000(b),44.954046,-93.282934,10,Powderhorn,Whittier,3,2
-93.2830189998269,44.9526120001437,240,271119330410,2019/01/29 00:00:00+00,2732 PLEASANT AVE,478.1000(b),44.952612,-93.283019,10,Powderhorn,Whittier,3,2
-93.2829890002421,44.956363999599,241,271119330409,2019/01/29 00:00:00+00,2530 PLEASANT AVE,478.1000(b),44.956364,-93.282989,10,Powderhorn,Whittier,3,2
-93.2829809998732,44.956545999898,242,271119330408,2019/01/29 00:00:00+00,2522 PLEASANT AVE,478.1000(b),44.956546,-93.282981,10,Powderhorn,Whittier,3,2
-93.282988000196,44.9567139995515,243,271119330407,2019/01/29 00:00:00+00,2520 PLEASANT AVE,478.1000(b),44.956714,-93.282988,10,Powderhorn,Whittier,3,2
-93.2829799998271,44.9569479995506,244,271119330406,2019/01/29 00:00:00+00,2512 PLEASANT AVE,478.1000(b),44.956948,-93.28298,10,Powderhorn,Whittier,3,2
-93.2829840000115,44.9572679999183,245,271119330405,2019/01/29 00:00:00+00,2512 PLEASANT AVE,478.1000(b),44.957268,-93.282984,10,Powderhorn,Whittier,3,2
-93.2830019999423,44.9527120002587,246,271119330391,2019/01/29 00:00:00+00,2726 PLEASANT AVE,478.1000(a),44.952712,-93.283002,10,Powderhorn,Whittier,3,2
-93.2830630000574,44.9517150001472,247,271119330389,2019/01/29 00:00:00+00,2802 PLEASANT AVE,478.1000(a),44.951715,-93.283063,10,Powderhorn,Whittier,3,2
-93.2830719995731,44.9515580001017,248,271119330388,2019/01/29 00:00:00+00,2808 PLEASANT AVE,478.1000(a),44.951558,-93.283072,10,Powderhorn,Whittier,3,2
-93.283019999873,44.9512739995955,249,271119330387,2019/01/29 00:00:00+00,2820 PLEASANT AVE,478.1000(b),44.951274,-93.28302,10,Powderhorn,Whittier,3,2
-93.2830359997116,44.9509960002653,250,271119330386,2019/01/29 00:00:00+00,2830 PLEASANT AVE,478.1000(b),44.950996,-93.283036,10,Powderhorn,Whittier,3,2
-93.2830349996655,44.9510160002882,251,271119330385,2019/01/29 00:00:00+00,2828 PLEASANT AVE,478.1000(b),44.951016,-93.283035,10,Powderhorn,Whittier,3,2
-93.2830320004264,44.9510550002881,252,271119330384,2019/01/29 00:00:00+00,2826 PLEASANT AVE,478.1000(b),44.951055,-93.283032,10,Powderhorn,Whittier,3,2
-93.2830379998038,44.9510380004035,253,271119330383,2019/01/29 00:00:00+00,2824 PLEASANT AVE,478.1000(b),44.951038,-93.283038,10,Powderhorn,Whittier,3,2
-93.2623750002061,44.9677860002238,254,271119330135,2019/01/29 00:00:00+00,808 15TH ST E,478.1000(b),44.967786,-93.262375,6,Central,Elliot Park,3,2
-93.2623459997681,44.967788000316,255,271119330134,2019/01/29 00:00:00+00,806 15TH ST E,478.1000(b),44.967788,-93.262346,6,Central,Elliot Park,3,2
-93.2623889999523,44.9677900004082,256,271119330133,2019/01/29 00:00:00+00,802 15TH ST E,478.1000(b),44.96779,-93.262389,6,Central,Elliot Park,3,2
-93.2670320000267,44.9673030004332,257,271119330132,2019/01/29 00:00:00+00,608 16TH ST E,478.1000(b),44.967303,-93.267032,6,Central,Elliot Park,3,2
-93.2667959999354,44.9671190000419,258,271119330131,2019/01/29 00:00:00+00,610 16TH ST E,478.1000(b),44.967119,-93.266796,6,Central,Elliot Park,3,2
-93.2666860002587,44.9672160000184,259,271119330130,2019/01/29 00:00:00+00,612 16TH ST E,478.1000(b),44.967216,-93.266686,6,Central,Elliot Park,3,2
-93.2667569999356,44.9671580000417,260,271119330129,2019/01/29 00:00:00+00,614 16TH ST E,478.1000(b),44.967158,-93.266757,6,Central,Elliot Park,3,2
-93.2665700003053,44.9670830001804,261,271119330128,2019/01/29 00:00:00+00,616 16TH ST E,478.1000(b),44.967083,-93.26657,6,Central,Elliot Park,3,2
-93.2666040000745,44.9672390001797,262,271119330127,2019/01/29 00:00:00+00,618 16TH ST E,478.1000(b),44.967239,-93.266604,6,Central,Elliot Park,3,2
-93.2666159997286,44.9671260003647,263,271119330126,2019/01/29 00:00:00+00,620 16TH ST E,478.1000(b),44.967126,-93.266616,6,Central,Elliot Park,3,2
-93.2653459996181,44.9672529999261,264,271119330125,2019/01/29 00:00:00+00,628 16TH ST E,478.1000(b),44.967253,-93.265346,6,Central,Elliot Park,3,2
-93.2643779999447,44.9674019996027,265,271119330124,2019/01/29 00:00:00+00,710 16TH ST E,478.1000(b),44.967402,-93.264378,6,Central,Elliot Park,3,2
-93.2642959997605,44.9673819995797,266,271119330123,2019/01/29 00:00:00+00,712 16TH ST E,478.1000(b),44.967382,-93.264296,6,Central,Elliot Park,3,2
-93.2633059999719,44.9672299997648,267,271119330122,2019/01/29 00:00:00+00,728 16TH ST E,478.1000(b),44.96723,-93.263306,6,Central,Elliot Park,3,2
-93.2633019997874,44.9672849996031,268,271119330121,2019/01/29 00:00:00+00,734 16TH ST E,478.1000(b),44.967285,-93.263302,6,Central,Elliot Park,3,2
-93.2631900000184,44.9672919999259,269,271119330120,2019/01/29 00:00:00+00,736 16TH ST E,478.1000(b),44.967292,-93.26319,6,Central,Elliot Park,3,2
-93.2628359998815,44.9672699998107,270,271119330119,2019/01/29 00:00:00+00,742 16TH ST E,478.1000(b),44.96727,-93.262836,6,Central,Elliot Park,3,2
-93.264371999668,44.9694460003327,271,271119330118,2019/01/29 00:00:00+00,1002 PARK AVENUE FRT. RD.,478.1000(b),44.969446,-93.264372,7,Central,Elliot Park,3,2
-93.2644949999442,44.9694509996639,272,271119330117,2019/01/29 00:00:00+00,1006 PARK AVENUE FRT. RD.,478.1000(b),44.969451,-93.264495,7,Central,Elliot Park,3,2
-93.2649379996889,44.9693319995721,273,271119330116,2019/01/29 00:00:00+00,1016 PARK AVENUE FRT. RD.,478.1000(b),44.969332,-93.264938,7,Central,Elliot Park,3,2
-93.2647120000587,44.9692100002414,274,271119330115,2019/01/29 00:00:00+00,1020 PARK AVENUE FRT. RD.,478.1000(b),44.96921,-93.264712,7,Central,Elliot Park,3,2
-93.2675139997712,44.9691419998035,275,271119330114,2019/01/29 00:00:00+00,608 14TH ST E,478.1000(b),44.969142,-93.267514,7,Central,Elliot Park,3,2
-93.2683670004367,44.9690229997117,276,271119330113,2019/01/29 00:00:00+00,514 14TH ST E,478.1000(b),44.969023,-93.268367,7,Central,Elliot Park,3,2
-93.2684780001595,44.9690320001267,277,271119330112,2019/01/29 00:00:00+00,506 14TH ST E,478.1000(b),44.969032,-93.268478,7,Central,Elliot Park,3,2
-93.2688229998815,44.9687210001741,278,271119330111,2019/01/29 00:00:00+00,1406 5TH AVE S,478.1000(b),44.968721,-93.268823,7,Central,Elliot Park,3,2
-93.268775000366,44.9686729997592,279,271119330110,2019/01/29 00:00:00+00,1410 5TH AVE S,478.1000(b),44.968673,-93.268775,7,Central,Elliot Park,3,2
-93.2685319999518,44.9684070000831,280,271119330109,2019/01/29 00:00:00+00,1422 5TH AVE S,478.1000(b),44.968407,-93.268532,7,Central,Elliot Park,3,2
-93.2709330000579,44.9656780001396,281,271119330108,2019/01/29 00:00:00+00,1430 5TH AVE S,478.1000(b),44.965678,-93.270933,6,Central,Steven's Square - Loring Heights,3,2
-93.2845199997981,44.9662899995839,282,271119330107,2019/01/29 00:00:00+00,316 CLIFTON AVE,478.1000(b),44.96629,-93.28452,7,Central,Loring Park,3,2
-93.2846159997285,44.9662349997455,283,271119330106,2019/01/29 00:00:00+00,314 CLIFTON AVE,478.1000(b),44.966235,-93.284616,7,Central,Loring Park,3,2
-93.2839339997543,44.9661759997227,284,271119330105,2019/01/29 00:00:00+00,312 CLIFTON AVE,478.1000(b),44.966176,-93.283934,7,Central,Loring Park,3,2
-93.2838789999159,44.9660730003687,285,271119330104,2019/01/29 00:00:00+00,308 CLIFTON AVE,478.1000(b),44.966073,-93.283879,7,Central,Loring Park,3,2
-93.2835940002628,44.9659059998621,286,271119330103,2019/01/29 00:00:00+00,304 CLIFTON AVE,478.1000(b),44.965906,-93.283594,7,Central,Loring Park,3,2
-93.2835170003093,44.9661379997689,287,271119330102,2019/01/29 00:00:00+00,302 CLIFTON AVE,478.1000(b),44.966138,-93.283517,7,Central,Loring Park,3,2
-93.2835360002861,44.9660700002304,288,271119330101,2019/01/29 00:00:00+00,302 CLIFTON AVE,478.1000(b),44.96607,-93.283536,7,Central,Loring Park,3,2
-93.2835370003323,44.9659100000465,289,271119330100,2019/01/29 00:00:00+00,300 CLIFTON AVE,478.1000(b),44.96591,-93.283537,7,Central,Loring Park,3,2
-93.2833030003331,44.9662119995842,290,271119330099,2019/01/29 00:00:00+00,234 CLIFTON AVE,478.1000(b),44.966212,-93.283303,7,Central,Loring Park,3,2
-93.2829619998963,44.9660880001611,291,271119330098,2019/01/29 00:00:00+00,236 CLIFTON AVE,478.1000(b),44.966088,-93.282962,7,Central,Loring Park,3,2
-93.2834699999405,44.9650879999113,292,271119330097,2019/01/29 00:00:00+00,102 CLIFTON AVE,478.1000(b),44.965088,-93.28347,7,Central,Loring Park,3,2
-93.2856420002781,44.9658019995627,293,271119330096,2019/01/29 00:00:00+00,10 DELL PL,478.1000(b),44.965802,-93.285642,7,Central,Loring Park,3,2
