OBJECTID,Snow_Emerg,Snow_Eme_1,Snow_Eme_2,Citation_N,Date,Address,Latitude,Longitude,Ordinance_,Violation,Ward,Neighborho,Community,Day,Tow_Zone,x,y
126,Dover,2022,1,271122465169,12/1/2022 12:00:00 AM,1017 21ST AVE SE,44.988258,-93.222981,478.1000(c),Snow emergency parking restric...,1,Como,University,3,4,-10377534.7751703,5619673.13798683
127,Dover,2022,1,271122465168,12/1/2022 12:00:00 AM,1013 21ST AVE SE,44.988285,-93.222887,478.1000(c),Snow emergency parking restric...,1,Como,University,3,4,-10377524.3111561,5619677.38776883
128,Dover,2022,1,271122465167,12/1/2022 12:00:00 AM,1011 21ST AVE SE,44.988187,-93.22288,478.1000(c),Snow emergency parking restric...,1,Como,University,3,4,-10377523.5318838,5619661.96283769
129,Dover,2022,1,271122465166,12/1/2022 12:00:00 AM,1003 21ST AVE SE,44.988032,-93.222888,478.1000(c),Snow emergency parking restric...,1,Como,University,3,4,-10377524.4224808,5619637.56632977
130,Dover,2022,1,271122465165,12/1/2022 12:00:00 AM,927 21ST AVE SE,44.98752,-93.222872,478.1000(c),Snow emergency parking restric...,2,Como,University,3,4,-10377522.6412868,5619556.97956383
131,Dover,2022,1,271122465164,12/1/2022 12:00:00 AM,925 21ST AVE SE,44.987555,-93.222813,478.1000(c),Snow emergency parking restric...,2,Como,University,3,4,-10377516.0734343,5619562.48837035
132,Dover,2022,1,271122465163,12/1/2022 12:00:00 AM,923 21ST AVE SE,44.987454,-93.222839,478.1000(c),Snow emergency parking restric...,2,Como,University,3,4,-10377518.9677744,5619546.59142865
133,Dover,2022,1,271122465162,12/1/2022 12:00:00 AM,921 21ST AVE SE,44.987271,-93.222859,478.1000(c),Snow emergency parking restric...,2,Como,University,3,4,-10377521.1941668,5619517.78826353
134,Dover,2022,1,271122465161,12/1/2022 12:00:00 AM,915 21ST AVE SE,44.987082,-93.22286,478.1000(c),Snow emergency parking restric...,2,Como,University,3,4,-10377521.3054914,5619488.0406409
135,Dover,2022,1,271122465160,12/1/2022 12:00:00 AM,911 21ST AVE SE,44.987048,-93.222863,478.1000(c),Snow emergency parking restric...,2,Como,University,3,4,-10377521.6394653,5619482.68928106
136,Dover,2022,1,271122465159,12/1/2022 12:00:00 AM,877 21ST AVE SE,44.985626,-93.222867,478.1000(c),Snow emergency parking restric...,2,Como,University,3,4,-10377522.0847638,5619258.87786064
137,Dover,2022,1,271122465158,12/1/2022 12:00:00 AM,913 20TH AVE SE,44.987076,-93.224261,478.1000(c),Snow emergency parking restric...,2,Como,University,3,4,-10377677.264082,5619487.09637465
138,Dover,2022,1,271122465157,12/1/2022 12:00:00 AM,929 20TH AVE SE,44.987569,-93.224264,478.1000(c),Snow emergency parking restric...,2,Como,University,3,4,-10377677.5980559,5619564.69186558
139,Dover,2022,1,271122465156,12/1/2022 12:00:00 AM,891 19TH AVE SE,44.986448,-93.225627,478.1000(c),Snow emergency parking restric...,2,Como,University,3,4,-10377829.326511,5619388.25343356
140,Dover,2022,1,271122465155,12/1/2022 12:00:00 AM,925 19TH AVE SE,44.987401,-93.225626,478.1000(c),Snow emergency parking restric...,2,Como,University,3,4,-10377829.2151864,5619538.2495336
141,Dover,2022,1,271122465154,12/1/2022 12:00:00 AM,1003 19TH AVE SE,44.988053,-93.225636,478.1000(c),Snow emergency parking restric...,1,Como,University,3,4,-10377830.3284326,5619640.87167112
142,Dover,2022,1,271122465153,12/1/2022 12:00:00 AM,1021 19TH AVE SE,44.988542,-93.225635,478.1000(c),Snow emergency parking restric...,1,Como,University,3,4,-10377830.217108,5619717.83886335
143,Dover,2022,1,271122465152,12/1/2022 12:00:00 AM,927 18TH AVE SE,44.987481,-93.226888,478.1000(c),Snow emergency parking restric...,2,Como,University,3,4,-10377969.700355,5619550.84115104
144,Dover,2022,1,271122465151,12/1/2022 12:00:00 AM,925 18TH AVE SE,44.987249,-93.226993,478.1000(c),Snow emergency parking restric...,2,Como,University,3,4,-10377981.3889399,5619514.32556551
145,Dover,2022,1,271122465150,12/1/2022 12:00:00 AM,859 18TH AVE SE,44.985303,-93.227023,478.1000(c),Snow emergency parking restric...,2,Como,University,3,4,-10377984.7285786,5619208.04107846
146,Dover,2022,1,271122465148,12/1/2022 12:00:00 AM,855 18TH AVE SE,44.985176,-93.226938,478.1000(c),Snow emergency parking restric...,2,Como,University,3,4,-10377975.2663859,5619188.05260391
147,Dover,2022,1,271122465147,12/1/2022 12:00:00 AM,839 18TH AVE SE,44.984541,-93.227138,478.1000(c),Snow emergency parking restric...,2,Como,University,3,4,-10377997.5303097,5619088.11132004
148,Dover,2022,1,271122465146,12/1/2022 12:00:00 AM,831 18TH AVE SE,44.984463,-93.227018,478.1000(c),Snow emergency parking restric...,2,Como,University,3,4,-10377984.1719554,5619075.83513661
149,Dover,2022,1,271122465145,12/1/2022 12:00:00 AM,1703 ROLLINS AVE SE,44.985389,-93.228344,478.1000(c),Snow emergency parking restric...,2,Como,University,3,4,-10378131.7815997,5619221.57647342
150,Dover,2022,1,271122465144,12/1/2022 12:00:00 AM,1705 ROLLINS AVE SE,44.985352,-93.228268,478.1000(c),Snow emergency parking restric...,2,Como,University,3,4,-10378123.3213287,5619215.75308194
151,Dover,2022,1,271122465143,12/1/2022 12:00:00 AM,1707 ROLLINS AVE SE,44.985366,-93.228277,478.1000(c),Snow emergency parking restric...,2,Como,University,3,4,-10378124.3231502,5619217.95649249
152,Dover,2022,1,271122465142,12/1/2022 12:00:00 AM,1727 ROLLINS AVE SE,44.985402,-93.227052,478.1000(c),Snow emergency parking restric...,2,Como,University,3,4,-10377987.9567925,5619223.6224887
153,Dover,2022,1,271122465141,12/1/2022 12:00:00 AM,1717 ROLLINS AVE SE,44.985352,-93.227805,478.1000(c),Snow emergency parking restric...,2,Como,University,3,4,-10378071.7803302,5619215.75308194
154,Dover,2022,1,271122465140,12/1/2022 12:00:00 AM,935 17TH AVE SE,44.985711,-93.228657,478.1000(c),Snow emergency parking restric...,2,Como,University,3,4,-10378166.6246053,5619272.25607587
155,Dover,2022,1,271122465139,12/1/2022 12:00:00 AM,937 17TH AVE SE,44.985894,-93.228653,478.1000(c),Snow emergency parking restric...,2,Como,University,3,4,-10378166.1793068,5619301.05845715
156,Dover,2022,1,271122465138,12/1/2022 12:00:00 AM,939 17TH AVE SE,44.98597,-93.228648,478.1000(c),Snow emergency parking restric...,2,Como,University,3,4,-10378165.6226837,5619313.02015051
157,Dover,2022,1,271122465137,12/1/2022 12:00:00 AM,941 17TH AVE SE,44.986009,-93.228636,478.1000(c),Snow emergency parking restric...,2,Como,University,3,4,-10378164.2868883,5619319.1584015
158,Dover,2022,1,271122465136,12/1/2022 12:00:00 AM,943 17TH AVE SE,44.986074,-93.228626,478.1000(c),Snow emergency parking restric...,2,Como,University,3,4,-10378163.173642,5619329.38887627
159,Dover,2022,1,271122465135,12/1/2022 12:00:00 AM,945 17TH AVE SE,44.986178,-93.228613,478.1000(c),Snow emergency parking restric...,2,Como,University,3,4,-10378161.726522,5619345.75763174
160,Dover,2022,1,271122465134,12/1/2022 12:00:00 AM,949 17TH AVE SE,44.986259,-93.228625,478.1000(c),Snow emergency parking restric...,2,Como,University,3,4,-10378163.0623174,5619358.50623803
161,Dover,2022,1,271122465133,12/1/2022 12:00:00 AM,951 17TH AVE SE,44.986294,-93.228638,478.1000(c),Snow emergency parking restric...,2,Como,University,3,4,-10378164.5095375,5619364.0150649
162,Dover,2022,1,271122465132,12/1/2022 12:00:00 AM,959 17TH AVE SE,44.986489,-93.228677,478.1000(c),Snow emergency parking restric...,2,Como,University,3,4,-10378168.8509977,5619394.70653509
163,Dover,2022,1,271122465131,12/1/2022 12:00:00 AM,1503 BROOK AVE SE,44.98657,-93.230015,478.1000(c),Snow emergency parking restric...,2,Como,University,3,4,-10378317.7964373,5619407.45535209
164,Dover,2022,1,271122465130,12/1/2022 12:00:00 AM,1725 TALMAGE AVE SE,44.98657,-93.227212,478.1000(c),Snow emergency parking restric...,2,Como,University,3,4,-10378005.7679314,5619407.45535209
165,Dover,2022,1,271122465129,12/1/2022 12:00:00 AM,1723 TALMAGE AVE SE,44.986565,-93.227506,478.1000(c),Snow emergency parking restric...,2,Como,University,3,4,-10378038.4958693,5619406.6683526
166,Dover,2022,1,271122465128,12/1/2022 12:00:00 AM,979 17TH AVE SE,44.987057,-93.228639,478.1000(c),Snow emergency parking restric...,2,Como,University,3,4,-10378164.6208622,5619484.10589212
167,Dover,2022,1,271122465127,12/1/2022 12:00:00 AM,983 17TH AVE SE,44.987453,-93.228644,478.1000(c),Snow emergency parking restric...,2,Como,University,3,4,-10378165.1773852,5619546.43402632
168,Dover,2022,1,271122465126,12/1/2022 12:00:00 AM,989 17TH AVE SE,44.98762,-93.228703,478.1000(c),Snow emergency parking restric...,2,Como,University,3,4,-10378171.7452377,5619572.71912105
169,Dover,2022,1,271122465125,12/1/2022 12:00:00 AM,987 17TH AVE SE,44.987494,-93.228623,478.1000(c),Snow emergency parking restric...,2,Como,University,3,4,-10378162.8396682,5619552.88724099
170,Dover,2022,1,271122465124,12/1/2022 12:00:00 AM,1005 17TH AVE SE,44.988144,-93.228208,478.1000(c),Snow emergency parking restric...,1,Como,University,3,4,-10378116.6421515,5619655.19473654
171,Dover,2022,1,271122465123,12/1/2022 12:00:00 AM,1019 17TH AVE SE,44.988378,-93.22819,478.1000(c),Snow emergency parking restric...,1,Como,University,3,4,-10378114.6384084,5619692.02570196
172,Dover,2022,1,271122465122,12/1/2022 12:00:00 AM,1029 17TH AVE SE,44.988816,-93.228179,478.1000(c),Snow emergency parking restric...,1,Como,University,3,4,-10378113.4138376,5619760.96604206
173,Dover,2022,1,271122465121,12/1/2022 12:00:00 AM,1037 17TH AVE SE,44.989115,-93.228208,478.1000(c),Snow emergency parking restric...,1,Como,University,3,4,-10378116.6421515,5619808.02845683
174,Dover,2022,1,271122465120,12/1/2022 12:00:00 AM,1077 16TH AVE SE,44.990445,-93.229467,478.1000(c),Snow emergency parking restric...,1,Como,University,3,4,-10378256.7933463,5620017.37242691
175,Dover,2022,1,271122465119,12/1/2022 12:00:00 AM,1081 16TH AVE SE,44.990448,-93.229504,478.1000(c),Snow emergency parking restric...,1,Como,University,3,4,-10378260.9121572,5620017.84465855
176,Dover,2022,1,271122465118,12/1/2022 12:00:00 AM,1211 16TH AVE SE,44.991903,-93.229516,478.1000(c),Snow emergency parking restric...,1,Como,University,3,2,-10378262.2480526,5620246.86930381
177,Dover,2022,1,271122465117,12/1/2022 12:00:00 AM,1239 16TH AVE SE,44.992327,-93.229534,478.1000(c),Snow emergency parking restric...,1,Como,University,3,2,-10378264.2517958,5620313.61020531
178,Dover,2022,1,271122465116,12/1/2022 12:00:00 AM,1111 15TH AVE SE,44.991076,-93.230796,478.1000(c),Snow emergency parking restric...,1,Como,University,3,4,-10378404.7369644,5620116.69435616
179,Dover,2022,1,271122465115,12/1/2022 12:00:00 AM,1503 TALMAGE AVE SE,44.989684,-93.23029,478.1000(c),Snow emergency parking restric...,1,Como,University,3,4,-10378348.4093074,5619897.58931809
180,Dover,2022,1,271122465114,12/1/2022 12:00:00 AM,1045 16TH AVE SE,44.989045,-93.229495,478.1000(c),Snow emergency parking restric...,1,Como,University,3,4,-10378259.9103356,5619797.0105473
181,Dover,2022,1,271122465113,12/1/2022 12:00:00 AM,1027 16TH AVE SE,44.988557,-93.229496,478.1000(c),Snow emergency parking restric...,1,Como,University,3,4,-10378260.0216603,5619720.19994344
182,Dover,2022,1,271122465112,12/1/2022 12:00:00 AM,1015 16TH AVE SE,44.988326,-93.229508,478.1000(c),Snow emergency parking restric...,1,Como,University,3,4,-10378261.3574557,5619683.84107717
183,Dover,2022,1,271122465111,12/1/2022 12:00:00 AM,1011 16TH AVE SE,44.988174,-93.229497,478.1000(c),Snow emergency parking restric...,1,Como,University,3,4,-10378260.1329849,5619659.91658145
184,Dover,2022,1,271122465110,12/1/2022 12:00:00 AM,1015 15TH AVE SE,44.988409,-93.230794,478.1000(c),Snow emergency parking restric...,1,Como,University,3,4,-10378404.5143151,5619696.9049711
185,Dover,2022,1,271122465109,12/1/2022 12:00:00 AM,1019 15TH AVE SE,44.98846,-93.230773,478.1000(c),Snow emergency parking restric...,1,Como,University,3,4,-10378402.1765981,5619704.9323442
186,Dover,2022,1,271122465108,12/1/2022 12:00:00 AM,1021 15TH AVE SE,44.988576,-93.230772,478.1000(c),Snow emergency parking restric...,1,Como,University,3,4,-10378402.0652735,5619723.19050423
187,Dover,2022,1,271122465107,12/1/2022 12:00:00 AM,1023 15TH AVE SE,44.988588,-93.230816,478.1000(c),Snow emergency parking restric...,1,Como,University,3,4,-10378406.9633568,5619725.07922782
188,Dover,2022,1,271122465106,12/1/2022 12:00:00 AM,1025 15TH AVE SE,44.988695,-93.230824,478.1000(c),Snow emergency parking restric...,1,Como,University,3,4,-10378407.8539537,5619741.92091841
189,Dover,2022,1,271122465105,12/1/2022 12:00:00 AM,1031 15TH AVE SE,44.98888,-93.230817,478.1000(c),Snow emergency parking restric...,1,Como,University,3,4,-10378407.0746814,5619771.03961159
190,Dover,2022,1,271122465104,12/1/2022 12:00:00 AM,1051 15TH AVE SE,44.989297,-93.230826,478.1000(c),Snow emergency parking restric...,1,Como,University,3,4,-10378408.076603,5619836.67528274
191,Dover,2022,1,271122465103,12/1/2022 12:00:00 AM,1053 15TH AVE SE,44.989451,-93.230813,478.1000(c),Snow emergency parking restric...,1,Como,University,3,4,-10378406.6293829,5619860.91492127
192,Dover,2022,1,271122465102,12/1/2022 12:00:00 AM,1055 15TH AVE SE,44.98955,-93.230822,478.1000(c),Snow emergency parking restric...,1,Como,University,3,4,-10378407.6313045,5619876.49760066
193,Dover,2022,1,271122465101,12/1/2022 12:00:00 AM,1057 15TH AVE SE,44.989557,-93.230808,478.1000(c),Snow emergency parking restric...,1,Como,University,3,4,-10378406.0727598,5619877.59931578
194,Dover,2022,1,271122465100,12/1/2022 12:00:00 AM,1067 14TH AVE SE,44.990068,-93.232078,478.1000(c),Snow emergency parking restric...,2,Como,University,3,4,-10378547.4485254,5619958.03153619
195,Dover,2022,1,271122465098,12/1/2022 12:00:00 AM,1089 14TH AVE SE,44.990625,-93.232073,478.1000(c),Snow emergency parking restric...,2,Como,University,3,4,-10378546.8920023,5620045.70509548
196,Dover,2022,1,271122465097,12/1/2022 12:00:00 AM,1107 14TH AVE SE,44.991177,-93.232078,478.1000(c),Snow emergency parking restric...,2,Como,University,3,4,-10378547.4485254,5620132.59230246
197,Dover,2022,1,271122465096,12/1/2022 12:00:00 AM,1109 14TH AVE SE,44.991298,-93.232104,478.1000(c),Snow emergency parking restric...,2,Como,University,3,4,-10378550.3428655,5620151.63839242
198,Dover,2022,1,271122465095,12/1/2022 12:00:00 AM,1123 14TH AVE SE,44.991653,-93.232094,478.1000(c),Snow emergency parking restric...,1,Como,University,3,2,-10378549.2297193,5620207.51759256
199,Dover,2022,1,271122465094,12/1/2022 12:00:00 AM,1125 14TH AVE SE,44.991771,-93.232055,478.1000(c),Snow emergency parking restric...,1,Como,University,3,2,-10378544.8882592,5620226.09159814
200,Dover,2022,1,271122465093,12/1/2022 12:00:00 AM,1129 14TH AVE SE,44.991881,-93.232056,478.1000(c),Snow emergency parking restric...,1,Como,University,3,2,-10378544.9994837,5620243.40632595
201,Dover,2022,1,271122463696,12/1/2022 12:00:00 AM,3605 29TH ST E,44.950153,-93.22008,478.1000(c),Snow emergency parking restric...,2,Longfellow,Longfellow,3,4,-10377211.8373518,5613677.5068632
202,Dover,2022,1,271122463695,12/1/2022 12:00:00 AM,3015 29TH ST E,44.950201,-93.22767,478.1000(c),Snow emergency parking restric...,2,Longfellow,Longfellow,3,4,-10378056.7522067,5613685.05684213
203,Dover,2022,1,271122463694,12/1/2022 12:00:00 AM,2613 29TH ST E,44.950059,-93.23424,478.1000(c),Snow emergency parking restric...,2,Longfellow,Longfellow,3,4,-10378788.1212507,5613662.72138232
204,Dover,2022,1,271122463693,12/1/2022 12:00:00 AM,2615 29TH ST E,44.950078,-93.234089,478.1000(c),Snow emergency parking restric...,2,Longfellow,Longfellow,3,4,-10378771.3120333,5613665.70993652
205,Dover,2022,1,271122463692,12/1/2022 12:00:00 AM,2617 29TH ST E,44.950098,-93.23402,478.1000(c),Snow emergency parking restric...,2,Longfellow,Longfellow,3,4,-10378763.6310347,5613668.85579156
206,Dover,2022,1,271122463691,12/1/2022 12:00:00 AM,2619 29TH ST E,44.950104,-93.233956,478.1000(c),Snow emergency parking restric...,2,Longfellow,Longfellow,3,4,-10378756.5065591,5613669.79944926
207,Dover,2022,1,271122463690,12/1/2022 12:00:00 AM,2621 29TH ST E,44.950059,-93.233799,478.1000(c),Snow emergency parking restric...,2,Longfellow,Longfellow,3,4,-10378739.0293939,5613662.72138232
208,Dover,2022,1,271122463689,12/1/2022 12:00:00 AM,2623 29TH ST E,44.9501,-93.233722,478.1000(c),Snow emergency parking restric...,2,Longfellow,Longfellow,3,4,-10378730.4577983,5613669.17039127
209,Dover,2022,1,271122463688,12/1/2022 12:00:00 AM,2625 29TH ST E,44.950069,-93.233643,478.1000(c),Snow emergency parking restric...,2,Longfellow,Longfellow,3,4,-10378721.6635534,5613664.29423845
210,Dover,2022,1,271122463687,12/1/2022 12:00:00 AM,2627 29TH ST E,44.950138,-93.233501,478.1000(c),Snow emergency parking restric...,2,Longfellow,Longfellow,3,4,-10378705.8561576,5613675.14750493
211,Dover,2022,1,271122463686,12/1/2022 12:00:00 AM,2629 29TH ST E,44.950116,-93.233405,478.1000(c),Snow emergency parking restric...,2,Longfellow,Longfellow,3,4,-10378695.1694942,5613671.68704789
212,Dover,2022,1,271122463685,12/1/2022 12:00:00 AM,2711 27TH ST E,44.953786,-93.232478,478.1000(c),Snow emergency parking restric...,2,Seward,Longfellow,3,4,-10378591.9763728,5614248.96954974
213,Dover,2022,1,271122463684,12/1/2022 12:00:00 AM,2501 24TH ST E,44.959141,-93.236022,478.1000(c),Snow emergency parking restric...,2,Seward,Longfellow,3,4,-10378986.492621,5615091.36479038
214,Dover,2022,1,271122463683,12/1/2022 12:00:00 AM,2503 24TH ST E,44.959129,-93.235853,478.1000(c),Snow emergency parking restric...,2,Seward,Longfellow,3,4,-10378967.6796605,5615089.47703636
215,Dover,2022,1,271122463681,12/1/2022 12:00:00 AM,911 22ND ST E,44.96092,-93.244086,478.1000(c),Snow emergency parking restric...,6,Seward,Longfellow,3,4,-10379884.1730452,5615371.23679194
216,Dover,2022,1,271122463680,12/1/2022 12:00:00 AM,2611 PAUTZ PL,44.962235,-93.233936,478.1000(c),Snow emergency parking restric...,6,Seward,Longfellow,3,4,-10378754.2801667,5615578.11786028
217,Dover,2022,1,271122463679,12/1/2022 12:00:00 AM,2609 PAUTZ PL,44.962251,-93.234094,478.1000(c),Snow emergency parking restric...,6,Seward,Longfellow,3,4,-10378771.8686564,5615580.63519064
218,Dover,2022,1,271122463678,12/1/2022 12:00:00 AM,2607 PAUTZ PL,44.962228,-93.234126,478.1000(c),Snow emergency parking restric...,6,Seward,Longfellow,3,4,-10378775.4308442,5615577.01666995
219,Dover,2022,1,271122463677,12/1/2022 12:00:00 AM,2605 PAUTZ PL,44.962218,-93.234266,478.1000(c),Snow emergency parking restric...,6,Seward,Longfellow,3,4,-10378791.0155908,5615575.44333902
220,Dover,2022,1,271122463676,12/1/2022 12:00:00 AM,2211 BUTLER PL,44.964641,-93.240349,478.1000(c),Snow emergency parking restric...,2,Cedar Riverside,University,3,4,-10379468.1720456,5615956.65189548
221,Dover,2022,1,271122463675,12/1/2022 12:00:00 AM,2615 7TH ST S,44.966586,-93.23352,478.1000(c),Snow emergency parking restric...,2,Cedar Riverside,University,3,4,-10378707.9712253,5616262.66869777
222,Dover,2022,1,271122463674,12/1/2022 12:00:00 AM,2613 7TH ST S,44.966593,-93.2337,478.1000(c),Snow emergency parking restric...,2,Cedar Riverside,University,3,4,-10378728.0087567,5616263.77011325
223,Dover,2022,1,271122463672,12/1/2022 12:00:00 AM,2609 7TH ST S,44.966603,-93.233762,478.1000(c),Snow emergency parking restric...,2,Cedar Riverside,University,3,4,-10378734.9105831,5616265.34342267
224,Dover,2022,1,271122463671,12/1/2022 12:00:00 AM,2621 6TH ST S,44.967246,-93.233565,478.1000(c),Snow emergency parking restric...,2,Cedar Riverside,University,3,4,-10378712.9806332,5616366.51222329
225,Dover,2022,1,271122463670,12/1/2022 12:00:00 AM,2619 6TH ST S,44.967252,-93.233695,478.1000(c),Snow emergency parking restric...,2,Cedar Riverside,University,3,4,-10378727.4521336,5616367.45630455
226,Dover,2022,1,271122463669,12/1/2022 12:00:00 AM,2617 6TH ST S,44.967294,-93.233854,478.1000(c),Snow emergency parking restric...,2,Cedar Riverside,University,3,4,-10378745.1519479,5616374.06459318
227,Dover,2022,1,271122463668,12/1/2022 12:00:00 AM,2615 6TH ST S,44.967264,-93.233899,478.1000(c),Snow emergency parking restric...,2,Cedar Riverside,University,3,4,-10378750.1613558,5616369.34446738
