X,Y,OBJECTID,Citation_N,Date,Address,Ordinance,Ordinance_,Latitude,Longitude,Ward,Neighborho,Community,Tow_Zone,Day_ID,Snow_Emerg
-93.2562000006437,44.9589000009,128,271120328059,2020/01/20 00:00:00+00,2405 13TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.95886,-93.256213,9,Midtown Phillips,Phillips,3,3,Newton
-93.2562999986112,44.9578999988735,129,271120328058,2020/01/20 00:00:00+00,2435 13TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.957946,-93.256254,9,Midtown Phillips,Phillips,3,3,Newton
-93.2562000006437,44.9578999988735,130,271120328057,2020/01/20 00:00:00+00,2437 13TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.95785,-93.256247,9,Midtown Phillips,Phillips,3,3,Newton
-93.2562000006437,44.957499999553,131,271120328056,2020/01/20 00:00:00+00,2451 13TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.957531,-93.256213,9,Midtown Phillips,Phillips,3,3,Newton
-93.2562000006437,44.9552000015974,132,271120328055,2020/01/20 00:00:00+00,2605 13TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.955244,-93.25623,9,Midtown Phillips,Phillips,3,3,Newton
-93.2562000006437,44.9550999999046,133,271120328054,2020/01/20 00:00:00+00,2613 13TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.955118,-93.256234,9,Midtown Phillips,Phillips,3,3,Newton
-93.2562000006437,44.9549999982119,134,271120328053,2020/01/20 00:00:00+00,2615 13TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.955022,-93.25616,9,Midtown Phillips,Phillips,3,3,Newton
-93.2562000006437,44.9549999982119,135,271120328052,2020/01/20 00:00:00+00,2617 13TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.954976,-93.25624,9,Midtown Phillips,Phillips,3,3,Newton
-93.2562999986112,44.9549000002444,136,271120328051,2020/01/20 00:00:00+00,2619 13TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.954936,-93.256273,9,Midtown Phillips,Phillips,3,3,Newton
-93.2562999986112,44.9549000002444,137,271120328050,2020/01/20 00:00:00+00,2621 13TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.954855,-93.256279,9,Midtown Phillips,Phillips,3,3,Newton
-93.2562999986112,44.9547000005841,138,271120328049,2020/01/20 00:00:00+00,2623 13TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.954732,-93.256269,9,Midtown Phillips,Phillips,3,3,Newton
-93.2562000006437,44.9545000009239,139,271120328048,2020/01/20 00:00:00+00,2629 13TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.954496,-93.25625,9,Midtown Phillips,Phillips,3,3,Newton
-93.2562000006437,44.9543999992311,140,271120328047,2020/01/20 00:00:00+00,2631 13TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.954434,-93.256245,9,Midtown Phillips,Phillips,3,3,Newton
-93.2562000006437,44.9543999992311,141,271120328046,2020/01/20 00:00:00+00,2633 13TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.954367,-93.256246,9,Midtown Phillips,Phillips,3,3,Newton
-93.2562999986112,44.9514999985695,142,271120328045,2020/01/20 00:00:00+00,2813 13TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.951537,-93.256295,9,Midtown Phillips,Phillips,3,3,Newton
-93.2562999986112,44.9508000016212,143,271120328044,2020/01/20 00:00:00+00,2829 13TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.950803,-93.256298,9,Midtown Phillips,Phillips,3,3,Newton
-93.2562999986112,44.9508000016212,144,271120328043,2020/01/20 00:00:00+00,2829 13TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.950769,-93.256273,9,Midtown Phillips,Phillips,3,3,Newton
-93.2562999986112,44.9506999999285,145,271120328042,2020/01/20 00:00:00+00,2831 13TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.95072,-93.256272,9,Midtown Phillips,Phillips,3,3,Newton
-93.2562999986112,44.9505999982357,146,271120328041,2020/01/20 00:00:00+00,2835 13TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.950596,-93.256278,9,Midtown Phillips,Phillips,3,3,Newton
-93.257500000298,44.9486000016332,147,271120328040,2020/01/20 00:00:00+00,2955 12TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.948566,-93.257545,9,Midtown Phillips,Phillips,3,3,Newton
-93.257500000298,44.9486000016332,148,271120328039,2020/01/20 00:00:00+00,2953 12TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.948637,-93.257545,9,Midtown Phillips,Phillips,3,3,Newton
-93.2575999982655,44.9486999996006,149,271120328038,2020/01/20 00:00:00+00,2951 12TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.948695,-93.257553,9,Midtown Phillips,Phillips,3,3,Newton
-93.257500000298,44.9488000012934,150,271120328037,2020/01/20 00:00:00+00,2949 12TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.948766,-93.257526,9,Midtown Phillips,Phillips,3,3,Newton
-93.257500000298,44.9488999992609,151,271120328036,2020/01/20 00:00:00+00,2943 12TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.948917,-93.257546,9,Midtown Phillips,Phillips,3,3,Newton
-93.257500000298,44.9488999992609,152,271120328035,2020/01/20 00:00:00+00,2939 12TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.948933,-93.25755,9,Midtown Phillips,Phillips,3,3,Newton
-93.2575999982655,44.9492999985814,153,271120328034,2020/01/20 00:00:00+00,2929 12TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.949277,-93.257589,9,Midtown Phillips,Phillips,3,3,Newton
-93.257500000298,44.9495999999344,154,271120328033,2020/01/20 00:00:00+00,2917 12TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.94961,-93.257545,9,Midtown Phillips,Phillips,3,3,Newton
-93.2575999982655,44.9495999999344,155,271120328032,2020/01/20 00:00:00+00,2915 12TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.949641,-93.25756,9,Midtown Phillips,Phillips,3,3,Newton
-93.257500000298,44.9497000016272,156,271120328031,2020/01/20 00:00:00+00,2913 12TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.949666,-93.25754,9,Midtown Phillips,Phillips,3,3,Newton
-93.257500000298,44.9508000016212,157,271120328030,2020/01/20 00:00:00+00,2839 12TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.950752,-93.257542,9,Midtown Phillips,Phillips,3,3,Newton
-93.257500000298,44.9510000012815,158,271120328029,2020/01/20 00:00:00+00,2827 12TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.950978,-93.257534,9,Midtown Phillips,Phillips,3,3,Newton
-93.2575999982655,44.951400000602,159,271120328028,2020/01/20 00:00:00+00,2815 12TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.951365,-93.257563,9,Midtown Phillips,Phillips,3,3,Newton
-93.257500000298,44.9523999989033,160,271120328027,2020/01/20 00:00:00+00,2741 12TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.95237,-93.257541,9,Midtown Phillips,Phillips,3,3,Newton
-93.257500000298,44.9530999995768,161,271120328026,2020/01/20 00:00:00+00,2719 12TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.953059,-93.257535,9,Midtown Phillips,Phillips,3,3,Newton
-93.257500000298,44.9534000009298,162,271120328025,2020/01/20 00:00:00+00,2711 12TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.953355,-93.257509,9,Midtown Phillips,Phillips,3,3,Newton
-93.257500000298,44.9536000005901,163,271120328024,2020/01/20 00:00:00+00,2703 12TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.9536,-93.257516,9,Midtown Phillips,Phillips,3,3,Newton
-93.257500000298,44.9545000009239,164,271120328023,2020/01/20 00:00:00+00,2629 12TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.954546,-93.257492,9,Midtown Phillips,Phillips,3,3,Newton
-93.257500000298,44.9550999999046,165,271120328022,2020/01/20 00:00:00+00,2615 12TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.955083,-93.257479,9,Midtown Phillips,Phillips,3,3,Newton
-93.257500000298,44.9552000015974,166,271120328021,2020/01/20 00:00:00+00,2609 12TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.955219,-93.257512,9,Midtown Phillips,Phillips,3,3,Newton
-93.257500000298,44.9563000015914,167,271120328020,2020/01/20 00:00:00+00,2527 12TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.95631,-93.25748,9,Midtown Phillips,Phillips,3,3,Newton
-93.257500000298,44.9583999998868,168,271120328018,2020/01/20 00:00:00+00,2425 12TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.958377,-93.257457,9,Midtown Phillips,Phillips,3,3,Newton
-93.2573999986053,44.9604000002146,169,271120328017,2020/01/20 00:00:00+00,2223 12TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.960427,-93.257366,6,Ventura Village,Phillips,3,3,Newton
-93.2586999982595,44.958599999547,170,271120328016,2020/01/20 00:00:00+00,2411 11TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.958599,-93.258737,9,Midtown Phillips,Phillips,3,3,Newton
-93.2587999999523,44.9571999981999,171,271120328015,2020/01/20 00:00:00+00,2503 11TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.95717,-93.25878,9,Midtown Phillips,Phillips,3,3,Newton
-93.2945000007749,44.952199999243,172,271120327935,2020/01/20 00:00:00+00,2755 EMERSON AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.9522,-93.29447,10,Lowry Hill East,Calhoun Isle,3,3,Newton
-93.2945000007749,44.9523000009358,173,271120327934,2020/01/20 00:00:00+00,2755 EMERSON AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.952252,-93.294453,10,Lowry Hill East,Calhoun Isle,3,3,Newton
-93.2943999990821,44.9565000012517,174,271120327933,2020/01/20 00:00:00+00,2525 EMERSON AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.956459,-93.294398,10,Lowry Hill East,Calhoun Isle,3,3,Newton
-93.2917999997735,44.9600000008941,175,271120327932,2020/01/20 00:00:00+00,2219 COLFAX AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.959976,-93.291813,10,Lowry Hill East,Calhoun Isle,3,3,Newton
-93.2917999997735,44.9598999992013,176,271120327931,2020/01/20 00:00:00+00,2301 COLFAX AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.959909,-93.291833,10,Lowry Hill East,Calhoun Isle,3,3,Newton
-93.2917999997735,44.959399998188,177,271120327930,2020/01/20 00:00:00+00,2317 COLFAX AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.959357,-93.291809,10,Lowry Hill East,Calhoun Isle,3,3,Newton
-93.2917999997735,44.9582000002265,178,271120327929,2020/01/20 00:00:00+00,2429 COLFAX AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.958218,-93.291824,10,Lowry Hill East,Calhoun Isle,3,3,Newton
-93.2919000014663,44.9580000005662,179,271120327928,2020/01/20 00:00:00+00,2431 COLFAX AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.95803,-93.291869,10,Lowry Hill East,Calhoun Isle,3,3,Newton
-93.2917999997735,44.9578999988735,180,271120327927,2020/01/20 00:00:00+00,2435 COLFAX AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.957943,-93.291844,10,Lowry Hill East,Calhoun Isle,3,3,Newton
-93.2917999997735,44.9576999992132,181,271120327926,2020/01/20 00:00:00+00,2439 COLFAX AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.957736,-93.291837,10,Lowry Hill East,Calhoun Isle,3,3,Newton
-93.2917999997735,44.9576999992132,182,271120327925,2020/01/20 00:00:00+00,2441 COLFAX AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.957691,-93.291828,10,Lowry Hill East,Calhoun Isle,3,3,Newton
-93.2919000014663,44.9530000016093,183,271120327924,2020/01/20 00:00:00+00,2723 COLFAX AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.952962,-93.291852,10,Lowry Hill East,Calhoun Isle,3,3,Newton
-93.2919000014663,44.9527999982238,184,271120327923,2020/01/20 00:00:00+00,2725 COLFAX AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.952756,-93.291851,10,Lowry Hill East,Calhoun Isle,3,3,Newton
-93.2919000014663,44.9523000009358,185,271120327922,2020/01/20 00:00:00+00,2741 COLFAX AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.952342,-93.291855,10,Lowry Hill East,Calhoun Isle,3,3,Newton
-93.2919000014663,44.9503999985754,186,271120327921,2020/01/20 00:00:00+00,2849 COLFAX AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.950421,-93.291876,10,Lowry Hill East,Calhoun Isle,3,3,Newton
-93.2919000014663,44.9497999995947,187,271120327920,2020/01/20 00:00:00+00,2905 COLFAX AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.949788,-93.291893,10,Lowry Hill East,Calhoun Isle,3,3,Newton
-93.2919000014663,44.9495999999344,188,271120327919,2020/01/20 00:00:00+00,2909 COLFAX AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.949626,-93.291914,10,Lowry Hill East,Calhoun Isle,3,3,Newton
-93.2919999994338,44.9494999982417,189,271120327918,2020/01/20 00:00:00+00,2911 COLFAX AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.949486,-93.291955,10,Lowry Hill East,Calhoun Isle,3,3,Newton
-93.2919999994338,44.9494000002742,190,271120327917,2020/01/20 00:00:00+00,2913 COLFAX AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.949381,-93.291958,10,Lowry Hill East,Calhoun Isle,3,3,Newton
-93.2919000014663,44.9492000006139,191,271120327916,2020/01/20 00:00:00+00,2916 COLFAX AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.949175,-93.291947,10,Lowry Hill East,Calhoun Isle,3,3,Newton
-93.2958000004292,44.9508999995887,192,271120327915,2020/01/20 00:00:00+00,2829 FREMONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.950886,-93.295757,10,Lowry Hill East,Calhoun Isle,3,3,Newton
-93.2956999987364,44.9510000012815,193,271120327914,2020/01/20 00:00:00+00,2827 FREMONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.950952,-93.295708,10,Lowry Hill East,Calhoun Isle,3,3,Newton
-93.2956999987364,44.9512000009418,194,271120327913,2020/01/20 00:00:00+00,2823 FREMONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.951203,-93.295687,10,Lowry Hill East,Calhoun Isle,3,3,Newton
-93.2956999987364,44.9512999989092,195,271120327912,2020/01/20 00:00:00+00,2821 FREMONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.951259,-93.295701,10,Lowry Hill East,Calhoun Isle,3,3,Newton
-93.2956999987364,44.9512000009418,196,271120327911,2020/01/20 00:00:00+00,2819 FREMONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.951241,-93.295709,10,Lowry Hill East,Calhoun Isle,3,3,Newton
-93.2956999987364,44.951400000602,197,271120327910,2020/01/20 00:00:00+00,2817 FREMONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.951408,-93.295714,10,Lowry Hill East,Calhoun Isle,3,3,Newton
-93.2956999987364,44.9514999985695,198,271120327909,2020/01/20 00:00:00+00,2815 FREMONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.95148,-93.2957,10,Lowry Hill East,Calhoun Isle,3,3,Newton
-93.2956999987364,44.9514999985695,199,271120327908,2020/01/20 00:00:00+00,2809 FREMONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.951524,-93.295697,10,Lowry Hill East,Calhoun Isle,3,3,Newton
-93.2956999987364,44.9516999982297,200,271120327907,2020/01/20 00:00:00+00,2807 FREMONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.95172,-93.295675,10,Lowry Hill East,Calhoun Isle,3,3,Newton
-93.2956999987364,44.952199999243,201,271120327906,2020/01/20 00:00:00+00,2755 FREMONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.952227,-93.295676,10,Lowry Hill East,Calhoun Isle,3,3,Newton
-93.2956999987364,44.9523000009358,202,271120327905,2020/01/20 00:00:00+00,2753 FREMONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.952261,-93.295693,10,Lowry Hill East,Calhoun Isle,3,3,Newton
-93.2956999987364,44.9525999985635,203,271120327904,2020/01/20 00:00:00+00,2631 FREMONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.952554,-93.295699,10,Lowry Hill East,Calhoun Isle,3,3,Newton
-93.2956999987364,44.9527000002563,204,271120327903,2020/01/20 00:00:00+00,2631 FREMONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.952731,-93.295688,10,Lowry Hill East,Calhoun Isle,3,3,Newton
-93.2956999987364,44.9543999992311,205,271120327902,2020/01/20 00:00:00+00,2635 FREMONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.954441,-93.295681,10,Lowry Hill East,Calhoun Isle,3,3,Newton
-93.2956999987364,44.9549999982119,206,271120327901,2020/01/20 00:00:00+00,2601 FREMONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.954977,-93.295653,10,Lowry Hill East,Calhoun Isle,3,3,Newton
