X,Y,OBJECTID,Call_Taken,Customer,Location,Latitude,Longitude,Ward,Neighborho,Community,Tow_Zone,Day_ID,Snow_Emerg
-10380512.3488678,5613132.03211124,147,01/19/2020 01:17am,Snow Emergency,"1700 E 31ST ST,Minneapolis,MN",44.946685,-93.249729,9,Powderhorn Park,Powderhorn,6,1,Newton
-10379484.3134153,5618558.99143392,148,01/19/2020 01:20am,Snow Emergency,"300-399 11th ave se,Minneapolis,MN",44.981179,-93.240494,3,Marcy Holmes,University,4,1,Newton
-10382246.1500021,5616515.8288457,149,01/19/2020 01:20am,Snow Emergency,"698-600 15TH ST E,Minneapolis,MN",44.968195,-93.265304,7,Elliot Park,Central,3,1,Newton
-10379484.3134153,5618558.99143392,150,01/19/2020 01:21am,Snow Emergency,"300 11TH AVE SE,Minneapolis,MN",44.981179,-93.240494,3,Marcy Holmes,University,4,1,Newton
-10383661.0207041,5616459.18576027,151,01/19/2020 01:24am,Snow Emergency,"2-98 15th st w ,Minneapolis,MN",44.967835,-93.278014,7,Loring Park,Central,3,1,Newton
-10382488.381172,5616515.8288457,152,01/19/2020 01:25am,Snow Emergency,"600 E 15TH ST ,Minneapolis,MN",44.968195,-93.26748,7,Elliot Park,Central,3,1,Newton
-10380851.9846791,5609432.70158485,153,01/19/2020 01:31am,Snow Emergency,"4400 block of Bloomington ave s ,Minneapolis,MN",44.92316,-93.25278,11,Northrop,Nokomis,6,1,Newton
-10382245.8160282,5616473.34656905,154,01/19/2020 01:32am,Snow Emergency,"699 E 15TH ST ,Minneapolis,MN",44.967925,-93.265301,6,Elliot Park,Central,3,1,Newton
-10383106.3156297,5613145.24381561,155,01/19/2020 01:34am,Snow Emergency,"3098-3000 3RD AVE S,Minneapolis,MN",44.946769,-93.273031,9,Central,Powderhorn,5,1,Newton
-10385605.8835151,5623485.16103283,156,01/19/2020 01:37am,Snow Emergency,"3100 FREMONT AVE N ,Minneapolis,MN",45.012472,-93.295485,5,Jordan,Near North,1,1,Newton
-10376935.5423485,5611152.05306766,157,01/19/2020 01:37am,Snow Emergency,"3809 38th st e,Minneapolis,MN",44.934095,-93.217598,12,Howe,Longfellow,6,1,Newton
-10383785.0306292,5616708.103035,158,01/19/2020 01:39am,Snow Emergency,"1363 lasalle AVE S,Minneapolis,MN",44.969417,-93.279128,7,Loring Park,Central,3,1,Newton
-10376640.8796832,5608859.02828679,159,01/19/2020 01:44am,Snow Emergency,"4600 Minnehaha Avenue,Minneapolis,MN",44.919511,-93.214951,12,Hiawatha,Longfellow,6,1,Newton
-10383785.0306292,5616708.103035,160,01/19/2020 01:46am,Snow Emergency,"1363 LASALLE AVE ,Minneapolis,MN",44.969417,-93.279128,7,Loring Park,Central,3,1,Newton
-10378630.7155401,5611177.21293336,161,01/19/2020 01:48am,Snow Emergency,"2740 E 38TH ST,Minneapolis,MN",44.934255,-93.232826,12,Standish,Powderhorn,6,1,Newton
-10380523.0355311,5619308.77068168,162,01/19/2020 01:50am,Snow Emergency,"400-499 4th st se,Minneapolis,MN",44.985943,-93.249825,3,Marcy Holmes,University,4,1,Newton
-10380856.4374638,5614104.88142461,163,01/19/2020 01:51am,Snow Emergency,"2726 bloomington ave S,Minneapolis,MN",44.95287,-93.25282,9,Midtown Phillips,Phillips,3,1,Newton
-10385192.3315571,5627546.75254556,164,01/19/2020 01:51am,Snow Emergency,"4553 Bryant Ave n,Minneapolis,MN",45.03826,-93.29177,4,Lind - Bohanon,Camden,1,1,Newton
-10379612.8874498,5618422.38842615,165,01/19/2020 01:52am,Snow Emergency,"200 11th ave se,Minneapolis,MN",44.980311,-93.241649,2,Marcy Holmes,University,4,1,Newton
-10383107.3175513,5613368.7465244,166,01/19/2020 01:54am,Snow Emergency,"3000 3RD AVE S,Minneapolis,MN",44.94819,-93.27304,9,Central,Powderhorn,5,1,Newton
-10378537.0958359,5611129.72387283,167,01/19/2020 01:55am,Snow Emergency,"3809 28th Ave S ,Minneapolis,MN",44.933953,-93.231985,12,Standish,Powderhorn,6,1,Newton
-10383785.0306292,5616708.103035,168,01/19/2020 01:55am,Snow Emergency,"1363 LASALLE AVE ,Minneapolis,MN",44.969417,-93.279128,7,Loring Park,Central,3,1,Newton
-10387650.2659352,5625708.50922169,169,01/19/2020 01:57am,Snow Emergency,"3921 Thomas Ave N,Minneapolis,MN",45.02659,-93.31385,4,Victory,Camden,1,1,Newton
-10380377.7636039,5613142.25543369,170,01/19/2020 01:57am,Snow Emergency,"1800 E 31ST ST ,Minneapolis,MN",44.94675,-93.24852,9,Powderhorn Park,Powderhorn,6,1,Newton
-10383827.1093349,5616552.33229919,171,01/19/2020 01:58am,Snow Emergency,"1424 LASALLE AVE S,Minneapolis,MN",44.968427,-93.279506,7,Loring Park,Central,3,1,Newton
-10382626.417299,5616535.49656072,172,01/19/2020 01:59am,Snow Emergency,"500 15th st e,Minneapolis,MN",44.96832,-93.26872,7,Elliot Park,Central,3,1,Newton
-10383827.1093349,5616673.48703642,173,01/19/2020 01:59am,Snow Emergency,"1364 LASALLE AVE S,Minneapolis,MN",44.969197,-93.279506,7,Loring Park,Central,3,1,Newton
-10383784.8079799,5616541.63292261,174,01/19/2020 02:01am,Snow Emergency,"1413 LASALLE AVE ,Minneapolis,MN",44.968359,-93.279126,7,Loring Park,Central,3,1,Newton
-10379612.8874498,5618422.38842615,175,01/19/2020 02:04am,Snow Emergency,"200 11TH AVE SE,Minneapolis,MN",44.980311,-93.241649,2,Marcy Holmes,University,4,1,Newton
-10383405.653729,5609423.2684493,176,01/19/2020 02:15am,Snow Emergency,"4498-4400 STEVENS AVE S,Minneapolis,MN",44.9231,-93.27572,8,King Field,Southwest,5,1,Newton
-10383855.3844881,5616400.18295968,177,01/19/2020 02:17am,Snow Emergency,"1508 LASALLE AVE S,Minneapolis,MN",44.96746,-93.27976,7,Loring Park,Central,3,1,Newton
-10379612.8874498,5618422.38842615,178,01/19/2020 02:17am,Snow Emergency,"200 11TH AVE SE,Minneapolis,MN",44.980311,-93.241649,2,Marcy Holmes,University,4,1,Newton
-10385202.3503728,5629150.59913505,179,01/19/2020 02:19am,Snow Emergency,"5123 BRYANT AVE N ,Minneapolis,MN",45.04844,-93.29186,4,Lind - Bohanon,Camden,1,1,Newton
-10383827.4433088,5616534.70995317,180,01/19/2020 02:21am,Snow Emergency,"1438 LASALLE AVE ,Minneapolis,MN",44.968315,-93.279509,7,Loring Park,Central,3,1,Newton
-10378174.7509024,5607929.81460114,181,01/19/2020 02:22am,Snow Emergency,"4924 NOKOMIS AVE S,Minneapolis,MN",44.9136,-93.22873,12,Keewaydin,Nokomis,6,1,Newton
-10379612.8874498,5618422.38842615,182,01/19/2020 02:24am,Snow Emergency,"200 11TH AVE SE,Minneapolis,MN",44.980311,-93.241649,2,Marcy Holmes,University,4,1,Newton
-10383823.6584718,5616339.92191499,183,01/19/2020 02:26am,Snow Emergency,"1544 LASALLE AV S,Minneapolis,MN",44.967077,-93.279475,7,Loring Park,Central,3,1,Newton
-10378171.4113639,5608505.15819589,184,01/19/2020 02:26am,Snow Emergency,"4718 NOKOMIS AVE S,Minneapolis,MN",44.91726,-93.2287,12,Ericsson,Nokomis,6,1,Newton
-10376928.1952236,5613942.07717966,185,01/19/2020 02:29am,Snow Emergency,"3809 E 28TH ST ,Minneapolis,MN",44.951835,-93.217532,2,Cooper,Longfellow,4,1,Newton
-10382488.381172,5616515.8288457,186,01/19/2020 02:29am,Snow Emergency,"600 BLOCK 15TH ST E ,Minneapolis,MN",44.968195,-93.26748,7,Elliot Park,Central,3,1,Newton
-10383779.6872475,5616400.18295968,187,01/19/2020 02:31am,Snow Emergency,"1507 LASALLE AVE ,Minneapolis,MN",44.96746,-93.27908,7,Loring Park,Central,3,1,Newton
-10382245.8160282,5616473.34656905,188,01/19/2020 02:34am,Snow Emergency,"699 E 15TH ST ,Minneapolis,MN",44.967925,-93.265301,6,Elliot Park,Central,3,1,Newton
-10383848.7053109,5616253.85780325,189,01/19/2020 02:36am,Snow Emergency,"1536 LASALLE AVE S,Minneapolis,MN",44.96653,-93.2797,7,Loring Park,Central,3,1,Newton
-10382246.1500021,5616515.8288457,190,01/19/2020 02:39am,Snow Emergency,"698 E 15TH ST ,Minneapolis,MN",44.968195,-93.265304,7,Elliot Park,Central,3,1,Newton
-10378100.1668079,5607224.04718346,191,01/19/2020 02:42am,Snow Emergency,"5157 NOKOMIS AVE S,Minneapolis,MN",44.90911,-93.22806,12,Keewaydin,Nokomis,6,1,Newton
-10385195.6711957,5627968.95566257,192,01/19/2020 02:42am,Snow Emergency,"4719 BRYANT AVE N,Minneapolis,MN",45.04094,-93.2918,4,Lind - Bohanon,Camden,1,1,Newton
-10385193.4448033,5627639.69857186,193,01/19/2020 02:46am,Snow Emergency,"4611 BRYANT AVE N ,Minneapolis,MN",45.03885,-93.29178,4,Lind - Bohanon,Camden,1,1,Newton
-10385728.8915186,5614410.04888886,194,01/19/2020 02:46am,Snow Emergency,"2617 HENNEPIN AVE ,Minneapolis,MN",44.95481,-93.29659,10,Lowry Hill East,Calhoun Isle,3,1,Newton
-10383779.6872475,5616400.18295968,195,01/19/2020 02:48am,Snow Emergency,"1505 LASALLE AVE ,Minneapolis,MN",44.96746,-93.27908,7,Loring Park,Central,3,1,Newton
-10385605.8835151,5623485.16103283,196,01/19/2020 02:50am,Snow Emergency,"3100 FREMONT AVE N ,Minneapolis,MN",45.012472,-93.295485,5,Jordan,Near North,1,1,Newton
-10383793.6022248,5616314.27561926,197,01/19/2020 02:54am,Snow Emergency,"1515 LASALLE AVE ,Minneapolis,MN",44.966914,-93.279205,7,Loring Park,Central,3,1,Newton
-10380523.0355311,5619308.77068168,198,01/19/2020 02:55am,Snow Emergency,"400-499 4TH ST SE,Minneapolis,MN",44.985943,-93.249825,3,Marcy Holmes,University,4,1,Newton
-10379918.0141292,5616124.84184574,199,01/19/2020 03:00am,Snow Emergency,"724 20TH AVE S,Minneapolis,MN",44.96571,-93.24439,6,Cedar Riverside,University,4,1,Newton
-10377543.012792,5606115.20745972,200,01/19/2020 03:01am,Snow Emergency,"5586 34TH AVE S,Minneapolis,MN",44.902055,-93.223055,11,Wenonah,Nokomis,6,1,Newton
-10387645.8131504,5625464.38350082,201,01/19/2020 03:03am,Snow Emergency,"3831 THOMAS AVE N ,Minneapolis,MN",45.02504,-93.31381,4,Victory,Camden,1,1,Newton
-10383394.5218673,5612264.65670219,202,01/19/2020 03:03am,Snow Emergency,"3400 STEVENS AVE S,Minneapolis,MN",44.94117,-93.27562,8,Lyndale,Powderhorn,5,1,Newton
-10377543.012792,5606115.20745972,203,01/19/2020 03:05am,Snow Emergency,"5586 34TH AVE S,Minneapolis,MN",44.902055,-93.223055,11,Wenonah,Nokomis,6,1,Newton
-10383784.1400322,5615435.73915432,204,01/19/2020 03:08am,Snow Emergency,"2115 BLAISDELL AVE S,Minneapolis,MN",44.96133,-93.27912,10,Whittier,Powderhorn,3,1,Newton
-10380523.0355311,5619308.77068168,205,01/19/2020 03:12am,Snow Emergency,"400-499 4TH ST SE,Minneapolis,MN",44.985943,-93.249825,3,Marcy Holmes,University,4,1,Newton
-10382246.1500021,5616515.8288457,206,01/19/2020 03:15am,Snow Emergency,"698 15TH ST E,Minneapolis,MN",44.968195,-93.265304,7,Elliot Park,Central,3,1,Newton
-10383869.8560886,5615976.94775229,207,01/19/2020 03:15am,Snow Emergency,"1818 LASALLE AVE ,Minneapolis,MN",44.96477,-93.27989,7,Steven's Square - Loring Heights,Central,3,1,Newton
-10378169.1849715,5609255.04606522,208,01/19/2020 03:16am,Snow Emergency,"4440 NOKOMIS AVE S,Minneapolis,MN",44.92203,-93.22868,12,Ericsson,Nokomis,6,1,Newton
-10383784.1400322,5615320.89374977,209,01/19/2020 03:18am,Snow Emergency,"2201 BLAISDELL AVE S,Minneapolis,MN",44.9606,-93.27912,10,Whittier,Powderhorn,3,1,Newton
-10378171.4113639,5608505.15819589,210,01/19/2020 03:19am,Snow Emergency,"4718 NOKOMIS AVE S,Minneapolis,MN",44.91726,-93.2287,12,Ericsson,Nokomis,6,1,Newton
-10383394.5218673,5612264.65670219,211,01/19/2020 03:29am,Snow Emergency,"3400 STEVENS AVE S,Minneapolis,MN",44.94117,-93.27562,8,Lyndale,Powderhorn,5,1,Newton
-10383394.5218673,5612264.65670219,212,01/19/2020 03:30am,Snow Emergency,"3400 STEVENS AVE S,Minneapolis,MN",44.94117,-93.27562,8,Lyndale,Powderhorn,5,1,Newton
-10379545.8730293,5619569.57120741,213,01/19/2020 03:31am,Snow Emergency,"800 8THST SE,Minneapolis,MN",44.9876,-93.241047,3,Marcy Holmes,University,4,1,Newton
-10383402.3141905,5612083.80015997,214,01/19/2020 03:32am,Snow Emergency,"3440 STEVENS AVE S,Minneapolis,MN",44.94002,-93.27569,8,Lyndale,Powderhorn,5,1,Newton
-10379545.8730293,5619569.57120741,215,01/19/2020 03:43am,Snow Emergency,"800 8TH ST SE,Minneapolis,MN",44.9876,-93.241047,3,Marcy Holmes,University,4,1,Newton
-10383823.6584718,5615128.64910968,216,01/19/2020 03:46am,Snow Emergency,"2351 BLAISDELL AVE S,Minneapolis,MN",44.959378,-93.279475,10,Whittier,Powderhorn,3,1,Newton
-10384374.6899337,5613369.69015073,217,01/19/2020 03:48am,Snow Emergency,"3000 GRAND AVE S,Minneapolis,MN",44.948196,-93.284425,8,Lyndale,Powderhorn,5,1,Newton
-10383788.5928169,5614713.65363053,218,01/19/2020 03:52am,Snow Emergency,"2515 BLAISDELL AVE S,Minneapolis,MN",44.95674,-93.27916,10,Whittier,Powderhorn,3,1,Newton
-10383784.1400322,5615320.89374977,219,01/19/2020 03:58am,Snow Emergency,"2201 BLAISDELL AVE S,Minneapolis,MN",44.9606,-93.27912,10,Whittier,Powderhorn,3,1,Newton
-10385378.2351702,5615459.33764988,220,01/19/2020 04:02am,Snow Emergency,"2112 DUPONT AVE S,Minneapolis,MN",44.96148,-93.29344,7,Lowry Hill,Calhoun Isle,3,1,Newton
-10383607.1420887,5612406.19901488,221,01/19/2020 04:15am,Snow Emergency,"3329 NICOLLET AVE S,Minneapolis,MN",44.94207,-93.27753,8,Lyndale,Powderhorn,5,1,Newton
-10383719.9087273,5604568.87459222,222,01/19/2020 04:40am,Snow Emergency,"23 W 61ST ST ,Minneapolis,MN",44.892215,-93.278543,11,Windom,Southwest,5,1,Newton
-10383642.7642666,5613395.4853769,223,01/19/2020 05:00am,Snow Emergency,"3001 NICOLLET AVE S,Minneapolis,MN",44.94836,-93.27785,10,Whittier,Powderhorn,3,1,Newton
-10381920.5404928,5615107.72586054,224,01/19/2020 05:25am,Snow Emergency,"800 E 24TH ST,Minneapolis,MN",44.959245,-93.262379,6,Ventura Village,Phillips,3,1,Newton
-10383604.9156964,5612186.02288562,225,01/19/2020 05:30am,Snow Emergency,"3415 NICOLLET AVE S,Minneapolis,MN",44.94067,-93.27751,8,Lyndale,Powderhorn,5,1,Newton
-10383642.7642666,5613395.4853769,226,01/19/2020 06:59am,Snow Emergency,"3001 Nicollet Ave,Minneapolis,MN",44.94836,-93.27785,10,Whittier,Powderhorn,3,1,Newton
-10384605.0099696,5621057.08100059,227,01/19/2020 08:22am,Snow Emergency,"502 Lyn Park Cir N,Minneapolis,MN",44.99705,-93.286494,5,Near - North,Near North,1,2,Newton
-10381900.7256106,5610332.82430237,228,01/19/2020 08:23am,Snow Emergency,"810 41st st e,Minneapolis,MN",44.928885,-93.262201,8,Bancroft,Powderhorn,6,2,Newton
-10383642.7642666,5613395.4853769,229,01/19/2020 08:27am,Snow Emergency,"3001 Nicollet Ave S,Minneapolis,MN",44.94836,-93.27785,10,Whittier,Powderhorn,3,2,Newton
-10385068.2104075,5616118.23373958,230,01/19/2020 08:32am,Snow Emergency,"1780 Bryant Ave S ,Minneapolis,MN",44.965668,-93.290655,7,Lowry Hill,Calhoun Isle,3,2,Newton
-10388120.0342256,5620285.74894101,231,01/19/2020 08:32am,Snow Emergency,"1314 xerxes ave n ,Minneapolis,MN",44.99215,-93.31807,5,Willard - Hay,Near North,1,2,Newton
-10380609.3082106,5620446.30654101,232,01/19/2020 08:34am,Snow Emergency,"808 3rd ave ne,Minneapolis,MN",44.99317,-93.2506,3,St. Anthony East,Northeast,2,2,Newton
-10380529.9373575,5619655.66694923,233,01/19/2020 08:35am,Snow Emergency,"528 3rd ave se,Minneapolis,MN",44.988147,-93.249887,3,Marcy Holmes,University,4,2,Newton
-10384984.1641204,5619277.60731091,234,01/19/2020 08:36am,Snow Emergency,"718 Aldrich Ave N,Minneapolis,MN",44.985745,-93.2899,5,Sumner - Glenwood,Near North,1,2,Newton
-10380684.5601527,5619378.18029142,235,01/19/2020 08:40am,Snow Emergency,"318 3RD ave se,Minneapolis,MN",44.986384,-93.251276,3,Marcy Holmes,University,4,2,Newton
-10386076.7649517,5612895.32390426,236,01/19/2020 08:40am,Snow Emergency,"3138 Holmes ave ,Minneapolis,MN",44.94518,-93.299715,10,ECCO,Calhoun Isle,5,2,Newton
-10380607.0818182,5620446.30654101,237,01/19/2020 08:40am,Snow Emergency,"810 3rd ave ne,Minneapolis,MN",44.99317,-93.25058,3,St. Anthony East,Northeast,2,2,Newton
-10380610.4213567,5620446.30654101,238,01/19/2020 08:43am,Snow Emergency,"806 3rd ave ne,Minneapolis,MN",44.99317,-93.25061,3,St. Anthony East,Northeast,2,2,Newton
-10380778.9590292,5620466.14038515,239,01/19/2020 08:44am,Snow Emergency,"706 3rd ave ne,Minneapolis,MN",44.993296,-93.252124,3,St. Anthony East,Northeast,2,2,Newton
-10385095.483639,5616002.12106794,240,01/19/2020 08:44am,Snow Emergency,"1810 BRYANT AVE S,Minneapolis,MN",44.96493,-93.2909,7,Lowry Hill,Calhoun Isle,3,2,Newton
-10380674.9866355,5619330.33326758,241,01/19/2020 08:45am,Snow Emergency,"314 3RD ave se,Minneapolis,MN",44.98608,-93.25119,3,Marcy Holmes,University,4,2,Newton
-10381698.4580787,5620229.55456935,242,01/19/2020 08:47am,Snow Emergency,"214 4th ave ne,Minneapolis,MN",44.991793,-93.260384,3,St. Anthony West,Northeast,2,2,Newton
-10387835.056302,5620989.39003325,243,01/19/2020 08:48am,Snow Emergency,"1642 Vincent Ave n ,Minneapolis,MN",44.99662,-93.31551,5,Willard - Hay,Near North,1,2,Newton
-10384400.8500191,5624379.28491417,244,01/19/2020 08:49am,Snow Emergency,"3450 4th st n,Minneapolis,MN",45.01815,-93.28466,4,McKinley,Camden,1,2,Newton
-10376695.7601201,5614138.38641749,245,01/19/2020 08:49am,Snow Emergency,"2718 40th ST E,Minneapolis,MN",44.953083,-93.215444,2,Cooper,Longfellow,4,2,Newton
-10381707.9202713,5620224.67487056,246,01/19/2020 08:49am,Snow Emergency,"206 4th ave ne,Minneapolis,MN",44.991762,-93.260469,3,St. Anthony West,Northeast,2,2,Newton
-10385007.8751641,5619277.60731091,247,01/19/2020 08:50am,Snow Emergency,"720 Aldrich Ave N,Minneapolis,MN",44.985745,-93.290113,5,Sumner - Glenwood,Near North,1,2,Newton
-10381704.6919573,5619952.05025992,248,01/19/2020 08:51am,Snow Emergency,"108 3rd ave ne,Minneapolis,MN",44.99003,-93.26044,3,St. Anthony West,Northeast,2,2,Newton
-10380795.3230482,5619543.28612185,249,01/19/2020 08:51am,Snow Emergency,"426 2nd aVE se ,Minneapolis,MN",44.987433,-93.252271,3,Marcy Holmes,University,4,2,Newton
-10386076.7649517,5612875.82126342,250,01/19/2020 08:54am,Snow Emergency,"3142 Holmes ave s ,Minneapolis,MN",44.945056,-93.299715,10,ECCO,Calhoun Isle,5,2,Newton
-10385068.2104075,5616133.80995712,251,01/19/2020 08:54am,Snow Emergency,"1766 Bryant Ave s ,Minneapolis,MN",44.965767,-93.290655,7,Lowry Hill,Calhoun Isle,3,2,Newton
-10381627.6588212,5620518.40103065,252,01/19/2020 08:55am,Snow Emergency,"324 5th ave ne,Minneapolis,MN",44.993628,-93.259748,3,St. Anthony West,Northeast,2,2,Newton
-10380594.0574379,5619183.8030524,253,01/19/2020 08:55am,Snow Emergency,"300 4th ave se,Minneapolis,MN",44.985149,-93.250463,3,Marcy Holmes,University,4,2,Newton
-10384399.736873,5624309.99429432,254,01/19/2020 08:55am,Snow Emergency,"3434 4th st n,Minneapolis,MN",45.01771,-93.28465,4,McKinley,Camden,1,2,Newton
-10380797.1041421,5619539.82341404,255,01/19/2020 08:55am,Snow Emergency,"420 2nd Avenue se ,Minneapolis,MN",44.987411,-93.252287,3,Marcy Holmes,University,4,2,Newton
-10386104.0381832,5612868.586533,256,01/19/2020 08:56am,Snow Emergency,"3144 Holmes ave s ,Minneapolis,MN",44.94501,-93.29996,10,ECCO,Calhoun Isle,5,2,Newton
-10381629.9965382,5620517.14167643,257,01/19/2020 08:58am,Snow Emergency,"322 5th ave ne,Minneapolis,MN",44.99362,-93.259769,3,St. Anthony West,Northeast,2,2,Newton
-10386102.925037,5613066.75976037,258,01/19/2020 08:58am,Snow Emergency,"3104 Holmes ave ,Minneapolis,MN",44.94627,-93.29995,10,ECCO,Calhoun Isle,5,2,Newton
-10385208.4729268,5615952.08932762,259,01/19/2020 08:59am,Snow Emergency,"1818 COLFAX AVE S,Minneapolis,MN",44.964612,-93.291915,7,Lowry Hill,Calhoun Isle,3,2,Newton
-10381634.7832968,5620514.93794855,260,01/19/2020 08:59am,Snow Emergency,"318 5th ave ne,Minneapolis,MN",44.993606,-93.259812,3,St. Anthony West,Northeast,2,2,Newton
-10384399.736873,5624258.02664345,261,01/19/2020 08:59am,Snow Emergency,"3422 4 the st n,Minneapolis,MN",45.01738,-93.28465,4,McKinley,Camden,1,2,Newton
-10378229.742764,5610606.88810057,262,01/19/2020 09:01am,Snow Emergency,"3008 40th ST E,Minneapolis,MN",44.930628,-93.229224,12,Standish,Powderhorn,6,2,Newton
-10385048.7294992,5619287.68034075,263,01/19/2020 09:03am,Snow Emergency,"732 Aldrich Ave N,Minneapolis,MN",44.985809,-93.29048,5,Sumner - Glenwood,Near North,1,2,Newton
-10381112.5836112,5609138.5499574,264,01/19/2020 09:04am,Snow Emergency,"4504 14th ave ,Minneapolis,MN",44.921289,-93.255121,11,Northrop,Nokomis,6,2,Newton
-10384924.6082495,5619851.47088198,265,01/19/2020 09:07am,Snow Emergency,"946 Aldrich Ave n,Minneapolis,MN",44.989391,-93.289365,5,Near - North,Near North,1,2,Newton
-10385068.2104075,5616120.43653543,266,01/19/2020 09:08am,Snow Emergency,"1778 BRYANT AVE S,Minneapolis,MN",44.965682,-93.290655,7,Lowry Hill,Calhoun Isle,3,2,Newton
-10378666.1151688,5610609.56115039,267,01/19/2020 09:08am,Snow Emergency,"2720 40th st e,Minneapolis,MN",44.930645,-93.233144,12,Standish,Powderhorn,6,2,Newton
-10384243.3329839,5622483.43199533,268,01/19/2020 09:09am,Snow Emergency,"2608 3rd st n,Minneapolis,MN",45.00611,-93.283245,5,Hawthorne,Near North,1,2,Newton
-10381571.1086151,5620532.8829089,269,01/19/2020 09:11am,Snow Emergency,"316 5th ave ne,Minneapolis,MN",44.99372,-93.25924,3,St. Anthony West,Northeast,2,2,Newton
-10381586.6932616,5620523.43816613,270,01/19/2020 09:12am,Snow Emergency,"314 5th ave ne,Minneapolis,MN",44.99366,-93.25938,3,St. Anthony West,Northeast,2,2,Newton
-10380150.5605574,5619550.68374864,271,01/19/2020 09:12am,Snow Emergency,"604 5TH AV SE,Minneapolis,MN",44.98748,-93.246479,3,Marcy Holmes,University,4,2,Newton
-10384243.3329839,5622331.65495441,272,01/19/2020 09:13am,Snow Emergency,"2526 3rd st n,Minneapolis,MN",45.005146,-93.283245,5,Hawthorne,Near North,1,2,Newton
-10380990.0208061,5610714.12591425,273,01/19/2020 09:13am,Snow Emergency,"3932 15th ave so,Minneapolis,MN",44.93131,-93.25402,8,Bancroft,Powderhorn,6,2,Newton
-10381268.3195525,5611025.46880438,274,01/19/2020 09:16am,Snow Emergency,"3824 13th av s,Minneapolis,MN",44.93329,-93.25652,8,Bancroft,Powderhorn,6,2,Newton
-10385236.8594046,5615843.21590234,275,01/19/2020 09:17am,Snow Emergency,"1910 Colfax Ave South,Minneapolis,MN",44.96392,-93.29217,7,Lowry Hill,Calhoun Isle,3,2,Newton
-10384017.9109312,5616354.55443512,276,01/19/2020 09:17am,Snow Emergency,"1512 SPRUCE PL,Minneapolis,MN",44.96717,-93.28122,7,Loring Park,Central,3,2,Newton
-10380522.4790081,5619270.52470305,277,01/19/2020 09:17am,Snow Emergency,"316 4th ave se,Minneapolis,MN",44.9857,-93.24982,3,Marcy Holmes,University,4,2,Newton
-10380990.0208061,5610679.53289094,278,01/19/2020 09:18am,Snow Emergency,"3940 15th Avenue South,Minneapolis,MN",44.93109,-93.25402,8,Bancroft,Powderhorn,6,2,Newton
