X,Y,OBJECTID,Snow_Emerg,Snow_Eme_1,Snow_Eme_2,Citation_N,Date,Time,Date___Tim,Address,Latitude,Longitude,Ordinance_,Violation,Ward,Neighborho,Community,Day,Tow_Zone
-10377674.1471927,5619498.27130719,103,Lourdes,2022-2023,3,271122480726,2022/12/23 00:00:00+00,11:01:00,12/23/22 11:01 AM,921 20TH AVE SE,44.987147,-93.224233,478.1000(c),Snow emergency parking restrictions - odd number address,2,Como,University,3,4
-10377675.1490143,5619774.03018922,104,Lourdes,2022-2023,3,271122480725,2022/12/23 00:00:00+00,10:58:00,12/23/22 10:58 AM,1031 20TH AVE SE,44.988899,-93.224242,478.1000(c),Snow emergency parking restrictions - odd number address,1,Como,University,3,4
-10377826.7661447,5619737.04148337,105,Lourdes,2022-2023,3,271122480724,2022/12/23 00:00:00+00,10:54:00,12/23/22 10:54 AM,1027 19TH AVE SE,44.988664,-93.225604,478.1000(c),Snow emergency parking restrictions - odd number address,1,Como,University,3,4
-10377822.8699831,5619621.51185214,106,Lourdes,2022-2023,3,271122480723,2022/12/23 00:00:00+00,10:52:00,12/23/22 10:52 AM,1003 19TH AVE SE,44.98793,-93.225569,478.1000(c),Snow emergency parking restrictions - odd number address,1,Como,University,3,4
-10377978.9398983,5619502.8356684,107,Lourdes,2022-2023,3,271122480722,2022/12/23 00:00:00+00,10:48:00,12/23/22 10:48 AM,985 18TH AVE SE,44.987176,-93.226971,478.1000(c),Snow emergency parking restrictions - odd number address,2,Como,University,3,4
-10378288.1854888,5619411.7048674,108,Lourdes,2022-2023,3,271122480721,2022/12/23 00:00:00+00,10:45:00,12/23/22 10:45 AM,1515 BROOK AVE SE,44.986597,-93.229749,478.1000(c),Snow emergency parking restrictions - odd number address,2,Como,University,3,4
-10378048.7372342,5619411.54746742,109,Lourdes,2022-2023,3,271122480720,2022/12/23 00:00:00+00,10:41:00,12/23/22 10:41 AM,1723 BROOK AVE SE,44.986596,-93.227598,478.1000(c),Snow emergency parking restrictions - odd number address,2,Como,University,3,4
-10378185.3262412,5619886.88597416,110,Lourdes,2022-2023,3,271122480719,2022/12/23 00:00:00+00,10:36:00,12/23/22 10:36 AM,1615 TALMAGE AVE SE,44.989616,-93.228825,478.1000(c),Snow emergency parking restrictions - odd number address,1,Como,University,3,4
-10380529.492059,5614448.27427471,111,Lourdes,2022-2023,3,271122480600,2022/12/23 00:00:00+00,01:14:00,12/23/22 1:14 PM,2611 17TH AVE S,44.955053,-93.249883,478.1000(c),Snow emergency parking restrictions - odd number address,9,East Phillips,Phillips,3,3
-10380530.2713314,5614440.25157609,112,Lourdes,2022-2023,3,271122480599,2022/12/23 00:00:00+00,01:13:00,12/23/22 1:13 PM,2613 17TH AVE S,44.955002,-93.24989,478.1000(c),Snow emergency parking restrictions - odd number address,9,East Phillips,Phillips,3,3
-10380527.0430174,5614419.48723545,113,Lourdes,2022-2023,3,271122480598,2022/12/23 00:00:00+00,01:08:00,12/23/22 1:08 PM,2615 17TH AVE S,44.95487,-93.249861,478.1000(c),Snow emergency parking restrictions - odd number address,9,East Phillips,Phillips,3,3
-10380530.382656,5614210.27307996,114,Lourdes,2022-2023,3,271122480597,2022/12/23 00:00:00+00,01:03:00,12/23/22 1:03 PM,2705 17TH AVE S,44.95354,-93.249891,478.1000(c),Snow emergency parking restrictions - odd number address,9,East Phillips,Phillips,3,3
-10380531.829776,5614138.22910947,115,Lourdes,2022-2023,3,271122480596,2022/12/23 00:00:00+00,01:00:00,12/23/22 1:00 PM,2717 17TH AVE S,44.953082,-93.249904,478.1000(c),Snow emergency parking restrictions - odd number address,9,East Phillips,Phillips,3,3
-10380528.8242114,5614066.02826568,116,Lourdes,2022-2023,3,271122480595,2022/12/23 00:00:00+00,12:56:00,12/23/22 12:56 PM,2131 17TH AVE S,44.952623,-93.249877,478.1000(c),Snow emergency parking restrictions - odd number address,9,East Phillips,Phillips,3,3
-10380533.6108699,5613932.6393322,117,Lourdes,2022-2023,3,271122480594,2022/12/23 00:00:00+00,12:52:00,12/23/22 12:52 PM,2801 17TH AVE S,44.951775,-93.24992,478.1000(c),Snow emergency parking restrictions - odd number address,9,East Phillips,Phillips,3,3
-10380533.4995453,5613785.72496288,118,Lourdes,2022-2023,3,271122480593,2022/12/23 00:00:00+00,12:47:00,12/23/22 12:47 PM,2833 17TH AVE S,44.950841,-93.249919,478.1000(c),Snow emergency parking restrictions - odd number address,9,East Phillips,Phillips,3,3
-10386333.5790468,5616220.65964571,119,Lourdes,2022-2023,3,271122480591,2022/12/23 00:00:00+00,11:54:00,12/23/22 11:54 AM,1767 KNOX AVE S,44.966319,-93.302022,478.1000(c),Snow emergency parking restrictions - odd number address,7,Lowry Hill,Calhoun Isle,3,3
-10386663.4186916,5613426.62844377,120,Lourdes,2022-2023,3,271122480590,2022/12/23 00:00:00+00,11:42:00,12/23/22 11:42 AM,2919 KNOX AVE S,44.948558,-93.304985,478.1000(c),Snow emergency parking restrictions - odd number address,7,Cedar - Isles - Dean,Calhoun Isle,3,3
-10386662.9733931,5613461.38914789,121,Lourdes,2022-2023,3,271122480589,2022/12/23 00:00:00+00,11:39:00,12/23/22 11:39 AM,2915 KNOX AVE S,44.948779,-93.304981,478.1000(c),Snow emergency parking restrictions - odd number address,7,East Isles,Calhoun Isle,3,3
-10378875.7297255,5619326.39844602,122,Lourdes,2022-2023,3,271122480530,2022/12/23 00:00:00+00,10:28:00,12/23/22 10:28 AM,805 12TH AVE SE,44.986055,-93.235027,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10378871.6109147,5619334.74014519,123,Lourdes,2022-2023,3,271122480529,2022/12/23 00:00:00+00,10:27:00,12/23/22 10:27 AM,809 12TH AVE SE,44.986108,-93.23499,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10378855.2469958,5619361.49682047,124,Lourdes,2022-2023,3,271122480528,2022/12/23 00:00:00+00,10:25:00,12/23/22 10:25 AM,817 12TH AVE SE,44.986278,-93.234843,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10378854.3563988,5619366.21851167,125,Lourdes,2022-2023,3,271122480527,2022/12/23 00:00:00+00,10:24:00,12/23/22 10:24 AM,821 12TH AVE SE,44.986308,-93.234835,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10379021.224302,5619421.46324666,126,Lourdes,2022-2023,3,271122480526,2022/12/23 00:00:00+00,10:21:00,12/23/22 10:21 AM,815 11TH AVE SE,44.986659,-93.236334,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10379050.9465751,5619379.75428549,127,Lourdes,2022-2023,3,271122480525,2022/12/23 00:00:00+00,10:20:00,12/23/22 10:20 AM,805 11TH AVE SE,44.986394,-93.236601,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10379098.9252858,5619290.04116672,128,Lourdes,2022-2023,3,271122480524,2022/12/23 00:00:00+00,10:18:00,12/23/22 10:18 AM,727 11TH AVE SE,44.985824,-93.237032,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10379128.7589836,5619233.85285515,129,Lourdes,2022-2023,3,271122480523,2022/12/23 00:00:00+00,10:16:00,12/23/22 10:16 AM,711 11TH AVE SE,44.985467,-93.2373,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10380026.661957,5618732.42341662,130,Lourdes,2022-2023,3,271122480522,2022/12/23 00:00:00+00,10:10:00,12/23/22 10:10 AM,223 8TH AVE SE,44.982281,-93.245366,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10380033.7864326,5618728.80377347,131,Lourdes,2022-2023,3,271122480521,2022/12/23 00:00:00+00,10:08:00,12/23/22 10:08 AM,221 8TH AVE SE,44.982258,-93.24543,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10379922.0216155,5618933.08631131,132,Lourdes,2022-2023,3,271122480520,2022/12/23 00:00:00+00,10:05:00,12/23/22 10:05 AM,323 8TH AVE SE,44.983556,-93.244426,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10379905.8803459,5618961.2581829,133,Lourdes,2022-2023,3,271122480519,2022/12/23 00:00:00+00,10:04:00,12/23/22 10:04 AM,325 8TH AVE SE,44.983735,-93.244281,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10379899.980341,5618968.34054799,134,Lourdes,2022-2023,3,271122480518,2022/12/23 00:00:00+00,10:03:00,12/23/22 10:03 AM,327 8TH AVE SE,44.98378,-93.244228,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10379866.2505816,5619032.71123279,135,Lourdes,2022-2023,3,271122480517,2022/12/23 00:00:00+00,10:02:00,12/23/22 10:02 AM,409 8TH AVE SE,44.984189,-93.243925,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10379846.4356995,5619063.87361617,136,Lourdes,2022-2023,3,271122480516,2022/12/23 00:00:00+00,10:00:00,12/23/22 10:00 AM,417 8TH AVE SE,44.984387,-93.243747,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10379748.808509,5619241.40762523,137,Lourdes,2022-2023,3,271122480515,2022/12/23 00:00:00+00,09:58:00,12/23/22 9:58 AM,521 8TH AVE SE,44.985515,-93.24287,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10379730.6633962,5619277.60731091,138,Lourdes,2022-2023,3,271122480514,2022/12/23 00:00:00+00,09:56:00,12/23/22 9:56 AM,529 8TH AVE SE,44.985745,-93.242707,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10379699.6053276,5619323.09321989,139,Lourdes,2022-2023,3,271122480410,2022/12/23 00:00:00+00,09:54:00,12/23/22 9:54 AM,601 8TH AVE SE,44.986034,-93.242428,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10379639.6040582,5619426.97197043,140,Lourdes,2022-2023,3,271122480409,2022/12/23 00:00:00+00,09:52:00,12/23/22 9:52 AM,629 8TH AVE SE,44.986694,-93.241889,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10379610.5497328,5619487.09637465,141,Lourdes,2022-2023,3,271122480408,2022/12/23 00:00:00+00,09:51:00,12/23/22 9:51 AM,703 8TH AVE SE,44.987076,-93.241628,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10379555.6691958,5619576.02443863,142,Lourdes,2022-2023,3,271122480407,2022/12/23 00:00:00+00,09:49:00,12/23/22 9:49 AM,729 8TH AVE SE,44.987641,-93.241135,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10379565.5765868,5619568.31198564,143,Lourdes,2022-2023,3,271122480406,2022/12/23 00:00:00+00,09:48:00,12/23/22 9:48 AM,727 8TH AVE SE,44.987592,-93.241224,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10379730.8860454,5619613.95676378,144,Lourdes,2022-2023,3,271122480405,2022/12/23 00:00:00+00,09:45:00,12/23/22 9:45 AM,725 7TH AVE SE,44.987882,-93.242709,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10379735.2275055,5619606.71663004,145,Lourdes,2022-2023,3,271122480404,2022/12/23 00:00:00+00,09:44:00,12/23/22 9:44 AM,715 7TH AVE SE,44.987836,-93.242748,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10379815.3775309,5619474.97704941,146,Lourdes,2022-2023,3,271122480403,2022/12/23 00:00:00+00,09:43:00,12/23/22 9:43 AM,621 7TH AVE SE,44.986999,-93.243468,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10379825.841545,5619450.26624581,147,Lourdes,2022-2023,3,271122480402,2022/12/23 00:00:00+00,09:40:00,12/23/22 9:40 AM,619 7TH AVE SE,44.986842,-93.243562,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10379890.1842746,5619323.25061833,148,Lourdes,2022-2023,3,271122480401,2022/12/23 00:00:00+00,09:39:00,12/23/22 9:39 AM,527 7TH AVE SE,44.986035,-93.24414,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10380182.3978983,5618814.2619344,149,Lourdes,2022-2023,3,271122480400,2022/12/23 00:00:00+00,09:35:00,12/23/22 9:35 AM,217 7TH AVE SE,44.982801,-93.246765,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10380245.1820832,5619075.20556016,150,Lourdes,2022-2023,3,271122480399,2022/12/23 00:00:00+00,09:27:00,12/23/22 9:27 AM,315 6TH AVE SE,44.984459,-93.247329,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10380273.2345871,5619023.42545359,151,Lourdes,2022-2023,3,271122480398,2022/12/23 00:00:00+00,09:26:00,12/23/22 9:26 AM,303 6TH AVE SE,44.98413,-93.247581,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10380268.0026301,5619036.80317816,152,Lourdes,2022-2023,3,271122480397,2022/12/23 00:00:00+00,09:25:00,12/23/22 9:25 AM,305 6TH AVE SE,44.984215,-93.247534,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10380256.5366943,5619055.84695496,153,Lourdes,2022-2023,3,271122480396,2022/12/23 00:00:00+00,09:24:00,12/23/22 9:24 AM,309 6TH AVE SE,44.984336,-93.247431,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10380249.1895694,5619062.14242486,154,Lourdes,2022-2023,3,271122480395,2022/12/23 00:00:00+00,09:23:00,12/23/22 9:23 AM,311 6TH AVE SE,44.984376,-93.247365,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10380216.5729562,5619123.20862599,155,Lourdes,2022-2023,3,271122480394,2022/12/23 00:00:00+00,09:21:00,12/23/22 9:21 AM,325 6TH AVE SE,44.984764,-93.247072,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10380127.0721629,5619283.90293555,156,Lourdes,2022-2023,3,271122480392,2022/12/23 00:00:00+00,09:14:00,12/23/22 9:14 AM,427 6TH AVE SE,44.985785,-93.246268,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10379905.2123981,5619678.96167355,157,Lourdes,2022-2023,3,271122480391,2022/12/23 00:00:00+00,09:11:00,12/23/22 9:11 AM,711 6TH AVE SE,44.988295,-93.244275,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10379893.3011639,5619700.68254922,158,Lourdes,2022-2023,3,271122480390,2022/12/23 00:00:00+00,09:10:00,12/23/22 9:10 AM,715 6TH AVE SE,44.988433,-93.244168,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10379888.2918561,5619701.15476429,159,Lourdes,2022-2023,3,271122480389,2022/12/23 00:00:00+00,09:08:00,12/23/22 9:08 AM,713 6TH AVE SE,44.988436,-93.244123,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10379877.3825435,5619725.55144416,160,Lourdes,2022-2023,3,271122480388,2022/12/23 00:00:00+00,09:06:00,12/23/22 9:06 AM,719 6TH AVE SE,44.988591,-93.244025,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10379873.708931,5619731.68997584,161,Lourdes,2022-2023,3,271122480387,2022/12/23 00:00:00+00,09:04:00,12/23/22 9:04 AM,721 6TH AVE SE,44.98863,-93.243992,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10379776.527039,5619901.83906427,162,Lourdes,2022-2023,3,271122480386,2022/12/23 00:00:00+00,09:02:00,12/23/22 9:02 AM,829 6TH AVE SE,44.989711,-93.243119,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10380062.6181087,5620044.91804033,163,Lourdes,2022-2023,3,271122480385,2022/12/23 00:00:00+00,08:59:00,12/23/22 8:59 AM,403 9TH ST SE,44.99062,-93.245689,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10380087.5537233,5620061.13068275,164,Lourdes,2022-2023,3,271122480384,2022/12/23 00:00:00+00,08:57:00,12/23/22 8:57 AM,339 9TH ST SE,44.990723,-93.245913,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10380158.7981792,5620112.28709657,165,Lourdes,2022-2023,3,271122480383,2022/12/23 00:00:00+00,08:56:00,12/23/22 8:56 AM,313 9TH ST SE,44.991048,-93.246553,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10380040.0203112,5619788.98309227,166,Lourdes,2022-2023,3,271122480382,2022/12/23 00:00:00+00,08:52:00,12/23/22 8:52 AM,727 5TH AVE SE,44.988994,-93.245486,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10380041.6900805,5619802.51950039,167,Lourdes,2022-2023,3,271122480381,2022/12/23 00:00:00+00,08:51:00,12/23/22 8:51 AM,723 5TH AVE SE,44.98908,-93.245501,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10380080.5405723,5619720.98682872,168,Lourdes,2022-2023,3,271122480380,2022/12/23 00:00:00+00,08:50:00,12/23/22 8:50 AM,703 5TH AVE SE,44.988562,-93.24585,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10380191.8600909,5619523.45444803,169,Lourdes,2022-2023,3,271122480379,2022/12/23 00:00:00+00,08:48:00,12/23/22 8:48 AM,527 5TH AVE SE,44.987307,-93.24685,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10380586.5989884,5619224.72426565,170,Lourdes,2022-2023,3,271122480378,2022/12/23 00:00:00+00,08:44:00,12/23/22 8:44 AM,303 4TH AVE SE,44.985409,-93.250396,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10380583.5933236,5619244.8702185,171,Lourdes,2022-2023,3,271122480377,2022/12/23 00:00:00+00,08:42:00,12/23/22 8:42 AM,307 4TH AVE SE,44.985537,-93.250369,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10380561.4408246,5619289.72637103,172,Lourdes,2022-2023,3,271122480376,2022/12/23 00:00:00+00,08:40:00,12/23/22 8:40 AM,321 4TH AVE SE,44.985822,-93.25017,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10380426.8555608,5619517.78826353,173,Lourdes,2022-2023,3,271122480375,2022/12/23 00:00:00+00,08:37:00,12/23/22 8:37 AM,505 4TH AVE SE,44.987271,-93.248961,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-10380795.2117236,5619965.42950306,174,Lourdes,2022-2023,3,271122480374,2022/12/23 00:00:00+00,08:32:00,12/23/22 8:32 AM,629 4TH AVE SE,44.990115,-93.25227,478.1000(c),Snow emergency parking restrictions - odd number address,3,Nicollet Island - East Bank,University,3,2
-10380795.2117236,5619965.42950306,175,Lourdes,2022-2023,3,271122480373,2022/12/23 00:00:00+00,08:30:00,12/23/22 8:30 AM,629 3RD AVE SE,44.990115,-93.25227,478.1000(c),Snow emergency parking restrictions - odd number address,3,Nicollet Island - East Bank,University,3,2
-10380795.2117236,5619965.42950306,176,Lourdes,2022-2023,3,271122480372,2022/12/23 00:00:00+00,08:27:00,12/23/22 8:27 AM,519 3RD AVE SE,44.990115,-93.25227,478.1000(c),Snow emergency parking restrictions - odd number address,3,Nicollet Island - East Bank,University,3,2
-10380795.2117236,5619965.42950306,177,Lourdes,2022-2023,3,271122480371,2022/12/23 00:00:00+00,08:26:00,12/23/22 8:26 AM,517 3RD AVE SE,44.990115,-93.25227,478.1000(c),Snow emergency parking restrictions - odd number address,3,Nicollet Island - East Bank,University,3,2
